,Year,Postcode,Offence Count
3814,2018,3496,345
3815,2018,3498,337
3816,2018,3500,5085
3817,2018,3501,74
3818,2018,3505,355
3819,2018,3506,6
3820,2018,3507,2
3821,2018,3509,13
3822,2018,3512,43
3823,2018,3515,49
3824,2018,3516,36
3825,2018,3517,96
3826,2018,3518,82
3827,2018,3520,17
3828,2018,3521,16
3829,2018,3522,19
3830,2018,3523,192
3831,2018,3525,45
3832,2018,3527,29
3833,2018,3529,2
3834,2018,3530,11
3835,2018,3531,4
3836,2018,3533,18
3837,2018,3537,13
3838,2018,3540,11
3839,2018,3542,4
3840,2018,3544,12
3841,2018,3546,27
3842,2018,3549,448
3843,2018,3550,5379
3844,2018,3551,925
3845,2018,3555,1820
3846,2018,3556,1123
3847,2018,3557,50
3848,2018,3558,136
3849,2018,3559,19
3850,2018,3561,310
3851,2018,3562,13
3852,2018,3563,23
3853,2018,3564,1925
3854,2018,3565,2
3855,2018,3566,11
3856,2018,3567,23
3857,2018,3568,121
3858,2018,3570,21
3859,2018,3571,13
3860,2018,3572,4
3861,2018,3573,12
3862,2018,3575,34
3863,2018,3576,1
3864,2018,3579,382
3865,2018,3580,22
3866,2018,3581,6
3867,2018,3583,16
3868,2018,3584,50
3869,2018,3585,1761
3870,2018,3586,8
3871,2018,3588,18
3872,2018,3589,9
3873,2018,3590,18
3874,2018,3591,12
3875,2018,3594,20
3876,2018,3595,41
3877,2018,3596,2
3878,2018,3597,21
3879,2018,3599,3
3880,2018,3607,4
3881,2018,3608,202
3882,2018,3610,83
3883,2018,3612,132
3884,2018,3614,25
3885,2018,3616,310
3886,2018,3617,20
3887,2018,3618,54
3888,2018,3620,736
3889,2018,3621,119
3890,2018,3622,23
3891,2018,3623,60
3892,2018,3624,47
3893,2018,3629,1331
3894,2018,3630,5552
3895,2018,3631,606
3896,2018,3633,32
3897,2018,3634,88
3898,2018,3635,87
3899,2018,3636,210
3900,2018,3637,13
3901,2018,3638,185
3902,2018,3639,64
3903,2018,3640,31
3904,2018,3641,79
3905,2018,3644,702
3906,2018,3646,24
3907,2018,3647,1
3908,2018,3649,18
3909,2018,3658,610
3910,2018,3659,114
3911,2018,3660,1692
3912,2018,3662,11
3913,2018,3663,13
3914,2018,3664,38
3915,2018,3665,15
3916,2018,3666,242
3917,2018,3669,47
3918,2018,3670,33
3919,2018,3672,1174
3920,2018,3673,96
3921,2018,3675,85
3922,2018,3677,2013
3923,2018,3678,193
3924,2018,3682,43
3925,2018,3683,64
3926,2018,3685,91
3927,2018,3687,29
3928,2018,3688,35
3929,2018,3690,3072
3930,2018,3691,372
3931,2018,3695,12
3932,2018,3697,3
3933,2018,3698,4
3934,2018,3699,27
3935,2018,3700,46
3936,2018,3701,31
3937,2018,3704,2
3938,2018,3705,4
3939,2018,3707,83
3940,2018,3708,3
3941,2018,3709,6
3942,2018,3711,23
3943,2018,3712,29
3944,2018,3713,86
3945,2018,3714,188
3946,2018,3715,17
3947,2018,3717,146
3948,2018,3718,14
3949,2018,3719,14
3950,2018,3720,27
3951,2018,3722,370
3952,2018,3723,223
3953,2018,3725,22
3954,2018,3726,7
3955,2018,3727,11
3956,2018,3728,38
3957,2018,3730,570
3958,2018,3732,11
3959,2018,3733,9
3960,2018,3735,9
3961,2018,3737,252
3962,2018,3738,6
3963,2018,3739,2
3964,2018,3740,29
3965,2018,3741,116
3966,2018,3744,2
3967,2018,3746,8
3968,2018,3747,141
3969,2018,3749,16
3970,2018,3750,538
3971,2018,3751,21
3972,2018,3752,1254
3973,2018,3753,173
3974,2018,3754,2335
3975,2018,3755,20
3976,2018,3756,1065
3977,2018,3757,544
3978,2018,3758,151
3979,2018,3759,25
3980,2018,3760,9
3981,2018,3761,24
3982,2018,3762,3
3983,2018,3763,49
3984,2018,3764,598
3985,2018,3765,302
3986,2018,3766,54
3987,2018,3767,23
3988,2018,3770,141
3989,2018,3775,261
3990,2018,3777,526
3991,2018,3778,28
3992,2018,3779,41
3993,2018,3781,139
3994,2018,3782,251
3995,2018,3783,176
3996,2018,3785,7
3997,2018,3786,55
3998,2018,3787,30
3999,2018,3788,62
4000,2018,3789,17
4001,2018,3791,26
4002,2018,3792,19
4003,2018,3793,101
4004,2018,3795,75
4005,2018,3796,401
4006,2018,3797,206
4007,2018,3799,357
4008,2018,3802,1203
4009,2018,3803,1005
4010,2018,3804,299
4011,2018,3805,4305
4012,2018,3806,2441
4013,2018,3807,396
4014,2018,3808,84
4015,2018,3809,623
4016,2018,3810,3363
4017,2018,3812,86
4018,2018,3813,43
4019,2018,3814,94
4020,2018,3815,148
4021,2018,3816,211
4022,2018,3818,1152
4023,2018,3820,1588
4024,2018,3821,139
4025,2018,3822,50
4026,2018,3823,184
4027,2018,3824,319
4028,2018,3825,3609
4029,2018,3831,80
4030,2018,3832,7
4031,2018,3833,52
4032,2018,3835,19
4033,2018,3840,4591
4034,2018,3842,597
4035,2018,3844,4586
4036,2018,3847,139
4037,2018,3850,1931
4038,2018,3851,351
4039,2018,3852,1
4040,2018,3854,59
4041,2018,3856,42
4042,2018,3857,9
4043,2018,3858,243
4044,2018,3859,46
4045,2018,3860,354
4046,2018,3862,152
4047,2018,3864,29
4048,2018,3865,18
4049,2018,3869,35
4050,2018,3870,60
4051,2018,3871,135
4052,2018,3873,23
4053,2018,3874,20
4054,2018,3875,2198
4055,2018,3878,52
4056,2018,3880,143
4057,2018,3882,19
4058,2018,3885,96
4059,2018,3886,35
4060,2018,3887,84
4061,2018,3888,301
4062,2018,3889,46
4063,2018,3890,38
4064,2018,3891,13
4065,2018,3892,65
4066,2018,3893,1
4067,2018,3895,5
4068,2018,3896,2
4069,2018,3898,56
4070,2018,3900,1
4071,2018,3902,37
4072,2018,3903,27
4073,2018,3904,44
4074,2018,3909,837
4075,2018,3910,1180
4076,2018,3911,196
4077,2018,3912,613
4078,2018,3913,154
4079,2018,3915,1704
4080,2018,3916,29
4081,2018,3918,204
4082,2018,3919,252
4083,2018,3920,4
4084,2018,3922,452
4085,2018,3923,61
4086,2018,3925,185
4087,2018,3926,108
4088,2018,3927,61
4089,2018,3928,14
4090,2018,3929,55
4091,2018,3930,494
4092,2018,3931,2200
4093,2018,3933,117
4094,2018,3934,453
4095,2018,3936,779
4096,2018,3937,55
4097,2018,3938,122
4098,2018,3939,1674
4099,2018,3940,413
4100,2018,3941,1094
4101,2018,3942,156
4102,2018,3943,158
4103,2018,3944,80
4104,2018,3945,29
4105,2018,3946,9
4106,2018,3950,359
4107,2018,3951,17
4108,2018,3953,411
4109,2018,3954,7
4110,2018,3956,97
4111,2018,3957,11
4112,2018,3958,24
4113,2018,3959,27
4114,2018,3960,112
4115,2018,3962,52
4116,2018,3964,3
4117,2018,3965,30
4118,2018,3966,16
4119,2018,3967,6
4120,2018,3971,249
4121,2018,3975,729
4122,2018,3976,1479
4123,2018,3977,6415
4124,2018,3978,911
4125,2018,3979,7
4126,2018,3980,184
4127,2018,3981,219
4128,2018,3984,429
4129,2018,3987,46
4130,2018,3988,59
4131,2018,3990,4
4132,2018,3991,30
4133,2018,3992,66
4134,2018,3995,1080
4135,2018,3996,230
4136,2019,3000,16628
4137,2019,3002,918
4138,2019,3003,1090
4139,2019,3004,4395
4140,2019,3006,3779
4141,2019,3008,3168
4142,2019,3011,2823
4143,2019,3012,2113
4144,2019,3013,857
4145,2019,3015,1036
4146,2019,3016,1204
4147,2019,3018,902
4148,2019,3019,1245
4149,2019,3020,5987
4150,2019,3021,5325
4151,2019,3022,406
4152,2019,3023,4000
4153,2019,3024,1508
4154,2019,3025,1118
4155,2019,3026,1435
4156,2019,3027,387
4157,2019,3028,1831
4158,2019,3029,5992
4159,2019,3030,6450
4160,2019,3031,2245
4161,2019,3032,2891
4162,2019,3033,676
4163,2019,3034,426
4164,2019,3036,424
4165,2019,3037,1883
4166,2019,3038,2527
4167,2019,3039,1209
4168,2019,3040,1431
4169,2019,3041,827
4170,2019,3042,1595
4171,2019,3043,1841
4172,2019,3044,1523
4173,2019,3045,913
4174,2019,3046,3253
4175,2019,3047,4705
4176,2019,3048,1801
4177,2019,3049,618
4178,2019,3051,1479
4179,2019,3052,1176
4180,2019,3053,1892
4181,2019,3054,672
4182,2019,3055,830
4183,2019,3056,3028
4184,2019,3057,875
4185,2019,3058,3939
4186,2019,3059,735
4187,2019,3060,1086
4188,2019,3061,1417
4189,2019,3062,248
4190,2019,3063,25
4191,2019,3064,5964
4192,2019,3065,2523
4193,2019,3066,2355
4194,2019,3067,1579
4195,2019,3068,1738
4196,2019,3070,2028
4197,2019,3071,1660
4198,2019,3072,5417
4199,2019,3073,4212
4200,2019,3074,2562
4201,2019,3075,1459
4202,2019,3076,3564
4203,2019,3078,735
4204,2019,3079,1133
4205,2019,3081,1863
4206,2019,3082,2222
4207,2019,3083,2925
4208,2019,3084,2597
4209,2019,3085,559
4210,2019,3087,688
4211,2019,3088,1428
4212,2019,3089,527
4213,2019,3090,69
4214,2019,3091,38
4215,2019,3093,162
4216,2019,3094,234
4217,2019,3095,931
4218,2019,3096,50
4219,2019,3097,39
4220,2019,3099,219
4221,2019,3101,1429
4222,2019,3102,250
4223,2019,3103,519
4224,2019,3104,552
4225,2019,3105,424
4226,2019,3106,518
4227,2019,3107,482
4228,2019,3108,1421
4229,2019,3109,1045
4230,2019,3111,342
4231,2019,3113,196
4232,2019,3114,61
4233,2019,3115,99
4234,2019,3116,605
4235,2019,3121,4498
4236,2019,3122,1320
4237,2019,3123,617
4238,2019,3124,1113
4239,2019,3125,817
4240,2019,3126,237
4241,2019,3127,572
4242,2019,3128,1960
4243,2019,3129,618
4244,2019,3130,1316
4245,2019,3131,1349
4246,2019,3132,912
4247,2019,3133,779
4248,2019,3134,3944
4249,2019,3135,1070
4250,2019,3136,2256
4251,2019,3137,775
4252,2019,3138,1184
4253,2019,3139,517
4254,2019,3140,1742
4255,2019,3141,2721
4256,2019,3142,836
4257,2019,3143,551
4258,2019,3144,692
4259,2019,3145,2420
4260,2019,3146,888
4261,2019,3147,1042
4262,2019,3148,787
4263,2019,3149,1375
4264,2019,3150,2418
4265,2019,3151,522
4266,2019,3152,2165
4267,2019,3153,2009
4268,2019,3154,214
4269,2019,3155,2509
4270,2019,3156,2435
4271,2019,3158,347
4272,2019,3159,43
4273,2019,3160,480
4274,2019,3161,703
4275,2019,3162,671
4276,2019,3163,1324
4277,2019,3165,1142
4278,2019,3166,1909
4279,2019,3167,399
4280,2019,3168,1742
4281,2019,3169,1114
4282,2019,3170,1214
4283,2019,3171,2425
4284,2019,3172,1172
4285,2019,3173,1695
4286,2019,3174,3114
4287,2019,3175,9986
4288,2019,3177,1678
4289,2019,3178,1643
4290,2019,3179,507
4291,2019,3180,514
4292,2019,3181,3425
4293,2019,3182,4478
4294,2019,3183,1817
4295,2019,3184,836
4296,2019,3185,768
4297,2019,3186,1077
4298,2019,3187,549
4299,2019,3188,1133
4300,2019,3189,1127
4301,2019,3190,1032
4302,2019,3191,516
4303,2019,3192,2143
4304,2019,3193,553
4305,2019,3194,928
4306,2019,3195,2238
4307,2019,3196,1602
4308,2019,3197,1050
4309,2019,3198,2172
4310,2019,3199,8280
4311,2019,3200,918
4312,2019,3201,1772
4313,2019,3202,213
4314,2019,3204,1353
4315,2019,3205,2212
4316,2019,3206,842
4317,2019,3207,2234
4318,2019,3211,273
4319,2019,3212,1065
4320,2019,3213,183
4321,2019,3214,4177
4322,2019,3215,1923
4323,2019,3216,3117
4324,2019,3217,411
4325,2019,3218,1068
4326,2019,3219,2369
4327,2019,3220,4065
4328,2019,3221,23
4329,2019,3222,477
4330,2019,3223,474
4331,2019,3224,618
4332,2019,3225,347
4333,2019,3226,415
4334,2019,3227,169
4335,2019,3228,648
4336,2019,3230,81
4337,2019,3231,28
4338,2019,3232,135
4339,2019,3233,151
4340,2019,3234,35
4341,2019,3235,19
4342,2019,3236,7
4343,2019,3237,9
4344,2019,3238,17
4345,2019,3239,14
4346,2019,3240,106
4347,2019,3241,135
4348,2019,3242,16
4349,2019,3243,17
4350,2019,3249,89
4351,2019,3250,1246
4352,2019,3251,21
4353,2019,3254,6
4354,2019,3260,166
4355,2019,3264,272
4356,2019,3265,126
4357,2019,3266,65
4358,2019,3267,8
4359,2019,3268,69
4360,2019,3269,31
4361,2019,3270,3
4362,2019,3271,6
4363,2019,3272,78
4364,2019,3273,12
4365,2019,3274,14
4366,2019,3275,2
4367,2019,3276,8
4368,2019,3277,60
4369,2019,3278,8
4370,2019,3279,15
4371,2019,3280,3965
4372,2019,3281,54
4373,2019,3282,61
4374,2019,3283,42
4375,2019,3284,140
4376,2019,3285,26
4377,2019,3286,15
4378,2019,3287,6
4379,2019,3289,27
4380,2019,3292,12
4381,2019,3293,6
4382,2019,3294,36
4383,2019,3300,1379
4384,2019,3301,18
4385,2019,3302,11
4386,2019,3303,4
4387,2019,3304,128
4388,2019,3305,956
4389,2019,3309,1
4390,2019,3310,8
4391,2019,3311,98
4392,2019,3312,26
4393,2019,3314,18
4394,2019,3315,60
4395,2019,3318,35
4396,2019,3319,31
4397,2019,3321,25
4398,2019,3322,23
4399,2019,3323,11
4400,2019,3324,10
4401,2019,3325,4
4402,2019,3328,24
4403,2019,3329,7
4404,2019,3330,17
4405,2019,3331,212
4406,2019,3332,10
4407,2019,3333,45
4408,2019,3334,17
4409,2019,3335,495
4410,2019,3336,442
4411,2019,3337,4446
4412,2019,3338,2262
4413,2019,3340,1752
4414,2019,3341,70
4415,2019,3342,259
4416,2019,3345,28
4417,2019,3350,6695
4418,2019,3351,334
4419,2019,3352,840
4420,2019,3355,1695
4421,2019,3356,1750
4422,2019,3357,177
4423,2019,3358,49
4424,2019,3360,22
4425,2019,3361,24
4426,2019,3363,227
4427,2019,3364,47
4428,2019,3370,66
4429,2019,3371,57
4430,2019,3373,168
4431,2019,3374,41
4432,2019,3375,19
4433,2019,3377,1306
4434,2019,3378,3
4435,2019,3379,13
4436,2019,3380,588
4437,2019,3381,60
4438,2019,3384,33
4439,2019,3385,47
4440,2019,3387,10
4441,2019,3388,17
4442,2019,3390,51
4443,2019,3391,16
4444,2019,3392,38
4445,2019,3393,211
4446,2019,3395,31
4447,2019,3396,29
4448,2019,3400,2561
4449,2019,3401,175
4450,2019,3407,15
4451,2019,3409,119
4452,2019,3412,5
4453,2019,3413,4
4454,2019,3414,129
4455,2019,3415,4
4456,2019,3418,160
4457,2019,3419,56
4458,2019,3420,9
4459,2019,3423,30
4460,2019,3424,34
4461,2019,3427,328
4462,2019,3428,117
4463,2019,3429,3045
4464,2019,3430,24
4465,2019,3431,125
4466,2019,3432,1
4467,2019,3433,5
4468,2019,3434,270
4469,2019,3435,225
4470,2019,3437,512
4471,2019,3438,81
4472,2019,3440,123
4473,2019,3441,44
4474,2019,3442,347
4475,2019,3444,656
4476,2019,3446,110
4477,2019,3447,15
4478,2019,3448,45
4479,2019,3450,605
4480,2019,3451,119
4481,2019,3453,84
4482,2019,3458,98
4483,2019,3460,218
4484,2019,3461,143
4485,2019,3462,62
4486,2019,3463,43
4487,2019,3464,74
4488,2019,3465,1075
4489,2019,3467,146
4490,2019,3468,18
4491,2019,3469,11
4492,2019,3472,73
4493,2019,3475,25
4494,2019,3477,37
4495,2019,3478,203
4496,2019,3480,72
4497,2019,3482,3
4498,2019,3483,44
4499,2019,3485,8
4500,2019,3487,10
4501,2019,3488,1
4502,2019,3489,2
4503,2019,3490,106
4504,2019,3491,8
4505,2019,3494,39
4506,2019,3496,352
4507,2019,3498,310
4508,2019,3500,6044
4509,2019,3501,92
4510,2019,3505,391
4511,2019,3506,4
4512,2019,3507,7
4513,2019,3509,6
4514,2019,3512,13
4515,2019,3515,46
4516,2019,3516,28
4517,2019,3517,129
4518,2019,3518,117
4519,2019,3520,32
4520,2019,3521,47
4521,2019,3522,17
4522,2019,3523,237
4523,2019,3525,69
4524,2019,3527,40
4525,2019,3530,1
4526,2019,3531,2
4527,2019,3533,30
4528,2019,3537,46
4529,2019,3540,9
4530,2019,3542,2
4531,2019,3544,27
4532,2019,3546,19
4533,2019,3549,314
4534,2019,3550,6190
4535,2019,3551,1049
4536,2019,3555,2078
4537,2019,3556,1221
4538,2019,3557,52
4539,2019,3558,98
4540,2019,3559,27
4541,2019,3561,351
4542,2019,3562,62
4543,2019,3563,30
4544,2019,3564,2164
4545,2019,3565,4
4546,2019,3566,38
4547,2019,3567,24
4548,2019,3568,151
4549,2019,3570,68
4550,2019,3571,12
4551,2019,3572,7
4552,2019,3573,13
4553,2019,3575,48
4554,2019,3576,3
4555,2019,3579,580
4556,2019,3580,22
4557,2019,3581,7
4558,2019,3583,7
4559,2019,3584,31
4560,2019,3585,1997
4561,2019,3586,34
4562,2019,3588,19
4563,2019,3589,14
4564,2019,3590,38
4565,2019,3591,2
4566,2019,3594,27
4567,2019,3595,71
4568,2019,3596,3
4569,2019,3597,16
4570,2019,3599,9
4571,2019,3607,7
4572,2019,3608,184
4573,2019,3610,199
4574,2019,3612,163
4575,2019,3614,16
4576,2019,3616,340
4577,2019,3617,30
4578,2019,3618,22
4579,2019,3620,700
4580,2019,3621,302
4581,2019,3622,35
4582,2019,3623,71
4583,2019,3624,62
4584,2019,3629,1165
4585,2019,3630,6280
4586,2019,3631,708
4587,2019,3633,33
4588,2019,3634,94
4589,2019,3635,42
4590,2019,3636,318
4591,2019,3637,17
4592,2019,3638,151
4593,2019,3639,49
4594,2019,3640,70
4595,2019,3641,116
4596,2019,3644,856
4597,2019,3646,29
4598,2019,3647,5
4599,2019,3649,24
4600,2019,3658,656
4601,2019,3659,89
4602,2019,3660,1351
4603,2019,3662,11
4604,2019,3663,16
4605,2019,3664,71
4606,2019,3665,8
4607,2019,3666,276
4608,2019,3669,30
4609,2019,3670,11
4610,2019,3672,1094
4611,2019,3673,65
4612,2019,3675,104
4613,2019,3677,1904
4614,2019,3678,192
4615,2019,3682,28
4616,2019,3683,68
4617,2019,3685,115
4618,2019,3687,27
4619,2019,3688,37
4620,2019,3690,2980
4621,2019,3691,285
4622,2019,3695,39
4623,2019,3697,9
4624,2019,3698,6
4625,2019,3699,31
4626,2019,3700,37
4627,2019,3701,40
4628,2019,3704,10
4629,2019,3705,4
4630,2019,3707,77
4631,2019,3708,1
4632,2019,3709,17
4633,2019,3711,46
4634,2019,3712,50
4635,2019,3713,80
4636,2019,3714,165
4637,2019,3715,29
4638,2019,3717,196
4639,2019,3718,2
4640,2019,3719,5
4641,2019,3720,23
4642,2019,3722,279
4643,2019,3723,111
4644,2019,3725,16
4645,2019,3726,6
4646,2019,3727,13
4647,2019,3728,34
4648,2019,3730,490
4649,2019,3732,11
4650,2019,3733,13
4651,2019,3735,16
4652,2019,3737,326
4653,2019,3738,3
4654,2019,3739,3
4655,2019,3740,32
4656,2019,3741,103
4657,2019,3744,22
4658,2019,3746,12
4659,2019,3747,127
4660,2019,3749,41
4661,2019,3750,722
4662,2019,3751,19
4663,2019,3752,1194
4664,2019,3753,194
4665,2019,3754,2350
4666,2019,3755,31
4667,2019,3756,1141
4668,2019,3757,546
4669,2019,3758,181
4670,2019,3759,19
4671,2019,3760,5
4672,2019,3761,38
4673,2019,3762,9
4674,2019,3763,86
4675,2019,3764,808
4676,2019,3765,307
4677,2019,3766,40
4678,2019,3767,47
4679,2019,3770,191
4680,2019,3775,238
4681,2019,3777,441
4682,2019,3778,21
4683,2019,3779,39
4684,2019,3781,120
4685,2019,3782,252
4686,2019,3783,111
4687,2019,3785,8
4688,2019,3786,30
4689,2019,3787,37
4690,2019,3788,67
4691,2019,3789,10
4692,2019,3791,27
4693,2019,3792,24
4694,2019,3793,103
4695,2019,3795,78
4696,2019,3796,469
4697,2019,3797,161
4698,2019,3799,343
4699,2019,3802,1254
4700,2019,3803,1005
4701,2019,3804,347
4702,2019,3805,4211
4703,2019,3806,2503
4704,2019,3807,385
4705,2019,3808,82
4706,2019,3809,865
4707,2019,3810,3626
4708,2019,3812,141
4709,2019,3813,77
4710,2019,3814,79
4711,2019,3815,136
4712,2019,3816,374
4713,2019,3818,1245
4714,2019,3820,1722
4715,2019,3821,208
4716,2019,3822,77
4717,2019,3823,183
4718,2019,3824,400
4719,2019,3825,4088
4720,2019,3831,50
4721,2019,3832,12
4722,2019,3833,69
4723,2019,3835,17
4724,2019,3840,4949
4725,2019,3842,740
4726,2019,3844,4797
4727,2019,3847,155
4728,2019,3850,2320
4729,2019,3851,484
4730,2019,3852,1
4731,2019,3854,101
4732,2019,3856,44
4733,2019,3857,9
4734,2019,3858,213
4735,2019,3859,32
4736,2019,3860,390
4737,2019,3862,142
4738,2019,3864,5
4739,2019,3865,31
4740,2019,3869,49
4741,2019,3870,54
4742,2019,3871,155
4743,2019,3873,22
4744,2019,3874,23
4745,2019,3875,2374
4746,2019,3878,38
4747,2019,3880,162
4748,2019,3882,88
4749,2019,3885,66
4750,2019,3886,39
4751,2019,3887,77
4752,2019,3888,307
4753,2019,3889,27
4754,2019,3890,39
4755,2019,3891,4
4756,2019,3892,60
4757,2019,3895,2
4758,2019,3896,19
4759,2019,3898,52
4760,2019,3900,7
4761,2019,3902,22
4762,2019,3903,124
4763,2019,3904,66
4764,2019,3909,978
4765,2019,3910,1092
4766,2019,3911,320
4767,2019,3912,784
4768,2019,3913,129
4769,2019,3915,1543
4770,2019,3916,27
4771,2019,3918,158
4772,2019,3919,213
4773,2019,3920,14
4774,2019,3922,617
4775,2019,3923,24
4776,2019,3925,228
4777,2019,3926,83
4778,2019,3927,41
4779,2019,3928,7
4780,2019,3929,54
4781,2019,3930,534
4782,2019,3931,2102
4783,2019,3933,106
4784,2019,3934,489
4785,2019,3936,827
4786,2019,3937,44
4787,2019,3938,127
4788,2019,3939,1828
4789,2019,3940,393
4790,2019,3941,989
4791,2019,3942,107
4792,2019,3943,133
4793,2019,3944,35
4794,2019,3945,28
4795,2019,3946,8
4796,2019,3950,326
4797,2019,3951,17
4798,2019,3953,439
4799,2019,3954,11
4800,2019,3956,110
4801,2019,3957,9
4802,2019,3958,9
4803,2019,3959,48
4804,2019,3960,134
4805,2019,3962,38
4806,2019,3964,13
4807,2019,3965,9
4808,2019,3966,30
4809,2019,3967,9
4810,2019,3971,273
4811,2019,3975,793
4812,2019,3976,1593
4813,2019,3977,7087
4814,2019,3978,1200
4815,2019,3979,8
4816,2019,3980,200
4817,2019,3981,256
4818,2019,3984,343
4819,2019,3987,42
4820,2019,3988,37
4821,2019,3990,5
4822,2019,3991,73
4823,2019,3992,36
4824,2019,3995,966
4825,2019,3996,219
4826,2020,3000,16837
4827,2020,3002,963
4828,2020,3003,1175
4829,2020,3004,4665
4830,2020,3006,4638
4831,2020,3008,2747
4832,2020,3011,2904
4833,2020,3012,2360
4834,2020,3013,862
4835,2020,3015,933
4836,2020,3016,1087
4837,2020,3018,784
4838,2020,3019,1751
4839,2020,3020,6989
4840,2020,3021,5381
4841,2020,3022,345
4842,2020,3023,4542
4843,2020,3024,1760
4844,2020,3025,1244
4845,2020,3026,1530
4846,2020,3027,408
4847,2020,3028,1736
4848,2020,3029,7161
4849,2020,3030,7553
4850,2020,3031,2087
4851,2020,3032,3630
4852,2020,3033,658
4853,2020,3034,392
4854,2020,3036,401
4855,2020,3037,2003
4856,2020,3038,2372
4857,2020,3039,1479
4858,2020,3040,1558
4859,2020,3041,823
4860,2020,3042,1567
4861,2020,3043,2191
4862,2020,3044,1424
4863,2020,3045,572
4864,2020,3046,3005
4865,2020,3047,4950
4866,2020,3048,1947
4867,2020,3049,618
4868,2020,3051,1458
4869,2020,3052,1107
4870,2020,3053,1964
4871,2020,3054,623
4872,2020,3055,898
4873,2020,3056,3062
4874,2020,3057,974
4875,2020,3058,3682
4876,2020,3059,740
4877,2020,3060,1250
4878,2020,3061,1490
4879,2020,3062,263
4880,2020,3063,44
4881,2020,3064,6228
4882,2020,3065,2601
4883,2020,3066,2459
4884,2020,3067,1719
4885,2020,3068,1660
4886,2020,3070,1848
4887,2020,3071,1489
4888,2020,3072,5374
4889,2020,3073,4826
4890,2020,3074,2873
4891,2020,3075,1606
4892,2020,3076,3793
4893,2020,3078,804
4894,2020,3079,1043
4895,2020,3081,1996
4896,2020,3082,2219
4897,2020,3083,2675
4898,2020,3084,2945
4899,2020,3085,641
4900,2020,3087,670
4901,2020,3088,1685
4902,2020,3089,503
4903,2020,3090,59
4904,2020,3091,76
4905,2020,3093,200
4906,2020,3094,261
4907,2020,3095,1229
4908,2020,3096,46
4909,2020,3097,44
4910,2020,3099,218
4911,2020,3101,1513
4912,2020,3102,256
4913,2020,3103,865
4914,2020,3104,616
4915,2020,3105,484
4916,2020,3106,438
4917,2020,3107,501
4918,2020,3108,1735
4919,2020,3109,1055
4920,2020,3111,380
4921,2020,3113,215
4922,2020,3114,94
4923,2020,3115,110
4924,2020,3116,771
4925,2020,3121,4836
4926,2020,3122,1366
4927,2020,3123,735
4928,2020,3124,1274
4929,2020,3125,1008
4930,2020,3126,219
4931,2020,3127,751
4932,2020,3128,2257
4933,2020,3129,590
4934,2020,3130,1382
4935,2020,3131,1382
4936,2020,3132,772
4937,2020,3133,908
4938,2020,3134,3456
4939,2020,3135,1028
4940,2020,3136,2558
4941,2020,3137,682
4942,2020,3138,1206
4943,2020,3139,631
4944,2020,3140,1862
4945,2020,3141,3068
4946,2020,3142,1046
4947,2020,3143,675
4948,2020,3144,832
4949,2020,3145,2901
4950,2020,3146,1051
4951,2020,3147,1296
4952,2020,3148,1041
4953,2020,3149,1494
4954,2020,3150,2788
4955,2020,3151,729
4956,2020,3152,2404
4957,2020,3153,2255
4958,2020,3154,291
4959,2020,3155,2552
4960,2020,3156,2658
4961,2020,3158,274
4962,2020,3159,67
4963,2020,3160,509
4964,2020,3161,758
4965,2020,3162,1030
4966,2020,3163,1778
4967,2020,3165,1225
4968,2020,3166,2025
4969,2020,3167,576
4970,2020,3168,2083
4971,2020,3169,1102
4972,2020,3170,1336
4973,2020,3171,2720
4974,2020,3172,1102
4975,2020,3173,2068
4976,2020,3174,3377
4977,2020,3175,10213
4978,2020,3177,1475
4979,2020,3178,1816
4980,2020,3179,416
4981,2020,3180,447
4982,2020,3181,3719
4983,2020,3182,4662
4984,2020,3183,1347
4985,2020,3184,909
4986,2020,3185,949
4987,2020,3186,1206
4988,2020,3187,688
4989,2020,3188,1360
4990,2020,3189,1315
4991,2020,3190,1045
4992,2020,3191,726
4993,2020,3192,2226
4994,2020,3193,586
4995,2020,3194,956
4996,2020,3195,2476
4997,2020,3196,1860
4998,2020,3197,962
4999,2020,3198,2030
5000,2020,3199,8485
5001,2020,3200,945
5002,2020,3201,1921
5003,2020,3202,281
5004,2020,3204,1605
5005,2020,3205,2532
5006,2020,3206,915
5007,2020,3207,1998
5008,2020,3211,271
5009,2020,3212,979
5010,2020,3213,218
5011,2020,3214,4539
5012,2020,3215,2253
5013,2020,3216,3064
5014,2020,3217,570
5015,2020,3218,1361
5016,2020,3219,2429
5017,2020,3220,4309
5018,2020,3221,23
5019,2020,3222,620
5020,2020,3223,400
5021,2020,3224,779
5022,2020,3225,144
5023,2020,3226,533
5024,2020,3227,203
5025,2020,3228,697
5026,2020,3230,162
5027,2020,3231,39
5028,2020,3232,81
5029,2020,3233,109
5030,2020,3234,9
5031,2020,3235,8
5032,2020,3236,13
5033,2020,3237,8
5034,2020,3238,27
5035,2020,3239,16
5036,2020,3240,84
5037,2020,3241,154
5038,2020,3242,25
5039,2020,3243,14
5040,2020,3249,124
5041,2020,3250,1279
5042,2020,3251,30
5043,2020,3254,2
5044,2020,3260,221
5045,2020,3264,126
5046,2020,3265,96
5047,2020,3266,100
5048,2020,3267,4
5049,2020,3268,121
5050,2020,3269,25
5051,2020,3270,12
5052,2020,3271,7
5053,2020,3272,106
5054,2020,3273,24
5055,2020,3274,16
