,bedrooms,bathrooms,carspaces,building_area,street_address,latitude,longitude,price,distance_to_city,postcode,weekly_rent
206,3.0,2.0,2.0,,1307/14 Queens Road Melbourne VIC 3004,-37.8389211,144.9749946,$1750_per_week,2.4292,3004,1750
207,3.0,2.0,2.0,,1906/12 Queens Rd Melbourne VIC 3004,-37.8384194,144.9747126,$1650.00,2.3686,3004,1650
208,2.0,2.0,2.0,,321/9 Commercial Road Melbourne VIC 3004,-37.8457061,144.9861842,$550.00,3.5157,3004,550
209,2.0,2.0,1.0,,1909/151 City Road Southbank VIC 3006,-37.8236674,144.9631638,$600.00,0.6999,3006,600
210,2.0,2.0,,,83/285 City Road Southbank VIC 3006,-37.827417700000005,144.9587959,$500_per_week,1.256,3006,500
211,2.0,2.0,,,2903/70 Southbank Boulevard Southbank VIC 3006,-37.823193100000005,144.9639881,$650,0.6211,3006,650
212,2.0,2.0,1.0,,2213/60 Kavanagh Street Southbank VIC 3006,-37.82409579999999,144.96367890000002,$640.00,0.7243,3006,640
213,2.0,2.0,1.0,,2905/250 City Road Southbank VIC 3006,-37.8257343,144.9596645,$600,1.0588,3006,600
214,3.0,2.0,1.0,,3106/63 Whiteman Street Southbank VIC 3006,-37.8260485,144.956843,$800.00,1.2471,3006,800
215,2.0,2.0,,,2602/57-61 City Road Southbank VIC 3006,-37.8220015,144.9658877,$560.00,0.4442,3006,560
216,3.0,2.0,2.0,,7406/70 Southbank Boulevard Southbank VIC 3006,-37.823193100000005,144.9639881,$1150_per_week,0.6211,3006,1150
217,2.0,2.0,1.0,,3108/60 Kavanagh Street Southbank VIC 3006,-37.82409579999999,144.96367890000002,$650_per_week_*Partially_Furnished*,0.7243,3006,650
218,2.0,2.0,,,1705/245 City Road Southbank VIC 3006,-37.826640999999995,144.9596778,$550,1.141,3006,550
219,2.0,2.0,1.0,,2702/151 City Road Southbank VIC 3006,-37.8236674,144.9631638,$600.00,0.6999,3006,600
220,2.0,2.0,1.0,,1212/151 City Road Southbank VIC 3006,-37.8236674,144.9631638,$600.00,0.6999,3006,600
221,2.0,2.0,,,2704/245 City Road Southbank VIC 3006,-37.826640999999995,144.9596778,$560,1.141,3006,560
222,3.0,2.0,1.0,,1202/7 Riverside Quay Southbank VIC 3006,-37.8213341,144.9646982,$735_per_week,0.4073,3006,735
223,2.0,2.0,1.0,,708/39 Coventry Street Southbank VIC 3006,-37.8294033,144.9692407,$600pw_-_Spacious!_S/cage!,1.2787,3006,600
224,2.0,2.0,1.0,,407/68-70 Dorcas Street Southbank VIC 3006,-37.830621,144.96749069999998,$550_per_week,1.3975,3006,550
225,2.0,2.0,,,1612/70 Southbank Boulevard Southbank VIC 3006,-37.823193100000005,144.9639881,$550.00,0.6211,3006,550
226,2.0,2.0,2.0,,626/1 Queensbridge Square Southbank VIC 3006,-37.823840000000004,144.96249730000002,$1150_Per_Week,0.7451,3006,1150
227,2.0,2.0,1.0,,366/183 City Road Southbank VIC 3006,-37.8247376,144.9617561,$570.00,0.8643,3006,570
228,2.0,2.0,1.0,,1803/70 Dorcas Street Southbank VIC 3006,-37.830541,144.967508,$650_weekly,1.3887,3006,650
229,2.0,2.0,1.0,,"Level 35, 3501/7 Riverside Quay Southbank VIC 3006",-37.8213341,144.9646982,$850_per_week.,0.4073,3006,850
230,2.0,2.0,,,2305/245 City Road Southbank VIC 3006,-37.826640999999995,144.9596778,$580,1.141,3006,580
231,2.0,2.0,,,3606/45 Clarke Street Southbank VIC 3006,-37.8269008,144.9595298,$650,1.1723,3006,650
232,3.0,2.0,2.0,,417/250 St Kilda Road Southbank VIC 3006,-37.8255907,144.9705826,$1800_per_week,0.8997,3006,1800
233,2.0,2.0,2.0,,6607/7 Riverside Quay Southbank VIC 3006,-37.8213341,144.9646982,$1200_per_week,0.4073,3006,1200
234,2.0,2.0,,,3908E/18 Hoff Blvd Southbank VIC 3006,-37.825817,144.9640414,$700_per_week,0.8952,3006,700
235,2.0,2.0,2.0,,2207/22 Dorcas Street Southbank VIC 3006,-37.830158000000004,144.9696007,$700,1.3669,3006,700
236,2.0,2.0,1.0,,803/60 Dorcas Street Southbank VIC 3006,-37.830468200000006,144.9679382,$700_per_week,1.3828,3006,700
237,3.0,2.0,2.0,,5505/18 Hoff Boulevard Southbank VIC 3006,-37.825817,144.9640414,$1300/week,0.8952,3006,1300
238,2.0,2.0,,,705/60 Kavanagh Street Southbank VIC 3006,-37.82409579999999,144.96367890000002,$560.00,0.7243,3006,560
239,2.0,2.0,,,2503/245 City Road Southbank VIC 3006,-37.826640999999995,144.9596778,$550_per_week,1.141,3006,550
240,3.0,3.0,1.0,,3706/283 City Road Southbank VIC 3006,-37.82730979999999,144.95887050000002,$850_per_week,1.2424,3006,850
241,2.0,2.0,1.0,,2704/8 Kavanagh Street Southbank VIC 3006,-37.8226734,144.96650209999999,$1100,0.5123,3006,1100
242,2.0,2.0,1.0,,1402/63 Whiteman Street Southbank VIC 3006,-37.8260485,144.956843,$1099pw_-_Stay_1_mth+,1.2471,3006,1099
243,3.0,2.0,1.0,,1203/57 City Road Southbank VIC 3006,-37.82201370000001,144.9659363,$1950_per_week,0.4448,3006,1950
244,3.0,2.0,1.0,,3101/1 Balston Street Southbank VIC 3006,-37.8250217,144.9615708,$850.00,0.8998,3006,850
245,2.0,2.0,1.0,,3602/1 Balston Street Southbank VIC 3006,-37.8250217,144.9615708,$650.00,0.8998,3006,650
246,2.0,2.0,,,3506/45 Clarke Street Southbank VIC 3006,-37.8269008,144.9595298,$560_per_week,1.1723,3006,560
248,1.0,2.0,1.0,,5006/7 Riverside Quay Southbank VIC 3006,-37.8213341,144.9646982,$650_per_week,0.4073,3006,650
249,3.0,2.0,2.0,,2810/7 Riverside Quay Southbank VIC 3006,-37.8213341,144.9646982,$1100_per_week,0.4073,3006,1100
250,2.0,2.0,1.0,,3204/283 City Road Southbank VIC 3006,-37.8271443,144.95904860000002,$700,1.2183,3006,700
251,2.0,2.0,1.0,,2203/70 Dorcas Street Southbank VIC 3006,-37.830541,144.967508,$650.00,1.3887,3006,650
252,2.0,2.0,,,3905/11 Bale Circuit Southbank VIC 3006,-37.8261356,144.9628643,$650_per_week,0.9617,3006,650
253,2.0,2.0,1.0,,2113/151 City Road Southbank VIC 3006,-37.8236674,144.9631638,$600.00,0.6999,3006,600
254,3.0,2.0,2.0,,70/183 City Road Southbank VIC 3006,-37.8247376,144.9617561,$800.00,0.8643,3006,800
255,2.0,2.0,,,1508/60 Kavanagh Street Southbank VIC 3006,-37.82409579999999,144.96367890000002,$580_per_week,0.7243,3006,580
256,2.0,2.0,,,1508/60 Kavanagh Street Southbank VIC 3006,-37.82409579999999,144.96367890000002,$580_per_week,0.7243,3006,580
257,2.0,2.0,1.0,,3802/1 Balston Street Southbank VIC 3006,-37.8250217,144.9615708,$680.00,0.8998,3006,680
258,2.0,2.0,1.0,,601/39 Coventry Street Southbank VIC 3006,-37.8294033,144.9692407,$585,1.2787,3006,585
259,2.0,2.0,,,5112/70 Southbank Boulevard Southbank VIC 3006,-37.823193100000005,144.9639881,$580pw_-_Great_Views_and_NBN_connection_Paid_for,0.6211,3006,580
260,2.0,2.0,,,1206/241 City Road Southbank VIC 3006,-37.8262537,144.9599912,$520.00,1.0899,3006,520
261,2.0,2.0,1.0,,1703/163 City Road Southbank VIC 3006,-37.8243289,144.96264630000002,$650,0.7863,3006,650
262,2.0,2.0,1.0,,2406/241 City Road Southbank VIC 3006,-37.8262537,144.9599912,$560.00,1.0899,3006,560
263,2.0,2.0,2.0,,1705/283 City Road Southbank VIC 3006,-37.82730979999999,144.95887050000002,$650,1.2424,3006,650
264,2.0,2.0,1.0,,1009/60 Kavanagh Street Southbank VIC 3006,-37.82409579999999,144.96367890000002,$600,0.7243,3006,600
265,2.0,2.0,,,4704/18 Hoff Boulevard Southbank VIC 3006,-37.825817,144.9640414,$650_per_week,0.8952,3006,650
266,2.0,2.0,,,1703/70 Southbank Boulevard Southbank VIC 3006,-37.823193100000005,144.9639881,$560_per_week_*Unfurnished*,0.6211,3006,560
267,2.0,2.0,1.0,,702/1 Balston Street Southbank VIC 3006,-37.8250217,144.9615708,$600.00,0.8998,3006,600
268,2.0,2.0,1.0,,2609/118 Kavanagh Street Southbank VIC 3006,-37.8255001,144.9621299,$590.00,0.923,3006,590
269,3.0,2.0,1.0,,1100/241 City Road Southbank VIC 3006,-37.8262537,144.9599912,$690.00,1.0899,3006,690
270,2.0,2.0,1.0,,343/183 City Road Southbank VIC 3006,-37.8247376,144.9617561,$570.00,0.8643,3006,570
272,2.0,2.0,1.0,,2404/45 Haig St Southbank VIC 3006,-37.8270615,144.9574341,$670_per_week,1.296,3006,670
273,2.0,2.0,1.0,,4404/60 Kavanagh Street Southbank VIC 3006,-37.82409579999999,144.96367890000002,$680.00,0.7243,3006,680
274,2.0,2.0,,,1213/60 Kavanagh Street Southbank VIC 3006,-37.82409579999999,144.96367890000002,$630.00,0.7243,3006,630
275,2.0,2.0,,,1701/250 City Road Southbank VIC 3006,-37.8257343,144.9596645,$550_per_week,1.0588,3006,550
276,2.0,2.0,1.0,,2003/133 City Road Southbank VIC 3006,-37.8232789,144.96351919999998,$640,0.6472,3006,640
277,2.0,2.0,1.0,,1302/45 Clarke Street Southbank VIC 3006,-37.8269008,144.9595298,$690_pw_*Fully_Furnished,1.1723,3006,690
278,2.0,2.0,1.0,,1002/245 City Road Southbank VIC 3006,-37.826640999999995,144.9596778,$625_pw_/_$2716_pm,1.141,3006,625
279,3.0,2.0,2.0,,7406/70 Southbank Boulevard Southbank VIC 3006,-37.823193100000005,144.9639881,$1150_per_week,0.6211,3006,1150
280,2.0,2.0,1.0,,1605/152 Sturt Street Southbank VIC 3006,-37.825246299999996,144.9657228,$580,0.8037,3006,580
281,2.0,2.0,1.0,,1202B/58 Dorcas Street Southbank VIC 3006,-37.8306092,144.9681128,$600_pw,1.3996,3006,600
282,2.0,2.0,,,3516/70 Southbank Boulevard Southbank VIC 3006,-37.823193100000005,144.9639881,$600_weekly,0.6211,3006,600
283,2.0,2.0,1.0,,1507/1 Balston Street Southbank VIC 3006,-37.8250217,144.9615708,$620.00,0.8998,3006,620
284,2.0,2.0,1.0,,1102/1 Balston Street Southbank VIC 3006,-37.8250217,144.9615708,$630.00,0.8998,3006,630
285,2.0,2.0,1.0,,1907/180 City Road Southbank VIC 3006,-37.8238834,144.961973,$610.00,0.7736,3006,610
286,2.0,2.0,1.0,,2108/152 Sturt Street Southbank VIC 3006,-37.825246299999996,144.9657228,$590,0.8037,3006,590
287,2.0,2.0,1.0,,1504/61-63 Haig Street Southbank VIC 3006,-37.827668599999996,144.9566961,$575_per_week,1.3895,3006,575
288,2.0,2.0,1.0,,3104/61 Haig Street Southbank VIC 3006,-37.827668599999996,144.9566961,$560.00,1.3895,3006,560
289,2.0,2.0,,,1909/70 Southbank Boulevard Southbank VIC 3006,-37.823193100000005,144.9639881,$550pw_Great_Location!,0.6211,3006,550
290,2.0,2.0,1.0,,1605/63 Haig Street Southbank VIC 3006,-37.82776339999999,144.9567525,$550_per_week,1.3945,3006,550
291,3.0,2.0,1.0,,1908/163 City Road Southbank VIC 3006,-37.8241593,144.9625583,$735_weekly,0.7733,3006,735
292,2.0,2.0,1.0,,3211/1 Balston Street Southbank VIC 3006,-37.8250217,144.9615708,$610.00,0.8998,3006,610
293,2.0,2.0,,,901/11 Bale Circuit Southbank VIC 3006,-37.8259245,144.96329740000002,$550_per_week,0.9265,3006,550
294,2.0,2.0,1.0,,1306/151 City Road Southbank VIC 3006,-37.8236674,144.9631638,$620.00,0.6999,3006,620
295,3.0,2.0,1.0,,1612/80 Clarendon Street Southbank VIC 3006,-37.8271147,144.9575927,$880_per_week,1.2918,3006,880
296,2.0,2.0,1.0,,2211/1 Balston Street Southbank VIC 3006,-37.8250217,144.9615708,$600.00,0.8998,3006,600
297,2.0,2.0,,,308/260 City Rd Southbank VIC 3006,-37.8260239,144.9595477,$825,1.0909,3006,825
298,2.0,2.0,,,2803/260 City Rd Southbank VIC 3006,-37.8260239,144.9595477,$900,1.0909,3006,900
299,2.0,2.0,,,18 Hoff Boulevard Southbank VIC 3006,-37.825817,144.9640414,from_$580_per_week,0.8952,3006,580
300,3.0,2.0,,,5701/260 City Rd Southbank VIC 3006,-37.8260239,144.9595477,$1615,1.0909,3006,1615
301,2.0,2.0,1.0,,1502/260 City Rd Southbank VIC 3006,-37.8260239,144.9595477,$945,1.0909,3006,945
302,2.0,2.0,1.0,,2004/61-63 Haig Street Southbank VIC 3006,-37.827668599999996,144.9566961,$600_per_week,1.3895,3006,600
303,2.0,2.0,1.0,,3813/70 Southbank Bvd Southbank VIC 3006,-37.8232421,144.9640661,$875,0.6234,3006,875
304,2.0,2.0,,,3004/9 Power Street Southbank VIC 3006,-37.8230624,144.96141819999997,$700_per_week,0.7298,3006,700
305,2.0,2.0,,,1802/260 City Rd Southbank VIC 3006,-37.8260239,144.9595477,$880,1.0909,3006,880
306,3.0,2.0,1.0,,1208/163 City Road Southbank VIC 3006,-37.8243289,144.96264630000002,$600.00,0.7863,3006,600
307,3.0,2.0,1.0,,603/915 Collins Street Docklands VIC 3008,-37.820603399999996,144.9402399,$985_**WATERFRONT_FURNISHED_APARTMENT**,2.3533,3008,985
308,2.0,2.0,1.0,,406/838 Bourke Street Docklands VIC 3008,-37.8198146,144.943274,$500.00,2.0787,3008,500
309,2.0,2.0,1.0,,1203S/883 Collins Street Docklands VIC 3008,-37.821211600000005,144.94250300000002,$650_Per_Week,2.1657,3008,650
310,2.0,2.0,1.0,,3505/100 Harbour Esplanade Docklands VIC 3008,-37.818576799999995,144.9473735,$700.00,1.7101,3008,700
311,3.0,2.0,2.0,,907/2 Glenti Place Docklands VIC 3008,-37.815404799999996,144.93909159999998,$1200_per_week,2.4556,3008,1200
312,2.0,2.0,,,Floor19/673 La Trobe Street Docklands VIC 3008,-37.8134024,144.9503449,$620_per_week_*Fully_Furnished*,1.5386,3008,620
313,2.0,2.0,1.0,,809/15 Doepel Way Docklands VIC 3008,-37.8148335,144.9400507,$720,2.3807,3008,720
314,2.0,2.0,,,1806/673 Latrobe Street Docklands VIC 3008,-37.8138724,144.9490524,$550_per_week,1.6302,3008,550
315,2.0,2.0,1.0,,1406/81 South Wharf Drive Docklands VIC 3008,-37.8222526,144.9360816,$750pw_|_FULLY_FURNISHED,2.7417,3008,750
316,2.0,2.0,1.0,,503/8 McCrae Street Docklands VIC 3008,-37.821506,144.95083200000002,$600.00,1.4559,3008,600
317,2.0,2.0,1.0,,1107S/889 Collins Street Docklands VIC 3008,-37.8211627,144.94194430000002,$635.00,2.2133,3008,635
318,2.0,2.0,1.0,,1404/60 Lorimer Street Docklands VIC 3008,-37.824967799999996,144.9469264,$650.00,1.9092,3008,650
319,2.0,2.0,1.0,,3704/100 Harbour Esplanade Docklands VIC 3008,-37.818576799999995,144.9473735,$600_per_week,1.7101,3008,600
320,3.0,2.0,1.0,,302/30 Newquay Promenade Docklands VIC 3008,-37.8145362,144.9424083,$1100pw_-_Furnished,2.1818,3008,1100
321,2.0,2.0,1.0,,1314/421 Docklands Drive Docklands VIC 3008,-37.814856899999995,144.939884,$650_per_week,2.3948,3008,650
322,2.0,2.0,1.0,,28 Cumberland Street Docklands VIC 3008,-37.819680600000005,144.9427053,$1100,2.1271,3008,1100
323,5.0,6.0,3.0,,50 South Wharf Drive Docklands VIC 3008,-37.8223967,144.93823700000002,$3750_per_week,2.5581,3008,3750
324,2.0,2.0,2.0,,304/30 Rakaia Way Docklands VIC 3008,-37.8148828,144.94149869999998,$800_per_week,2.2541,3008,800
325,2.0,2.0,1.0,,703/20 Rakaia Way Docklands VIC 3008,-37.8147083,144.94103859999998,$630_per_week,2.2971,3008,630
326,2.0,2.0,1.0,,3911/628 Flinders Street Docklands VIC 3008,-37.8209691,144.9532525,$660_pw_*Multiple_Apts_Available,1.2348,3008,660
327,3.0,2.0,1.0,,1107/60 Siddeley Street Docklands VIC 3008,-37.8228429,144.95236459999998,$900_per_week,1.3765,3008,900
328,2.0,2.0,,,1702/628 Flinders Street Docklands VIC 3008,-37.8209691,144.9532525,$680/w,1.2348,3008,680
329,3.0,2.0,1.0,,10 Saint Mangos Lane Docklands VIC 3008,-37.814539200000006,144.94146919999997,$1000,2.263,3008,1000
330,2.0,2.0,1.0,,609/103 South Wharf Drive Docklands VIC 3008,-37.8221898,144.93498569999997,$650,2.8356,3008,650
331,2.0,2.0,1.0,,2602/1-13 Point Park Crescent Docklands VIC 3008,-37.8236968,144.9413496,$690,2.3245,3008,690
332,2.0,2.0,,,908/673 Latrobe Street Docklands VIC 3008,-37.8138724,144.9490524,$450,1.6302,3008,450
333,2.0,2.0,1.0,,2103N/889 Collins Street Docklands VIC 3008,-37.8211627,144.94194430000002,$670PW_$2911PCM,2.2133,3008,670
334,2.0,2.0,2.0,,184/8 Waterside Place Docklands VIC 3008,-37.819887,144.9421624,$800,2.1767,3008,800
335,2.0,2.0,1.0,,606/81 South Wharf Drive Docklands VIC 3008,-37.8222526,144.9360816,$610_weekly,2.7417,3008,610
336,2.0,2.0,2.0,,2404/9 Waterside Place Docklands VIC 3008,-37.82021470000001,144.9417302,$780_pw,2.2182,3008,780
337,2.0,2.0,1.0,,1610S/883 Collins Street Docklands VIC 3008,-37.821211600000005,144.94250300000002,$620_weekly,2.1657,3008,620
338,2.0,2.0,1.0,,2703/100 Harbour Esplanade Docklands VIC 3008,-37.818576799999995,144.9473735,$700_per_week,1.7101,3008,700
339,2.0,2.0,1.0,,226/57 Spencer Street Docklands VIC 3008,-37.820046100000006,144.95428940000002,$650_per_week,1.1226,3008,650
340,2.0,2.0,1.0,,1413/25 Waterfront Way Docklands VIC 3008,-37.8136903,144.9392889,$800_per_week,2.469,3008,800
342,2.0,2.0,1.0,,910/673 La Trobe Street Docklands VIC 3008,-37.8138724,144.9490524,$550.00,1.6302,3008,550
343,2.0,2.0,1.0,,1305E/888 Collins Street Docklands VIC 3008,-37.820727000000005,144.9422649,$600_Per_Week,2.1784,3008,600
344,2.0,2.0,1.0,,1703/100 Lorimer Street Docklands VIC 3008,-37.824085499999995,144.9430305,$850pw_Fully_Furnished,2.1953,3008,850
345,2.0,2.0,2.0,,1505/100 Harbour Esplanade Docklands VIC 3008,-37.818576799999995,144.9473735,$760_Per_Week,1.7101,3008,760
346,2.0,2.0,2.0,,1101/81 South Wharf Drive Docklands VIC 3008,-37.8222526,144.9360816,$800_pw,2.7417,3008,800
347,2.0,2.0,1.0,,801/387 Docklands Drive Docklands VIC 3008,-37.813738799999996,144.9409209,LEASED_by_Jalen_$800_per_week,2.3273,3008,800
349,2.0,2.0,1.0,,1904/60 Lorimer Street Docklands VIC 3008,-37.824967799999996,144.9469264,$720_per_week,1.9092,3008,720
350,2.0,2.0,1.0,,504/15 Caravel Lane Docklands VIC 3008,-37.8142025,144.9417005,$580.00,2.2498,3008,580
352,2.0,2.0,1.0,,1023/18 Albert Street Footscray VIC 3011,-37.8016476,144.8977057,$460,6.3467,3011,460
353,2.0,2.0,1.0,,705/8 Joseph Road Footscray VIC 3011,-37.7992138,144.9099061,$475_per_week,5.4273,3011,475
354,2.0,2.0,1.0,,1305/8 Joseph Road Footscray VIC 3011,-37.7992138,144.9099061,$490_per_week,5.4273,3011,490
355,2.0,2.0,1.0,,1202/8 Joseph Road Footscray VIC 3011,-37.7992138,144.9099061,$485_per_week,5.4273,3011,485
356,3.0,3.0,2.0,,1/12 Admiral Street Seddon VIC 3011,-37.8042177,144.8934737,$750,6.6315,3011,750
357,2.0,2.0,1.0,,744/18 Albert Street Footscray VIC 3011,-37.8016476,144.8977057,$315_per_week,6.3467,3011,315
358,2.0,2.0,1.0,,1201/8 Joseph Road Footscray VIC 3011,-37.7992138,144.9099061,$485_per_week,5.4273,3011,485
359,2.0,2.0,1.0,,1608/8 Joseph Road Footscray VIC 3011,-37.7992138,144.9099061,$500_per_week,5.4273,3011,500
360,2.0,2.0,1.0,,1402/8 Joseph Road Footscray VIC 3011,-37.7992138,144.9099061,$485_per_week,5.4273,3011,485
361,2.0,2.0,1.0,,1603/8 Joseph Road Footscray VIC 3011,-37.7992138,144.9099061,$490_per_week,5.4273,3011,490
362,2.0,2.0,1.0,,313/90 Buckley Street Footscray VIC 3011,-37.803419399999996,144.8943066,$420_per_week,6.5818,3011,420
363,2.0,2.0,1.0,,27A Everard Street Footscray VIC 3011,-37.795855700000004,144.8857364,$525.00,7.5473,3011,525
364,2.0,2.0,1.0,,811/2 Joseph Road Footscray VIC 3011,-37.80033230000001,144.9096597,$510_per_week,5.4004,3011,510
365,2.0,2.0,1.0,,1904/6 Joseph Footscray VIC 3011,-37.7992633,144.9096812,$500,5.4434,3011,500
366,2.0,2.0,1.0,,1010/8 Hallenstein Street Footscray VIC 3011,-37.8002864,144.9081896,$450,5.5228,3011,450
367,3.0,2.0,1.0,,606/8 Hallenstein Street Footscray VIC 3011,-37.8002864,144.9081896,$520,5.5228,3011,520
368,2.0,2.0,1.0,,802/8 Joseph Road Footscray VIC 3011,-37.7992138,144.9099061,$470_per_week,5.4273,3011,470
369,3.0,2.0,2.0,,15 Beech Street Footscray VIC 3011,-37.800214700000005,144.8837621,$610_per_week,7.5697,3011,610
370,2.0,2.0,1.0,595.0,2 Coral Avenue Footscray VIC 3011,-37.78935240000001,144.8836733,$485_per_week,7.9808,3011,485
371,2.0,2.0,1.0,,61 Stafford Street Footscray VIC 3011,-37.7964965,144.8837036,$470_Per_Week,7.6938,3011,470
372,2.0,2.0,1.0,,G1/21 Buckingham Street Footscray VIC 3011,-37.801351700000005,144.89088930000003,$475pw,6.9317,3011,475
373,5.0,3.0,2.0,,5 Bute Street Seddon VIC 3011,-37.8041246,144.8952361,$1250_pw,6.4833,3011,1250
374,2.0,2.0,1.0,,106/205-207 Ballarat Road Footscray VIC 3011,-37.7911186,144.8887365,$400per_week,7.4939,3011,400
375,3.0,2.0,2.0,,705/1 Moreland Street Footscray VIC 3011,-37.8010099,144.90832690000002,$580pw,5.4831,3011,580
376,3.0,2.0,1.0,,20 Titch Street Footscray VIC 3011,-37.789282,144.89228390000002,$510,7.2966,3011,510
377,3.0,2.0,,,74 Austin Street Seddon VIC 3011,-37.805477,144.8925387,$495pw,6.6806,3011,495
378,3.0,2.0,1.0,,3 Fisher Street Footscray VIC 3011,-37.79455120000001,144.8835781,$550_P/W,7.7746,3011,550
379,3.0,2.0,1.0,,7/2 Saltriver Place Footscray VIC 3011,-37.8017267,144.90848390000002,$600_per_week,5.4429,3011,600
380,2.0,2.0,1.0,,14/26 Park Street Footscray VIC 3011,-37.7887365,144.8890216,$400,7.5814,3011,400
381,2.0,2.0,1.0,,G1/21 Buckingham Street Footscray VIC 3011,-37.801351700000005,144.89088930000003,$475pw,6.9317,3011,475
382,2.0,2.0,1.0,,806/5 Joseph Road Footscray VIC 3011,-37.8002442,144.90897180000002,$480,5.4604,3011,480
383,3.0,2.0,2.0,,5/2 Saltriver Place Footscray VIC 3011,-37.8017267,144.90848390000002,$600_P/W,5.4429,3011,600
384,2.0,2.0,1.0,,909D/4 Tannery Walk Footscray VIC 3011,-37.80026420000001,144.907323,$500,5.5949,3011,500
385,4.0,3.0,1.0,,95 Victoria Street Seddon VIC 3011,-37.8054713,144.89222709999999,$620_per_week,6.7075,3011,620
386,2.0,2.0,1.0,,119A Williamstown Road Seddon VIC 3011,-37.80898639999999,144.8844469,$495_per_week,7.3135,3011,495
387,9.0,3.0,3.0,,69 Hyde Street Footscray VIC 3011,-37.806049,144.9009967,$850pw,5.9407,3011,850
388,2.0,2.0,1.0,,210/1 Moreland Street Footscray VIC 3011,-37.8010099,144.90832690000002,$550_per_week,5.4831,3011,550
389,3.0,2.0,1.0,,3/63 Hyde Street Footscray VIC 3011,-37.8057755,144.9011042,$620pw,5.9385,3011,620
390,2.0,2.0,1.0,,43A Chatham Street Footscray VIC 3011,-37.7929494,144.8908085,$450_per_week,7.2461,3011,450
391,2.0,2.0,1.0,,V803(Tower 4)/5 Joseph Road Footscray VIC 3011,-37.8002442,144.90897180000002,$500.00_per_week,5.4604,3011,500
392,2.0,2.0,,,704/8 Hallenstein Street Footscray VIC 3011,-37.8002864,144.9081896,$400_per_week,5.5228,3011,400
393,2.0,2.0,1.0,,707/188 Ballarat Road Footscray VIC 3011,-37.79126,144.8906151,$520,7.3364,3011,520
394,3.0,2.0,,,707D/4 Tannery Walk Footscray VIC 3011,-37.80026420000001,144.907323,$530_weekly,5.5949,3011,530
395,2.0,2.0,1.0,,25 Henry Street Seddon VIC 3011,-37.805818,144.888165,$640_P/W,7.0497,3011,640
396,4.0,2.0,1.0,,95/Victoria Street Seddon VIC 3011,-37.8054713,144.89222709999999,$620.00,6.7075,3011,620
397,3.0,2.0,1.0,,16/55 Moreland Road Footscray VIC 3011,-37.8044397,144.90642519999997,$580.00,5.5233,3011,580
398,3.0,2.0,,,23 White St Footscray VIC 3011,-37.7948929,144.8935167,$550_per_week,6.9436,3011,550
399,2.0,2.0,1.0,,102D/42 Cowper Street Footscray VIC 3011,-37.80137210000001,144.9043205,$500_P/W,5.8018,3011,500
400,3.0,2.0,2.0,,9/12 Eleanor Street Footscray VIC 3011,-37.79086720000001,144.8853206,$570,7.781,3011,570
401,4.0,2.0,2.0,,12 Tait Street Footscray VIC 3011,-37.7914069,144.895709,$635pw,6.9225,3011,635
