,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,SA2_CODE
9100,"8/196 QUEEN STREET, ALTONA",-37.871073,144.820853,2.0,1.0,1,$285_pw,House,August 2014,3018,2014,8,ALTONA,285,213021341
9101,"8/196 QUEEN STREET, ALTONA",-37.871073,144.820853,2.0,1.0,1,$285_pw,House,July 2014,3018,2014,7,ALTONA,285,202011018
9145,"2/60 ROSE STREET, ALTONA",-37.865135,144.820111,2.0,1.0,1,$320_p.w.,none,September 2014,3018,2014,9,ALTONA,320,213021341
9146,"2/60 ROSE STREET, ALTONA",-37.865135,144.820111,2.0,1.0,1,$320_pw,none,September 2014,3018,2014,9,ALTONA,320,213021341
9147,"2/60 ROSE STREET, ALTONA",-37.865135,144.820111,2.0,1.0,1,$290_pw,none,July 2014,3018,2014,7,ALTONA,290,213021341
9170,"209/105 PIER STREET, ALTONA",-37.865984,144.830376,1.0,1.0,1,$310_p.w.,Rental_residential,September 2014,3018,2014,9,ALTONA,310,208041194
9171,"209/105 PIER STREET, ALTONA",-37.865984,144.830376,1.0,1.0,1,$310_pw,Rental_residential,September 2014,3018,2014,9,ALTONA,310,208041194
9181,"3/163 QUEEN STREET, ALTONA",-37.869487,144.825686,2.0,1.0,1,$320_Weekly,Unit,February 2014,3018,2014,2,ALTONA,320,213021341
9211,"3 KEESHAN COURT, ALTONA",-37.859536,144.817664,4.0,2.0,4,$360_per_week,none,August 2014,3018,2014,8,ALTONA,360,213021341
9212,"3 KEESHAN COURT, ALTONA",-37.859536,144.817664,4.0,2.0,4,$360_pw,none,August 2014,3018,2014,8,ALTONA,360,213021341
9213,"3 KEESHAN COURT, ALTONA",-37.859536,144.817664,4.0,2.0,4,$360_p.w.,none,August 2014,3018,2014,8,ALTONA,360,206051129
9292,"6 BENT STREET, ALTONA",-37.869951,144.831713,3.0,3.0,2,$450_per_week,Townhouse,September 2014,3018,2014,9,ALTONA,450,213021341
9301,"35 WREN STREET, ALTONA",-37.866135,144.814682,4.0,2.0,6,$570_per_week,House,November 2014,3018,2014,11,ALTONA,570,213021341
9468,"2/149 MAIDSTONE STREET, ALTONA",-37.862264,144.811104,2.0,1.0,1,$300_Weekly,Unit/apmt,September 2014,3018,2014,9,ALTONA,300,206051129
9469,"2/149 MAIDSTONE STREET, ALTONA",-37.862264,144.811104,2.0,1.0,1,$300_Weekly,Unit/apmt,May 2014,3018,2014,5,ALTONA,300,206051129
9490,"2/47 CURLEW AVENUE, ALTONA",-37.86613,144.810943,1.0,1.0,1,$260_Weekly,Unit/apmt,April 2014,3018,2014,4,ALTONA,260,208031186
9508,"3/59 ROSE STREET, ALTONA",-37.864698,144.81914,2.0,1.0,1,$270_p.w.,Unit/apmt,October 2014,3018,2014,10,ALTONA,270,213021341
9509,"3/59 ROSE STREET, ALTONA",-37.864698,144.81914,2.0,1.0,1,$270_per_week,Unit/apmt,October 2014,3018,2014,10,ALTONA,270,208041194
9510,"3/59 ROSE STREET, ALTONA",-37.864698,144.81914,2.0,1.0,1,$270_pw,Unit/apmt,October 2014,3018,2014,10,ALTONA,270,208041194
9511,"3/59 ROSE STREET, ALTONA",-37.864698,144.81914,2.0,1.0,1,$275_pw,Unit/apmt,September 2014,3018,2014,9,ALTONA,275,213021341
9594,"3/57 BLYTH STREET, ALTONA",-37.867977,144.829248,3.0,2.0,1,$520_per_week,Townhouse,October 2014,3018,2014,10,ALTONA,520,213021341
9595,"3/57 BLYTH STREET, ALTONA",-37.867977,144.829248,3.0,2.0,1,$520_per_week,Townhouse,September 2014,3018,2014,9,ALTONA,520,213021341
9596,"3/57 BLYTH STREET, ALTONA",-37.867977,144.829248,3.0,2.0,1,$500_Weekly,Townhouse,July 2014,3018,2014,7,ALTONA,500,213021341
9613,"2A DAVID STREET, ALTONA",-37.869543,144.826037,3.0,1.0,1,$450,Townhouse,July 2014,3018,2014,7,ALTONA,450,208041194
9614,"2A DAVID STREET, ALTONA",-37.869543,144.826037,3.0,1.0,1,$450_pw,Townhouse,July 2014,3018,2014,7,ALTONA,450,213021341
9615,"2A DAVID STREET, ALTONA",-37.869543,144.826037,3.0,1.0,1,$450_p.w.,Townhouse,July 2014,3018,2014,7,ALTONA,450,208031193
9625,"1/261 THE ESPLANADE, ALTONA",-37.871992,144.819772,2.0,1.0,1,$365_per_week,Unit/apmt,April 2014,3018,2014,4,ALTONA,365,208011173
9626,"1/261 THE ESPLANADE, ALTONA",-37.871992,144.819772,2.0,1.0,1,$365,Unit/apmt,April 2014,3018,2014,4,ALTONA,365,213031350
9627,"1/261 THE ESPLANADE, ALTONA",-37.871992,144.819772,2.0,1.0,1,$365_p.w.,Unit/apmt,April 2014,3018,2014,4,ALTONA,365,213031350
9628,"1/261 THE ESPLANADE, ALTONA",-37.871992,144.819772,2.0,1.0,1,$365_pw,Unit/apmt,April 2014,3018,2014,4,ALTONA,365,213031350
9660,"9/196 QUEEN STREET, ALTONA",-37.871073,144.820853,1.0,1.0,1,$265,Unit/apmt,July 2014,3018,2014,7,ALTONA,265,208041194
9661,"9/196 QUEEN STREET, ALTONA",-37.871073,144.820853,1.0,1.0,1,$265_pw,Unit/apmt,June 2014,3018,2014,6,ALTONA,265,209021429
9662,"9/196 QUEEN STREET, ALTONA",-37.871073,144.820853,1.0,1.0,1,$265_p.w.,Unit/apmt,June 2014,3018,2014,6,ALTONA,265,213021341
9663,"9/196 QUEEN STREET, ALTONA",-37.871073,144.820853,1.0,1.0,1,$270,Unit/apmt,May 2014,3018,2014,5,ALTONA,270,213021341
9664,"9/196 QUEEN STREET, ALTONA",-37.871073,144.820853,1.0,1.0,1,$270_pw,Unit/apmt,May 2014,3018,2014,5,ALTONA,270,213021341
9702,"6/9 HANCOCK STREET, ALTONA",-37.864991,144.822137,2.0,1.0,1,$250_pw,Unit/apmt,February 2014,3018,2014,2,ALTONA,250,213021341
9703,"6/9 HANCOCK STREET, ALTONA",-37.864991,144.822137,2.0,1.0,1,$250_p.w.,Unit/apmt,February 2014,3018,2014,2,ALTONA,250,213021341
9721,"5/196 QUEEN STREET, ALTONA",-37.8711055,144.8208321,1.0,1.0,1,$280_pw,Unit/apmt,December 2014,3018,2014,12,ALTONA,280,213021341
9722,"5/196 QUEEN STREET, ALTONA",-37.8711055,144.8208321,1.0,1.0,1,$280_pw,Unit/apmt,November 2014,3018,2014,11,ALTONA,280,213021341
9723,"5/196 QUEEN STREET, ALTONA",-37.8711055,144.8208321,1.0,1.0,1,$280_per_week,Unit/apmt,November 2014,3018,2014,11,ALTONA,280,213021341
9724,"5/196 QUEEN STREET, ALTONA",-37.8711055,144.8208321,1.0,1.0,1,$280_p.w.,Unit/apmt,October 2014,3018,2014,10,ALTONA,280,213021341
9725,"5/196 QUEEN STREET, ALTONA",-37.8711055,144.8208321,1.0,1.0,1,$280_pw,Unit/apmt,September 2014,3018,2014,9,ALTONA,280,213021341
9726,"5/196 QUEEN STREET, ALTONA",-37.8711055,144.8208321,1.0,1.0,1,$280,Unit/apmt,April 2014,3018,2014,4,ALTONA,280,213021341
9727,"5/196 QUEEN STREET, ALTONA",-37.8711055,144.8208321,1.0,1.0,1,$280_pw,Unit/apmt,April 2014,3018,2014,4,ALTONA,280,206021500
9753,"2/253 ESPLANADE, ALTONA",-37.87186,144.8205,2.0,1.0,1,$280_pw,Unit/apmt,September 2014,3018,2014,9,ALTONA,280,213021341
9754,"2/253 ESPLANADE, ALTONA",-37.87186,144.8205,2.0,1.0,1,$280_per_week,Unit/apmt,September 2014,3018,2014,9,ALTONA,280,213021341
9755,"2/253 ESPLANADE, ALTONA",-37.87186,144.8205,2.0,1.0,1,$280_p.w.,Unit/apmt,September 2014,3018,2014,9,ALTONA,280,213031350
9784,"8/9 ROMAWI STREET, ALTONA",-37.869051,144.824151,2.0,1.0,1,$310,House,May 2014,3018,2014,5,ALTONA,310,211031266
9785,"8/9 ROMAWI STREET, ALTONA",-37.869051,144.824151,2.0,1.0,1,$310_per_week,House,May 2014,3018,2014,5,ALTONA,310,211031266
9858,"1/68 GRIEVE PARADE, ALTONA",-37.863742,144.818671,2.0,1.0,1,$190_Weekly,Unit/apmt,April 2014,3018,2014,4,ALTONA,190,212041564
9859,"1/68 GRIEVE PARADE, ALTONA",-37.863742,144.818671,2.0,1.0,1,$190,Unit/apmt,April 2014,3018,2014,4,ALTONA,190,208011173
9860,"1/68 GRIEVE PARADE, ALTONA",-37.863742,144.818671,2.0,1.0,1,$190_per_week,Unit/apmt,April 2014,3018,2014,4,ALTONA,190,213021341
9861,"1/68 GRIEVE PARADE, ALTONA",-37.863742,144.818671,2.0,1.0,1,$190_p.w.,Unit/apmt,April 2014,3018,2014,4,ALTONA,190,213021341
9862,"1/68 GRIEVE PARADE, ALTONA",-37.863742,144.818671,2.0,1.0,1,$190_pw,Unit/apmt,April 2014,3018,2014,4,ALTONA,190,213021341
9878,"311/105 PIER STREET, ALTONA",-37.865984,144.830376,2.0,1.0,1,$350_p.w.,Unit/apmt,May 2014,3018,2014,5,ALTONA,350,213021341
9879,"311/105 PIER STREET, ALTONA",-37.865984,144.830376,2.0,1.0,1,$350_pw,Unit/apmt,May 2014,3018,2014,5,ALTONA,350,213021341
9890,"11/58 SARGOOD STREET, ALTONA",-37.864911,144.829685,1.0,1.0,1,$225_per_week,Unit/apmt,February 2014,3018,2014,2,ALTONA,225,213021341
9932,"2/55 GRIEVE PARADE, ALTONA",-37.867629,144.817422,3.0,1.0,1,$330_pw,Unit/apmt,May 2014,3018,2014,5,ALTONA,330,213021341
9933,"2/55 GRIEVE PARADE, ALTONA",-37.867629,144.817422,3.0,1.0,1,$330,Unit/apmt,May 2014,3018,2014,5,ALTONA,330,206041117
9934,"2/55 GRIEVE PARADE, ALTONA",-37.867629,144.817422,3.0,1.0,1,$330_p.w.,Unit/apmt,May 2014,3018,2014,5,ALTONA,330,206041117
9935,"2/55 GRIEVE PARADE, ALTONA",-37.867629,144.817422,3.0,1.0,1,$340,Unit/apmt,May 2014,3018,2014,5,ALTONA,340,206041124
9936,"2/55 GRIEVE PARADE, ALTONA",-37.867629,144.817422,3.0,1.0,1,$340_pw,Unit/apmt,May 2014,3018,2014,5,ALTONA,340,206041124
9937,"2/55 GRIEVE PARADE, ALTONA",-37.867629,144.817422,3.0,1.0,1,$340_pw,Unit/apmt,March 2014,3018,2014,3,ALTONA,340,206041124
9938,"2/55 GRIEVE PARADE, ALTONA",-37.867629,144.817422,3.0,1.0,1,$340,Unit/apmt,March 2014,3018,2014,3,ALTONA,340,213021341
9939,"2/55 GRIEVE PARADE, ALTONA",-37.867629,144.817422,3.0,1.0,1,$340_p.w.,Unit/apmt,March 2014,3018,2014,3,ALTONA,340,213021341
9964,"2/25 MCBAIN STREET, ALTONA",-37.867261,144.827171,2.0,1.0,1,$295_pw,Unit/apmt,January 2014,3018,2014,1,ALTONA,295,213021341
9965,"2/25 MCBAIN STREET, ALTONA",-37.867261,144.827171,2.0,1.0,1,$295_p.w.,Unit/apmt,January 2014,3018,2014,1,ALTONA,295,213021341
10056,"1/182 QUEEN STREET, ALTONA",-37.870501,144.822575,3.0,2.0,1,$270_pw,Townhouse,January 2014,3018,2014,1,ALTONA,270,208031189
10057,"1/182 QUEEN STREET, ALTONA",-37.870501,144.822575,3.0,2.0,1,$270_p.w.,Townhouse,January 2014,3018,2014,1,ALTONA,270,208031189
10058,"1/182 QUEEN STREET, ALTONA",-37.870501,144.822575,3.0,2.0,1,$270_per_week,Townhouse,January 2014,3018,2014,1,ALTONA,270,213021341
10069,"2/4 HANCOCK STREET, ALTONA",-37.865643,144.823027,2.0,1.0,1,$340_pw,Unit/apmt,February 2014,3018,2014,2,ALTONA,340,208031189
10070,"2/4 HANCOCK STREET, ALTONA",-37.865643,144.823027,2.0,1.0,1,$340_p.w.,Unit/apmt,February 2014,3018,2014,2,ALTONA,340,208031189
10098,"4/9 HANCOCK STREET, ALTONA",-37.865027,144.822328,2.0,1.0,1,$255_per_week,Unit/apmt,September 2014,3018,2014,9,ALTONA,255,211031266
10099,"4/9 HANCOCK STREET, ALTONA",-37.865027,144.822328,2.0,1.0,1,$255_per_week,Unit/apmt,August 2014,3018,2014,8,ALTONA,255,208031186
10100,"4/9 HANCOCK STREET, ALTONA",-37.865027,144.822328,2.0,1.0,1,$255_pw,Unit/apmt,August 2014,3018,2014,8,ALTONA,255,208031186
10101,"4/9 HANCOCK STREET, ALTONA",-37.865027,144.822328,2.0,1.0,1,$255_p.w.,Unit/apmt,August 2014,3018,2014,8,ALTONA,255,208031186
10102,"4/9 HANCOCK STREET, ALTONA",-37.865027,144.822328,2.0,1.0,1,$260,Unit/apmt,July 2014,3018,2014,7,ALTONA,260,208031186
10103,"4/9 HANCOCK STREET, ALTONA",-37.865027,144.822328,2.0,1.0,1,$255_pw,Unit/apmt,July 2014,3018,2014,7,ALTONA,255,208031186
10104,"4/9 HANCOCK STREET, ALTONA",-37.865027,144.822328,2.0,1.0,1,$270,Unit/apmt,May 2014,3018,2014,5,ALTONA,270,213021341
10105,"4/9 HANCOCK STREET, ALTONA",-37.865027,144.822328,2.0,1.0,1,$270_pw,Unit/apmt,May 2014,3018,2014,5,ALTONA,270,213031350
10145,"19 KEARNEY AVENUE, ALTONA",-37.858787,144.821647,3.0,1.0,0,$320_Weekly,House,August 2014,3018,2014,8,ALTONA,320,211031267
10206,"1/84 CIVIC PARADE, ALTONA",-37.865048,144.835436,1.0,1.0,1,$260_pw,Unit/apmt,September 2014,3018,2014,9,ALTONA,260,213021341
10207,"1/84 CIVIC PARADE, ALTONA",-37.865048,144.835436,1.0,1.0,1,$260_p.w.,Unit/apmt,September 2014,3018,2014,9,ALTONA,260,205051101
10208,"1/84 CIVIC PARADE, ALTONA",-37.865048,144.835436,1.0,1.0,1,$260_per_week,Unit/apmt,September 2014,3018,2014,9,ALTONA,260,204011058
10242,"31 MCBAIN STREET, ALTONA",-37.866716,144.827567,2.0,1.0,1,$340_pw,House,March 2014,3018,2014,3,ALTONA,340,213021341
10243,"31 MCBAIN STREET, ALTONA",-37.866716,144.827567,2.0,1.0,1,$340,House,March 2014,3018,2014,3,ALTONA,340,213021341
10244,"31 MCBAIN STREET, ALTONA",-37.866716,144.827567,2.0,1.0,1,$340_p.w.,House,March 2014,3018,2014,3,ALTONA,340,213021341
10254,"106/113 PIER STREET, ALTONA",-37.865984,144.830376,2.0,1.0,1,$360_p.w.,Unit/apmt,August 2014,3018,2014,8,ALTONA,360,213021341
10255,"106/113 PIER STREET, ALTONA",-37.865984,144.830376,2.0,1.0,1,$360_pw,Unit/apmt,August 2014,3018,2014,8,ALTONA,360,206011495
10267,"8/70 QUEEN STREET, ALTONA",-37.870608,144.83566,2.0,1.0,1,$260,Unit/apmt,March 2014,3018,2014,3,ALTONA,260,217011420
10293,"26 KEARNEY AVENUE, ALTONA",-37.858447,144.821293,3.0,1.0,2,$370_per_week,House,July 2014,3018,2014,7,ALTONA,370,211031266
10306,"3/5 UPTON STREET, ALTONA",-37.869648,144.822945,2.0,1.0,1,$280_Weekly,Unit/apmt,August 2014,3018,2014,8,ALTONA,280,213021341
10348,"205/105 PIER STREET, ALTONA",-37.865984,144.830376,2.0,1.0,1,$345_pw,Unit/apmt,November 2014,3018,2014,11,ALTONA,345,213021341
10382,"2/86 CIVIC PARADE, ALTONA",-37.865336,144.835117,2.0,1.0,1,$330_pw,Unit/apmt,July 2014,3018,2014,7,ALTONA,330,213021341
10383,"2/86 CIVIC PARADE, ALTONA",-37.865336,144.835117,2.0,1.0,1,$330_p.w.,Unit/apmt,July 2014,3018,2014,7,ALTONA,330,213021341
10451,"12/261 CIVIC PARADE, ALTONA",-37.863156,144.811355,2.0,1.0,1,$275_per_week,Unit/apmt,March 2014,3018,2014,3,ALTONA,275,213021341
10452,"12/261 CIVIC PARADE, ALTONA",-37.863156,144.811355,2.0,1.0,1,$300_per_week,Unit/apmt,February 2014,3018,2014,2,ALTONA,300,213021341
10518,"3/15 UPTON STREET, ALTONA",-37.868826,144.823089,2.0,1.0,1,$310_per_week,Unit/apmt,February 2014,3018,2014,2,ALTONA,310,212011289
10535,"3/58 SARGOOD STREET, ALTONA",-37.864932,144.829906,1.0,1.0,1,$240_per_week,Unit,October 2014,3018,2014,10,ALTONA,240,213021341
10590,"104/105 PIER STREET, ALTONA",-37.865984,144.830376,1.0,1.0,1,$310_p.w.,Unit/apmt,July 2014,3018,2014,7,ALTONA,310,214011371
10591,"104/105 PIER STREET, ALTONA",-37.865984,144.830376,1.0,1.0,1,$310_pw,Unit/apmt,July 2014,3018,2014,7,ALTONA,310,213021341
10614,"63 BRACKEN GROVE, ALTONA",-37.872111,144.810107,3.0,2.0,1,$600_per_week,Townhouse,December 2014,3018,2014,12,ALTONA,600,213021341
10615,"63 BRACKEN GROVE, ALTONA",-37.872111,144.810107,3.0,2.0,1,$600,Townhouse,March 2014,3018,2014,3,ALTONA,600,213021341
10663,"12/196 QUEEN STREET, ALTONA",-37.871073,144.820853,1.0,1.0,1,$265,Rental_residential,April 2014,3018,2014,4,ALTONA,265,213021341
10664,"12/196 QUEEN STREET, ALTONA",-37.871073,144.820853,1.0,1.0,1,$265_p.w.,Rental_residential,April 2014,3018,2014,4,ALTONA,265,213021341
10665,"12/196 QUEEN STREET, ALTONA",-37.871073,144.820853,1.0,1.0,1,$265_pw,Rental_residential,April 2014,3018,2014,4,ALTONA,265,208021176
10690,"1/93 QUEEN STREET, ALTONA",-37.86967,144.833356,1.0,1.0,1,$230_per_week,Available Now,October 2014,3018,2014,10,ALTONA,230,213021341
10691,"1/93 QUEEN STREET, ALTONA",-37.86967,144.833356,1.0,1.0,1,$230_per_week,Available Now,September 2014,3018,2014,9,ALTONA,230,213021341
10692,"1/93 QUEEN STREET, ALTONA",-37.86967,144.833356,1.0,1.0,1,$230_per_week,Available Now,July 2014,3018,2014,7,ALTONA,230,213021341
10702,"47 ROSE STREET, ALTONA",-37.866475,144.819283,5.0,2.0,2,$480_per_week,Available Now,January 2014,3018,2014,1,ALTONA,480,206021500
10703,"47 ROSE STREET, ALTONA",-37.866475,144.819283,5.0,2.0,2,$480_p.w.,Available Now,January 2014,3018,2014,1,ALTONA,480,213021341
10756,"22 MAIDSTONE STREET, ALTONA",-37.871977,144.813055,3.0,1.0,1,$380_per_week,House,October 2014,3018,2014,10,ALTONA,380,213021341
10770,"6 BELMAR AVENUE, ALTONA",-37.859975,144.818501,3.0,1.0,2,$330_pw,none,June 2014,3018,2014,6,ALTONA,330,213021341
10771,"6 BELMAR AVENUE, ALTONA",-37.859975,144.818501,3.0,1.0,2,$330,none,May 2014,3018,2014,5,ALTONA,330,213021341
10772,"6 BELMAR AVENUE, ALTONA",-37.859975,144.818501,3.0,1.0,2,$330_p.w.,none,May 2014,3018,2014,5,ALTONA,330,213021341
10773,"6 BELMAR AVENUE, ALTONA",-37.859975,144.818501,3.0,1.0,2,$330_pw,none,May 2014,3018,2014,5,ALTONA,330,206071142
10800,"35 MCINTYRE DRIVE, ALTONA",-37.859403,144.824482,3.0,1.0,2,$380_per_week,House,March 2014,3018,2014,3,ALTONA,380,213021341
10801,"35 MCINTYRE DRIVE, ALTONA",-37.859403,144.824482,3.0,1.0,2,$380_per_week,House,February 2014,3018,2014,2,ALTONA,380,213021341
10820,"14 HAMMOND STREET, ALTONA",-37.859124,144.820793,3.0,1.0,2,$390,House,March 2014,3018,2014,3,ALTONA,390,203021047
10874,"15 MYRTLE GROVE, ALTONA",-37.871597,144.815009,4.0,2.0,3,$550_per_week,House,November 2014,3018,2014,11,ALTONA,550,213021341
10909,"3/19 UPTON STREET, ALTONA",-37.868529,144.823122,2.0,1.0,2,$370,Unit,April 2014,3018,2014,4,ALTONA,370,213021341
10920,"1/15 JURGA COURT, ALTONA",-37.862082,144.846454,1.0,1.0,1,$200,Unit,May 2014,3018,2014,5,ALTONA,200,213021341
10921,"1/15 JURGA COURT, ALTONA",-37.862082,144.846454,1.0,1.0,1,$200_per_week,Unit,April 2014,3018,2014,4,ALTONA,200,213021341
10953,"2/4-6 BRACKEN GROVE, ALTONA",-37.870774,144.816406,2.0,1.0,2,$290,Unit,March 2014,3018,2014,3,ALTONA,290,213021341
10978,"9/70 QUEEN STREET, ALTONA",-37.870608,144.83566,2.0,1.0,1,$265_Weekly,Unit,August 2014,3018,2014,8,ALTONA,265,208031188
11027,"1/172 QUEEN STREET, ALTONA",-37.870399,144.823527,3.0,1.0,1,$350,House,May 2014,3018,2014,5,ALTONA,350,208031188
11028,"1/172 QUEEN STREET, ALTONA",-37.870399,144.823527,3.0,1.0,1,$350_per_week,House,May 2014,3018,2014,5,ALTONA,350,208031188
11045,"2/22 DAVID STREET, ALTONA",-37.86746,144.826883,2.0,1.0,1,$340,Unit,March 2014,3018,2014,3,ALTONA,340,213021341
11058,"54 LINNET STREET, ALTONA",-37.867795,144.811588,2.0,1.0,1,$320_per_week,Unit,March 2014,3018,2014,3,ALTONA,320,209021428
11069,"20 KARINGAL STREET, ALTONA",-37.863289,144.814978,3.0,1.0,1,$370_Weekly,House,September 2014,3018,2014,9,ALTONA,370,213021341
11102,"7/115 BLYTH STREET, ALTONA",-37.868917,144.837297,2.0,1.0,1,$285_Weekly,Rental_residential,August 2014,3018,2014,8,ALTONA,285,206011496
11103,"7/115 BLYTH STREET, ALTONA",-37.868917,144.837297,2.0,1.0,1,$285_Weekly,Rental_residential,July 2014,3018,2014,7,ALTONA,285,213021341
11143,"1/13 DAVID STREET, ALTONA",-37.868457,144.825549,3.0,2.0,2,$530_per_week,House,May 2014,3018,2014,5,ALTONA,530,213021341
11144,"1/13 DAVID STREET, ALTONA",-37.868457,144.825549,3.0,2.0,2,$530_Weekly,House,May 2014,3018,2014,5,ALTONA,530,208021176
11145,"1/13 DAVID STREET, ALTONA",-37.868457,144.825549,3.0,2.0,2,$530_p.w.,House,May 2014,3018,2014,5,ALTONA,530,208021176
11146,"1/13 DAVID STREET, ALTONA",-37.868457,144.825549,3.0,2.0,2,$530_pw,House,May 2014,3018,2014,5,ALTONA,530,208021176
11155,"249 CIVIC PARADE, ALTONA",-37.862551,144.813716,2.0,1.0,2,$380_per_week,House,September 2014,3018,2014,9,ALTONA,380,213021341
11156,"249 CIVIC PARADE, ALTONA",-37.862551,144.813716,2.0,1.0,2,$380_per_week,House,April 2014,3018,2014,4,ALTONA,380,203011036
11175,"3/50 RAYNER STREET, ALTONA",-37.870401,144.820066,3.0,2.0,1,$210_per_week,none,August 2014,3018,2014,8,ALTONA,210,208021176
11176,"3/50 RAYNER STREET, ALTONA",-37.870401,144.820066,3.0,2.0,1,$210_pw,none,August 2014,3018,2014,8,ALTONA,210,213021341
11177,"3/50 RAYNER STREET, ALTONA",-37.870401,144.820066,3.0,2.0,1,$210_p.w.,none,August 2014,3018,2014,8,ALTONA,210,213021341
32,"27 ROGERS ROAD, MANDURANG",-36.824429,144.284076,3.0,1.0,3,$320_per_week,House,December 2014,3551,2014,12,MANDURANG,320,216021413
33,"NANKERVIS RD, MANDURANG",-36.8328517,144.2990014,5.0,3.0,2,$720_per_week,House,November 2014,3551,2014,11,MANDURANG,720,205041094
34,"NANKERVIS ROAD, MANDURANG",-36.831156,144.300277,5.0,3.0,2,$720_per_week,House,November 2014,3551,2014,11,MANDURANG,720,214021383
35,"184 NANKERVIS ROAD, MANDURANG",-36.829514,144.300983,3.0,2.0,2,$430_per_week,none,February 2014,3551,2014,2,MANDURANG,430,203011035
59,"331 AERODROME ROAD, MANGALORE",-36.890326,145.182919,4.0,2.0,2,$255_pw,House,December 2014,3663,2014,12,MANGALORE,255,202021031
60,"331 AERODROME ROAD, MANGALORE",-36.890326,145.182919,4.0,2.0,2,$255_p.w.,House,August 2014,3663,2014,8,MANGALORE,255,214011374
61,"331 AERODROME ROAD, MANGALORE",-36.890326,145.182919,4.0,2.0,2,$250_pw,House,March 2014,3663,2014,3,MANGALORE,250,204031075
71,"0 LANCASTER DRIVE, MANGALORE",-36.9416056,145.1618939,3.0,1.0,1,$250_p.w.,House,February 2014,3663,2014,2,MANGALORE,250,216011409
76,"LANCASTER DRIVE, MANGALORE",-36.9416056,145.1618939,3.0,1.0,1,$250_Weekly,House,March 2014,3663,2014,3,MANGALORE,250,212031300
77,"LANCASTER DRIVE, MANGALORE",-36.9416056,145.1618939,3.0,1.0,1,$250_pw,House,February 2014,3663,2014,2,MANGALORE,250,202011020
88,"2/316 ABERDEEN STREET, MANIFOLD HEIGHTS",-38.144998,144.334032,2.0,1.0,2,$350_per_week,Rental_residential,July 2014,3218,2014,7,HEIGHTS,350,215031400
102,"2/40-42 CALDER STREET, MANIFOLD HEIGHTS",-38.143662,144.331645,1.0,1.0,1,$210_per_week,Rental_residential,November 2014,3218,2014,11,HEIGHTS,210,214021383
136,"2/9 ROXBY STREET, MANIFOLD HEIGHTS",-38.138248,144.335328,2.0,1.0,1,$280_per_week,Unit/apmt,March 2014,3218,2014,3,HEIGHTS,280,207011149
172,"2/51 BOSTOCK AVENUE, MANIFOLD HEIGHTS",-38.133412,144.333574,4.0,2.0,2,$180_Week,Available Now,November 2014,3218,2014,11,HEIGHTS,180,214011374
173,"2/51 BOSTOCK AVENUE, MANIFOLD HEIGHTS",-38.133412,144.333574,4.0,2.0,2,$180_pw,Available Now,November 2014,3218,2014,11,HEIGHTS,180,204031070
190,"6/59 SYDENHAM AVENUE, MANIFOLD HEIGHTS",-38.143116,144.330443,2.0,1.0,1,$250_Weekly,Unit/apmt,October 2014,3218,2014,10,HEIGHTS,250,214011370
281,"21 SYDENHAM AVENUE, MANIFOLD HEIGHTS",-38.143445,144.333607,3.0,1.0,1,$295_per_week,House,June 2014,3218,2014,6,HEIGHTS,295,217031476
282,"21 SYDENHAM AVENUE, MANIFOLD HEIGHTS",-38.143445,144.333607,3.0,1.0,1,$300_per_week,House,May 2014,3218,2014,5,HEIGHTS,300,203021040
291,"7 / 40-42 CALDER STREET, MANIFOLD HEIGHTS",-38.14372253,144.33163452,1.0,1.0,1,$190_per_week,Unit/apmt,February 2014,3218,2014,2,HEIGHTS,190,213051585
314,"3/52 CALDER STREET, MANIFOLD HEIGHTS",-38.143527,144.330672,1.0,1.0,1,$180_per_week,none,March 2014,3218,2014,3,HEIGHTS,180,202011020
319,"3/63 CALDER STREET, MANIFOLD HEIGHTS",-38.143829,144.329652,1.0,1.0,1,$200,Unit/apmt,August 2014,3218,2014,8,HEIGHTS,200,203021040
320,"3/63 CALDER STREET, MANIFOLD HEIGHTS",-38.143829,144.329652,1.0,1.0,1,$230_pw,Unit/apmt,May 2014,3218,2014,5,HEIGHTS,230,209041432
321,"3/63 CALDER STREET, MANIFOLD HEIGHTS",-38.143829,144.329652,1.0,1.0,1,$230_pw,Unit/apmt,April 2014,3218,2014,4,HEIGHTS,230,213051583
322,"3/63 CALDER STREET, MANIFOLD HEIGHTS",-38.143829,144.329652,1.0,1.0,1,$230_pw,Unit/apmt,March 2014,3218,2014,3,HEIGHTS,230,213031347
323,"3/63 CALDER STREET, MANIFOLD HEIGHTS",-38.143829,144.329652,1.0,1.0,1,$230_pw,Unit/apmt,January 2014,3218,2014,1,HEIGHTS,230,212041459
1422,"2/63 CAMBRIDGE DRIVE, MANSFIELD",-37.046262,146.094737,3.0,2.0,3,$330_per_week,Rental_residential,April 2014,3722,2014,4,MANSFIELD,330,213031352
1432,"2/81 CAMBRIDGE DRIVE, MANSFIELD",-37.045993,146.096638,3.0,2.0,2,$300_per_week,Townhouse,August 2014,3722,2014,8,MANSFIELD,300,214021382
1552,"13 DALKEITH CRESCENT, MARCUS HILL",-38.2497533,144.5498891,4.0,2.0,2,$445,House,July 2014,3222,2014,7,HILL,445,203031490
