,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,SA2_CODE
2982,"1/83 KIONGA STREET, CLAYTON",-37.929193,145.129986,5.0,2.0,1,$560_p.w.,Townhouse,May 2016,3168,2016,5,CLAYTON,560,207021157
2983,"1/83 KIONGA STREET, CLAYTON",-37.929193,145.129986,5.0,2.0,1,$560_p.w.,Townhouse,January 2016,3168,2016,1,CLAYTON,560,206051512
2984,"1/83 KIONGA STREET, CLAYTON",-37.929193,145.129986,5.0,2.0,1,$560_pw,Townhouse,January 2016,3168,2016,1,CLAYTON,560,206051512
2985,"1/83 KIONGA STREET, CLAYTON",-37.929193,145.129986,5.0,2.0,1,$560_Weekly,Townhouse,January 2016,3168,2016,1,CLAYTON,560,206051512
2986,"1/83 KIONGA STREET, CLAYTON",-37.929193,145.129986,5.0,2.0,1,$560,Townhouse,January 2016,3168,2016,1,CLAYTON,560,217011421
2999,"149A CARINISH ROAD, CLAYTON",-37.924305,145.121032,2.0,1.0,1,$245_p.w.,Unit,September 2016,3168,2016,9,CLAYTON,245,207021159
3000,"149A CARINISH ROAD, CLAYTON",-37.924305,145.121032,2.0,1.0,1,$245_Weekly,Unit,September 2016,3168,2016,9,CLAYTON,245,208021177
3001,"149A CARINISH ROAD, CLAYTON",-37.924305,145.121032,2.0,1.0,1,$245,Unit,September 2016,3168,2016,9,CLAYTON,245,212051568
3002,"149A CARINISH ROAD, CLAYTON",-37.924305,145.121032,2.0,1.0,1,$245_p.w.,Unit,February 2016,3168,2016,2,CLAYTON,245,212051568
3003,"149A CARINISH ROAD, CLAYTON",-37.924305,145.121032,2.0,1.0,1,$245_pw,Unit,February 2016,3168,2016,2,CLAYTON,245,213021341
3004,"149A CARINISH ROAD, CLAYTON",-37.924305,145.121032,2.0,1.0,1,$245_Weekly,Unit,February 2016,3168,2016,2,CLAYTON,245,213031352
3005,"149A CARINISH ROAD, CLAYTON",-37.924305,145.121032,2.0,1.0,1,$245,Unit,February 2016,3168,2016,2,CLAYTON,245,213031348
3006,"149A CARINISH ROAD, CLAYTON",-37.924305,145.121032,2.0,1.0,1,$245_p.w.,Unit,January 2016,3168,2016,1,CLAYTON,245,209041530
3021,"3/23 MADELEINE ROAD, CLAYTON",-37.916104,145.119279,3.0,2.0,1,$420_p.w.,Unit,July 2016,3168,2016,7,CLAYTON,420,206021112
3022,"3/23 MADELEINE ROAD, CLAYTON",-37.916104,145.119279,3.0,2.0,1,$420_pw,Unit,July 2016,3168,2016,7,CLAYTON,420,206021112
3023,"3/23 MADELEINE ROAD, CLAYTON",-37.916104,145.119279,3.0,2.0,1,$420_Weekly,Unit,July 2016,3168,2016,7,CLAYTON,420,206021112
3024,"3/23 MADELEINE ROAD, CLAYTON",-37.916104,145.119279,3.0,2.0,1,$420,Unit,July 2016,3168,2016,7,CLAYTON,420,209041530
3025,"3/23 MADELEINE ROAD, CLAYTON",-37.916104,145.119279,3.0,2.0,1,$420_p.w.,Unit,June 2016,3168,2016,6,CLAYTON,420,209041530
3083,"1/6 ATLANTIC STREET, CLAYTON",-37.918015,145.128456,1.0,1.0,1,$185,House,June 2016,3168,2016,6,CLAYTON,185,211011258
3084,"1/6 ATLANTIC STREET, CLAYTON",-37.918015,145.128456,1.0,1.0,1,$185,House,March 2016,3168,2016,3,CLAYTON,185,211011258
3137,"43 HARLINGTON STREET, CLAYTON",-37.923241,145.110846,3.0,1.0,1,$380_Weekly,House,November 2016,3168,2016,11,CLAYTON,380,216021412
3173,"UNIT 4/1927 DANDENONG ROAD, CLAYTON",-37.911756,145.123934,2.0,1.0,1,$300_Weekly,Unit,January 2016,3168,2016,1,CLAYTON,300,211031450
3206,"APARTMENT 7/78-80 WELLINGTON ROAD, CLAYTON",-37.916524,145.138223,2.0,1.0,1,$310_Weekly,Unit,December 2016,3168,2016,12,CLAYTON,310,201011483
3238,"UNIT 3/191 CARINISH ROAD, CLAYTON",-37.926996,145.1247,2.0,1.0,2,$370_Weekly,Unit,October 2016,3168,2016,10,CLAYTON,370,211031450
3273,"UNIT 1/40 ALICE STREET, CLAYTON",-37.9180741,145.1159047,2.0,1.0,2,$350_Weekly,Unit,November 2016,3168,2016,11,CLAYTON,350,211031450
3274,"UNIT 1/40 ALICE STREET, CLAYTON",-37.9180741,145.1159047,2.0,1.0,2,$340_Weekly,Unit,January 2016,3168,2016,1,CLAYTON,340,212031303
3311,"3/36 DENNIS STREET, CLAYTON",-37.918364,145.138747,4.0,3.0,2,$680_per_week,Townhouse,November 2016,3168,2016,11,CLAYTON,680,216021413
3394,"UNIT 4/6 ARNOTT STREET, CLAYTON",-37.916706,145.135221,1.0,1.0,1,$390_Weekly,Unit,March 2016,3168,2016,3,CLAYTON,390,212051567
3472,"2/5 FLORENCE AVENUE, CLAYTON",-37.906174,145.126774,1.0,1.0,8,$300_pw,Studio,February 2016,3168,2016,2,CLAYTON,300,212051324
3491,"4 ROBINSON STREET, CLAYTON",-37.920006,145.111493,3.0,1.0,1,$400,House,August 2016,3168,2016,8,CLAYTON,400,202011022
3492,"4 ROBINSON STREET, CLAYTON",-37.920006,145.111493,3.0,1.0,1,$400_pw,House,August 2016,3168,2016,8,CLAYTON,400,202011022
3493,"4 ROBINSON STREET, CLAYTON",-37.920006,145.111493,3.0,1.0,1,$400_Weekly,House,August 2016,3168,2016,8,CLAYTON,400,203021044
3501,"2/5 FLORENCE AVE, CLAYTON",-37.906174,145.126774,1.0,1.0,1,$300_per_week,Unit/apmt,February 2016,3168,2016,2,CLAYTON,300,203021040
3506,"4 ROBINSON ST, CLAYTON",-37.919868,145.11152,3.0,1.0,1,$400_Weekly,House,August 2016,3168,2016,8,CLAYTON,400,206051128
3539,"6/10 HILLTOP AVENUE, CLAYTON",-37.905826,145.127234,2.0,1.0,1,$335_per_week,none,May 2016,3168,2016,5,CLAYTON,335,214021591
3551,"3 / 66 KIONGA STREET, CLAYTON",-37.9279178,145.1305868,3.0,2.0,2,$450_Weekly,Townhouse,July 2016,3168,2016,7,CLAYTON,450,207011522
3552,"3 / 66 KIONGA STREET, CLAYTON",-37.9279178,145.1305868,3.0,2.0,2,$450,Townhouse,July 2016,3168,2016,7,CLAYTON,450,201011484
3553,"3 / 66 KIONGA STREET, CLAYTON",-37.9279178,145.1305868,3.0,2.0,2,$450_pw,Townhouse,July 2016,3168,2016,7,CLAYTON,450,209011202
3599,"2/21 DENNIS ST, CLAYTON",-37.917792,145.137315,2.0,2.0,1,$420_Weekly,Unit/apmt,March 2016,3168,2016,3,CLAYTON,420,207011519
3613,"2/21 DENNIS STREET, CLAYTON",-37.917792,145.137315,2.0,2.0,1,$420_Weekly,Unit/apmt,March 2016,3168,2016,3,CLAYTON,420,202011022
3614,"2/21 DENNIS STREET, CLAYTON",-37.917792,145.137315,2.0,2.0,1,$420_per_week,Unit/apmt,March 2016,3168,2016,3,CLAYTON,420,211031450
3615,"2/21 DENNIS STREET, CLAYTON",-37.917792,145.137315,2.0,2.0,1,$420,Unit/apmt,March 2016,3168,2016,3,CLAYTON,420,211031450
3616,"2/21 DENNIS STREET, CLAYTON",-37.917792,145.137315,2.0,2.0,1,$420_per_week,Unit/apmt,February 2016,3168,2016,2,CLAYTON,420,212031303
3650,"2 / 1452-1454 NORTH ROAD, CLAYTON",-37.914125,145.1205265,2.0,1.0,1,$350_pw,none,October 2016,3168,2016,10,CLAYTON,350,205031093
3670,"9/34 WELLINGTON ROAD, CLAYTON",-37.915995,145.133951,1.0,1.0,1,$245,none,May 2016,3168,2016,5,CLAYTON,245,208021180
3686,"13/9-11 BROWNS ROAD, CLAYTON",-37.918418,145.127927,2.0,1.0,1,$280_p.w.,House,July 2016,3168,2016,7,CLAYTON,280,209041529
3687,"13/9-11 BROWNS ROAD, CLAYTON",-37.918418,145.127927,2.0,1.0,1,$280_pw,House,July 2016,3168,2016,7,CLAYTON,280,209041529
3688,"13/9-11 BROWNS ROAD, CLAYTON",-37.918418,145.127927,2.0,1.0,1,$280_Weekly,House,July 2016,3168,2016,7,CLAYTON,280,209041529
3689,"13/9-11 BROWNS ROAD, CLAYTON",-37.918418,145.127927,2.0,1.0,1,$280,House,July 2016,3168,2016,7,CLAYTON,280,209041529
3709,"9 SHADY MEWS, CLAYTON",-37.922424,145.12782,2.0,1.0,2,$380_Weekly,Rental_residential,September 2016,3168,2016,9,CLAYTON,380,205031093
3710,"9 SHADY MEWS, CLAYTON",-37.922424,145.12782,2.0,1.0,2,$380,Rental_residential,September 2016,3168,2016,9,CLAYTON,380,212031303
3711,"9 SHADY MEWS, CLAYTON",-37.922424,145.12782,2.0,1.0,2,$380_pw,Rental_residential,September 2016,3168,2016,9,CLAYTON,380,212031303
3739,"198 CLAYTON ROAD, CLAYTON",-37.917008,145.121634,4.0,1.0,0,$500_per_week,none,June 2016,3168,2016,6,CLAYTON,500,206021112
3791,"42 STOCKDALE AVENUE, CLAYTON",-37.910502,145.126035,4.0,2.0,1,$395_per_week,House,May 2016,3168,2016,5,CLAYTON,395,213011336
3808,"5/2 GREENFIELD DRIVE, CLAYTON",-37.923181,145.128623,2.0,1.0,1,$365_per_week,Unit/apmt,April 2016,3168,2016,4,CLAYTON,365,205031091
3809,"5/2 GREENFIELD DRIVE, CLAYTON",-37.923181,145.128623,2.0,1.0,1,$365_pw,Unit/apmt,April 2016,3168,2016,4,CLAYTON,365,212051568
3810,"5/2 GREENFIELD DRIVE, CLAYTON",-37.923181,145.128623,2.0,1.0,1,$365,Unit/apmt,April 2016,3168,2016,4,CLAYTON,365,206031502
3823,"8/20-22 NEWPORT ROAD, CLAYTON",-37.932574,145.114313,2.0,1.0,2,$360,Rental_residential,November 2016,3168,2016,11,CLAYTON,360,206021500
3824,"8/20-22 NEWPORT ROAD, CLAYTON",-37.932574,145.114313,2.0,1.0,2,$360,Rental_residential,October 2016,3168,2016,10,CLAYTON,360,202031032
3825,"8/20-22 NEWPORT ROAD, CLAYTON",-37.932574,145.114313,2.0,1.0,2,$360,Rental_residential,September 2016,3168,2016,9,CLAYTON,360,212041310
3849,"4 / 63 CARINISH ROAD, CLAYTON",-37.920334,145.115395,2.0,1.0,1,$350_per_week,Unit,February 2016,3168,2016,2,CLAYTON,350,206051512
3870,"1/31 GLENBROOK AVE, CLAYTON",-37.909189,145.123384,3.0,1.0,2,$350_per_week,House,September 2016,3168,2016,9,CLAYTON,350,209011202
3871,"1/31 GLENBROOK AVE, CLAYTON",-37.909189,145.123384,3.0,1.0,2,$350,House,September 2016,3168,2016,9,CLAYTON,350,212031303
3889,"10/10 ARNOTT STREET, CLAYTON",-37.9169379,145.1348441,2.0,1.0,1,$340_pw,Rental_residential,February 2016,3168,2016,2,CLAYTON,340,213031348
3924,"2B HOURIGAN AVENUE, CLAYTON",-37.917265,145.121913,3.0,2.0,2,$460_p.w.,Townhouse,January 2016,3168,2016,1,CLAYTON,460,212051568
3925,"2B HOURIGAN AVENUE, CLAYTON",-37.917265,145.121913,3.0,2.0,2,$460_pw,Townhouse,January 2016,3168,2016,1,CLAYTON,460,212051568
3926,"2B HOURIGAN AVENUE, CLAYTON",-37.917265,145.121913,3.0,2.0,2,$460_Weekly,Townhouse,January 2016,3168,2016,1,CLAYTON,460,206031502
3927,"2B HOURIGAN AVENUE, CLAYTON",-37.917265,145.121913,3.0,2.0,2,$460,Townhouse,January 2016,3168,2016,1,CLAYTON,460,204011056
3962,"2/6 ATLANTIC STREET, CLAYTON",-37.918259,145.128437,1.0,1.0,0,$190,Townhouse,December 2016,3168,2016,12,CLAYTON,190,211051278
3963,"2/6 ATLANTIC STREET, CLAYTON",-37.918259,145.128437,1.0,1.0,0,$185,Townhouse,May 2016,3168,2016,5,CLAYTON,185,201011481
4162,"12/6 ARNOTT STREET, CLAYTON",-37.916706,145.135221,1.0,1.0,1,$360_p.w.,Unit/apmt,February 2016,3168,2016,2,CLAYTON,360,211051278
4163,"12/6 ARNOTT STREET, CLAYTON",-37.916706,145.135221,1.0,1.0,1,$360_pw,Unit/apmt,February 2016,3168,2016,2,CLAYTON,360,212031562
4164,"12/6 ARNOTT STREET, CLAYTON",-37.916706,145.135221,1.0,1.0,1,$360_Weekly,Unit/apmt,February 2016,3168,2016,2,CLAYTON,360,206071517
4165,"12/6 ARNOTT STREET, CLAYTON",-37.916706,145.135221,1.0,1.0,1,$360,Unit/apmt,February 2016,3168,2016,2,CLAYTON,360,211031451
4217,"2 / 31 PANORAMA STREET, CLAYTON",-37.92093658,145.1292572,3.0,2.0,2,$500_Weekly,Townhouse,December 2016,3168,2016,12,CLAYTON,500,206051513
4228,"59 MARSHALL AVENUE, CLAYTON",-37.91192,145.126379,4.0,1.0,4,$400_Weekly,House,January 2016,3168,2016,1,CLAYTON,400,205031093
4239,"1/63 CARINISH ROAD, CLAYTON",-37.92043,145.115661,2.0,1.0,1,$380,Unit/apmt,February 2016,3168,2016,2,CLAYTON,380,205031093
4281,"11 / 8-10 BROWNS ROAD, CLAYTON",-37.919799,145.127053,2.0,1.0,1,$380_per_week,Unit/apmt,March 2016,3168,2016,3,CLAYTON,380,203011036
4282,"11 / 8-10 BROWNS ROAD, CLAYTON",-37.919799,145.127053,2.0,1.0,1,$380_pw,Unit/apmt,March 2016,3168,2016,3,CLAYTON,380,210031439
4283,"11 / 8-10 BROWNS ROAD, CLAYTON",-37.919799,145.127053,2.0,1.0,1,$380,Unit/apmt,March 2016,3168,2016,3,CLAYTON,380,210031439
4336,"3/48-50 MANTON ROAD, CLAYTON",-37.915109,145.114495,2.0,2.0,1,$650,Townhouse,June 2016,3168,2016,6,CLAYTON,650,210031439
4345,"33/2 GREENFIELD DRIVE, CLAYTON",-37.91529,145.12957,2.0,1.0,1,$340,Unit/apmt,November 2016,3168,2016,11,CLAYTON,340,208041194
4381,"3/1 ADALEIGH COURT, CLAYTON",-37.921612,145.131214,2.0,1.0,1,$325_per_week,Unit/apmt,July 2016,3168,2016,7,CLAYTON,325,201021012
4382,"3/1 ADALEIGH COURT, CLAYTON",-37.921612,145.131214,2.0,1.0,1,$325,Unit/apmt,July 2016,3168,2016,7,CLAYTON,325,210011534
4383,"3/1 ADALEIGH COURT, CLAYTON",-37.921612,145.131214,2.0,1.0,1,$325_pw,Unit/apmt,July 2016,3168,2016,7,CLAYTON,325,206021112
4415,"9 PRINCE CHARLES STREET, CLAYTON",-37.921871,145.114627,3.0,1.0,2,$399_Weekly,House,December 2016,3168,2016,12,CLAYTON,399,205041094
4416,"9 PRINCE CHARLES STREET, CLAYTON",-37.921871,145.114627,3.0,1.0,2,$399,House,December 2016,3168,2016,12,CLAYTON,399,205041094
4417,"9 PRINCE CHARLES STREET, CLAYTON",-37.921871,145.114627,3.0,1.0,2,$399_pw,House,December 2016,3168,2016,12,CLAYTON,399,205041094
4474,"UNIT 1/84 KANOOKA GROVE, CLAYTON",-37.923832,145.125991,3.0,2.0,1,$460_Weekly,Unit/apmt,January 2016,3168,2016,1,CLAYTON,460,212051568
4491,"UNIT 8/444 HAUGHTON ROAD, CLAYTON",-37.928148,145.124391,2.0,1.0,1,$315_Weekly,Unit/apmt,February 2016,3168,2016,2,CLAYTON,315,212051568
4564,"UNIT 1/37 KIONGA STREET, CLAYTON",-37.925566,145.130369,2.0,1.0,1,$370_Weekly,Unit/apmt,October 2016,3168,2016,10,CLAYTON,370,217011422
4565,"UNIT 1/37 KIONGA STREET, CLAYTON",-37.925566,145.130369,2.0,1.0,1,$370_Weekly,Unit/apmt,September 2016,3168,2016,9,CLAYTON,370,217011422
4566,"UNIT 1/37 KIONGA STREET, CLAYTON",-37.925566,145.130369,2.0,1.0,1,$360_Weekly,Unit/apmt,January 2016,3168,2016,1,CLAYTON,360,217011422
4624,"UNIT 2/11 STOCKDALE AVENUE, CLAYTON",-37.907879,145.126095,4.0,1.0,1,$480_Weekly,Unit/apmt,June 2016,3168,2016,6,CLAYTON,480,207031163
4732,"2/1 ROSE STREET, CLAYTON",-37.922359,145.122301,2.0,1.0,2,$410_per_week,Townhouse,June 2016,3168,2016,6,CLAYTON,410,211041269
4747,"2 BRUSHBOX COURT, CLAYTON",-37.925488,145.119662,3.0,1.0,2,$420_Weekly,Townhouse,October 2016,3168,2016,10,CLAYTON,420,210011534
4748,"2 BRUSHBOX COURT, CLAYTON",-37.925488,145.119662,3.0,1.0,2,$420_per_week,Townhouse,October 2016,3168,2016,10,CLAYTON,420,210011534
4749,"2 BRUSHBOX COURT, CLAYTON",-37.925488,145.119662,3.0,1.0,2,$420,Townhouse,October 2016,3168,2016,10,CLAYTON,420,210011534
4779,"153B CARINISH ROAD, CLAYTON",-37.924677,145.121359,3.0,2.0,2,$450_per_week,Unit/apmt,July 2016,3168,2016,7,CLAYTON,450,207031167
4780,"153B CARINISH ROAD, CLAYTON",-37.924677,145.121359,3.0,2.0,2,$450_pw,Unit/apmt,July 2016,3168,2016,7,CLAYTON,450,207031163
4891,"16 THOMAS STREET, CLAYTON",-37.927189,145.120776,3.0,1.0,4,$390_pw,House,January 2016,3168,2016,1,CLAYTON,390,207011520
4919,"1/3 MORTON STREET, CLAYTON",-37.91682,145.135289,2.0,1.0,1,$360_per_week,Unit/apmt,January 2016,3168,2016,1,CLAYTON,360,206041118
4970,"1/17 BEDDOE AVENUE, CLAYTON",-37.90863,145.128127,3.0,2.0,1,$550_p.w.,Townhouse,December 2016,3168,2016,12,CLAYTON,550,211041269
4998,"1/54 KANOOKA GROVE, CLAYTON",-37.921496,145.126029,2.0,1.0,1,$420_pw,Unit/apmt,April 2016,3168,2016,4,CLAYTON,420,205021085
4999,"1/54 KANOOKA GROVE, CLAYTON",-37.921496,145.126029,2.0,1.0,1,$420_pw,Unit/apmt,March 2016,3168,2016,3,CLAYTON,420,207011521
5015,"1/12 MADELEINE ROAD, CLAYTON",-37.915266,145.120158,3.0,1.0,1,$450_per_week,Available Now,March 2016,3168,2016,3,CLAYTON,450,201011481
5016,"1/12 MADELEINE ROAD, CLAYTON",-37.915266,145.120158,3.0,1.0,1,$450_pw,Available Now,March 2016,3168,2016,3,CLAYTON,450,213031347
5017,"1/12 MADELEINE ROAD, CLAYTON",-37.915266,145.120158,3.0,1.0,1,$470,Available Now,March 2016,3168,2016,3,CLAYTON,470,201011483
5018,"1/12 MADELEINE ROAD, CLAYTON",-37.915266,145.120158,3.0,1.0,1,$470_pw,Available Now,March 2016,3168,2016,3,CLAYTON,470,205051100
5066,"1/65 VIEW STREET, CLAYTON",-37.926751,145.108946,4.0,2.0,2,$540_p.w.,House,January 2016,3168,2016,1,CLAYTON,540,210051544
5067,"1/65 VIEW STREET, CLAYTON",-37.926751,145.108946,4.0,2.0,2,$540_pw,House,January 2016,3168,2016,1,CLAYTON,540,217041477
5068,"1/65 VIEW STREET, CLAYTON",-37.926751,145.108946,4.0,2.0,2,$540,House,January 2016,3168,2016,1,CLAYTON,540,205031093
5125,"6 VICTOR ROAD, CLEMATIS",-37.929987,145.420214,2.0,1.0,1,$310_pw,none,September 2016,3782,2016,9,CLEMATIS,310,203021047
5135,"278 BELGRAVE GEMBROOK ROAD, CLEMATIS",-37.928421,145.421523,4.0,2.0,2,$400_per_week,House,November 2016,3782,2016,11,CLEMATIS,400,205041094
5141,"300 BELGRAVE GEMBROOK ROAD, CLEMATIS",-37.9293057,145.4253473,3.0,1.0,1,$400_per_week,House,May 2016,3782,2016,5,CLEMATIS,400,211041269
5142,"13 PARADISE AVENUE, CLEMATIS",-37.934453,145.420268,4.0,2.0,0,$320_per_week,House,May 2016,3782,2016,5,CLEMATIS,320,211041269
5143,"13 PARADISE AVENUE, CLEMATIS",-37.934453,145.420268,4.0,2.0,0,$320_per_week,House,April 2016,3782,2016,4,CLEMATIS,320,211041269
5146,"1 / 1980 WELLINGTON ROAD, CLEMATIS",-37.933919,145.41209,2.0,1.0,2,$270_per_week,Unit/apmt,April 2016,3782,2016,4,CLEMATIS,270,207011521
5175,"260A BELLBIRD ROAD, CLIFTON CREEK",-37.721096,147.703205,3.0,1.0,0,$260_Weekly,House,February 2016,3875,2016,2,CREEK,260,216011407
5227,"3 YAMBLA STREET, CLIFTON HILL",-37.792673,145.000644,3.0,2.0,0,$695_per_week,House,August 2016,3068,2016,8,HILL,695,206071145
5228,"3 YAMBLA STREET, CLIFTON HILL",-37.792673,145.000644,3.0,2.0,0,$730_per_week,House,July 2016,3068,2016,7,HILL,730,203021037
5245,"17 MYRTLE STREET, CLIFTON HILL",-37.7917829,144.9969505,2.0,1.0,2,$690_Week,House,November 2016,3068,2016,11,HILL,690,211041269
5246,"17 MYRTLE STREET, CLIFTON HILL",-37.7917829,144.9969505,2.0,1.0,2,$690_pw,House,November 2016,3068,2016,11,HILL,690,205041096
5288,"12/82 ROSENEATH STREET, CLIFTON HILL",-37.793089,144.99717,3.0,2.0,1,$710_Week,none,February 2016,3068,2016,2,HILL,710,212031562
5289,"12/82 ROSENEATH STREET, CLIFTON HILL",-37.793089,144.99717,3.0,2.0,1,$710_pw,none,February 2016,3068,2016,2,HILL,710,202011018
5296,"25 HEIDELBERG ROAD, CLIFTON HILL",-37.787143,144.996092,4.0,2.0,1,$850_per_week,House,October 2016,3068,2016,10,HILL,850,207011155
5303,"8/32 DWYER STREET, CLIFTON HILL",-37.787239,145.002994,1.0,1.0,1,$330_pw,none,October 2016,3068,2016,10,HILL,330,207031163
5415,"7/9 SOUTH TERRACE, CLIFTON HILL",-37.79235,144.99226,1.0,1.0,1,$255_per_week,Unit/apmt,March 2016,3068,2016,3,HILL,255,207031163
5421,"650 SMITH STREET, CLIFTON HILL",-37.79212,144.985634,3.0,2.0,1,$795_per_week,Rental_residential,April 2016,3068,2016,4,HILL,795,206061136
5422,"650 SMITH STREET, CLIFTON HILL",-37.79212,144.985634,3.0,2.0,1,$795_per_week,Rental_residential,March 2016,3068,2016,3,HILL,795,206031113
5443,"18/14 THE ESPLANADE, CLIFTON HILL",-37.788057,145.005844,1.0,1.0,1,$315_pw,Rental_residential,August 2016,3068,2016,8,HILL,315,206071145
5444,"18/14 THE ESPLANADE, CLIFTON HILL",-37.788057,145.005844,1.0,1.0,1,$330_Week,Rental_residential,July 2016,3068,2016,7,HILL,330,207011520
5477,"5/200 NOONE STREET, CLIFTON HILL",-37.793351,144.98911,2.0,2.0,1,$590_pw,none,February 2016,3068,2016,2,HILL,590,207011521
5542,"104 NOONE STREET, CLIFTON HILL",-37.79363,144.994951,4.0,2.0,0,$440_pw,House,May 2016,3068,2016,5,HILL,440,212031562
5543,"104 NOONE STREET, CLIFTON HILL",-37.79363,144.994951,4.0,2.0,0,$440_per_week,House,May 2016,3068,2016,5,HILL,440,206071140
5587,"144 GOLD STREET, CLIFTON HILL",-37.793178,144.990398,2.0,1.0,0,$550_Week,Rental_residential,May 2016,3068,2016,5,HILL,550,205031087
5619,"143 ROSENEATH STREET, CLIFTON HILL",-37.792891,144.999684,2.0,1.0,0,$520_per_week,Terrace,August 2016,3068,2016,8,HILL,520,207031163
5620,"143 ROSENEATH STREET, CLIFTON HILL",-37.792891,144.999684,2.0,1.0,0,$520_pw,Terrace,July 2016,3068,2016,7,HILL,520,207031163
5637,"53 GRANT STREET, CLIFTON HILL",-37.787446,144.996319,2.0,1.0,0,$520_pw,House,September 2016,3068,2016,9,HILL,520,206061136
5638,"53 GRANT STREET, CLIFTON HILL",-37.787446,144.996319,2.0,1.0,0,$520_pw,House,August 2016,3068,2016,8,HILL,520,205011076
5639,"53 GRANT STREET, CLIFTON HILL",-37.787446,144.996319,2.0,1.0,0,$530_pw,House,June 2016,3068,2016,6,HILL,530,206071140
5728,"7/41 FENWICK STREET, CLIFTON HILL",-37.788821,144.999765,2.0,1.0,1,$420_pw,none,January 2016,3068,2016,1,HILL,420,201011002
5734,"1 CLIFTON STREET, CLIFTON HILL",-37.787337,145.00483,2.0,1.0,0,$600_per_week,Rental_residential,May 2016,3068,2016,5,HILL,600,206071145
5768,"1/81 FIELD STREET, CLIFTON HILL",-37.7921964,145.0022619,2.0,1.0,1,$500_pw,Rental_residential,April 2016,3068,2016,4,HILL,500,217031473
5782,"4/15 ANDERSON STREET, CLIFTON HILL",-37.792677,144.99261,2.0,1.0,1,$395_pw,Rental_residential,May 2016,3068,2016,5,HILL,395,206051513
5783,"4/15 ANDERSON STREET, CLIFTON HILL",-37.792677,144.99261,2.0,1.0,1,$400_Week,Rental_residential,March 2016,3068,2016,3,HILL,400,212051325
5821,"15 COUNCIL STREET, CLIFTON HILL",-37.792726,144.986822,3.0,2.0,2,$780_pw,House,June 2016,3068,2016,6,HILL,780,211051276
5893,"6 BARRIES PLACE, CLIFTON HILL",-37.7949562,144.9986966,3.0,3.0,1,$710_pw,Rental_residential,June 2016,3068,2016,6,HILL,710,206051514
5894,"6 BARRIES PLACE, CLIFTON HILL",-37.7949562,144.9986966,3.0,3.0,1,$710_Week,Rental_residential,May 2016,3068,2016,5,HILL,710,206031116
5910,"135A NOONE STREET, CLIFTON HILL",-37.7942689,144.9984992,1.0,1.0,0,$450_per_week,House,November 2016,3068,2016,11,HILL,450,211051276
5967,"30 WRIGHT STREET, CLIFTON HILL",-37.78906,145.00174,2.0,1.0,1,$600_Week,Rental_residential,December 2016,3068,2016,12,HILL,600,206031113
5997,"9 SPENSLEY STREET, CLIFTON HILL",-37.788833,144.996153,2.0,1.0,1,$600_per_week,Townhouse,March 2016,3068,2016,3,HILL,600,209031209
6017,"8/56 JOHN STREET, CLIFTON HILL",-37.787359,144.995813,2.0,1.0,1,$425_per_week,none,July 2016,3068,2016,7,HILL,425,203011034
6036,"78 RAMSDEN STREET, CLIFTON HILL",-37.79056,144.999593,3.0,1.0,2,$790_per_week,Rental_residential,May 2016,3068,2016,5,HILL,790,217041479
6069,"4/41 FENWICK STREET, CLIFTON HILL",-37.788821,144.999765,2.0,1.0,1,$375_per_week,none,May 2016,3068,2016,5,HILL,375,206061138
6075,"7/18 SOUTH TERRACE STREET, CLIFTON HILL",-37.792683,144.993377,3.0,1.0,1,$560_pw,none,May 2016,3068,2016,5,HILL,560,207031163
6076,"7/18 SOUTH TERRACE STREET, CLIFTON HILL",-37.792683,144.993377,3.0,1.0,1,$560_Week,none,May 2016,3068,2016,5,HILL,560,207031163
6095,"30 HILTON ST, CLIFTON HILL",-37.7920695,144.9876984,2.0,1.0,0,$440_pw,Terrace,January 2016,3068,2016,1,HILL,440,216031594
6127,"5/56 JOHN STREET, CLIFTON HILL",-37.78723145,144.99583435,1.0,1.0,1,$350_per_week,none,January 2016,3068,2016,1,HILL,350,204031069
6128,"5/56 JOHN STREET, CLIFTON HILL",-37.78723145,144.99583435,1.0,1.0,1,$360_per_week,none,January 2016,3068,2016,1,HILL,360,204031069
6173,"6 RUTLAND STREET, CLIFTON HILL",-37.794625,144.996207,2.0,1.0,1,$500_pw,House,September 2016,3068,2016,9,HILL,500,206061138
6174,"6 RUTLAND STREET, CLIFTON HILL",-37.794625,144.996207,2.0,1.0,1,$500_pw,House,August 2016,3068,2016,8,HILL,500,206061138
6175,"6 RUTLAND STREET, CLIFTON HILL",-37.794625,144.996207,2.0,1.0,1,$550_pw,House,June 2016,3068,2016,6,HILL,550,210051242
6204,"3/264 ALEXANDRA PARADE EAST, CLIFTON HILL",-37.7951262,144.9995113,1.0,1.0,1,$350_pw,Rental_residential,February 2016,3068,2016,2,HILL,350,206071145
6205,"3/264 ALEXANDRA PARADE EAST, CLIFTON HILL",-37.7951262,144.9995113,1.0,1.0,1,$350_Week,Rental_residential,February 2016,3068,2016,2,HILL,350,207031163
6266,"132 NOONE STREET, CLIFTON HILL",-37.793811,144.996547,2.0,1.0,0,$530_Week,House,December 2016,3068,2016,12,HILL,530,206071145
