address,nbed,nbath,ncar,postcode,SA2_CODE,residence_type,dist_to_cbd_KM,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent
"1186 NORMAN STREET, WENDOUREE",3.0,1.0,2,3355,201011008,House,121.47446,0.76223,1.24902,1.7449100000000002,,,,0.92825,260.0
"118A WEBSTER STREET, LAKE WENDOUREE",3.0,1.0,1,3350,201011002,House,115.88575,0.95164,0.71545,1.83449,4.86709,0.36601,2.05538,,290.0
"119 MICKLEHAM ROAD, TULLAMARINE",3.0,1.0,1,3043,210051250,House,18.72272,0.94667,1.20356,,,,,,380.0
"119 TAMARA CRESCENT, INVERLOCH",3.0,2.0,2,3996,205031093,House,147.39134,2.03777,2.61462,12.54149,12.99754,13.55374,2.5140100000000003,,300.0
"119 WIRRAWAY STREET, MOE",3.0,1.0,2,3825,205041095,House,135.16595,0.92117,0.8375,2.30622,2.78095,4.27681,2.90607,,230.0
"119/2 PLENTY ROAD, PRESTON",1.0,1.0,1,3072,209021428,Apartment,8.84435,3.10199,0.89638,1.8953,1.17478,1.22559,2.07795,3.95888,320.0
"11A BREAM STREET, MARIBYRNONG",4.0,2.0,1,3032,213031349,House,9.92671,1.13279,1.4073099999999998,2.54112,,,,2.43777,550.0
"11A WELLINGTON STREET, GEELONG WEST",3.0,1.0,1,3218,203021040,House,77.24727,4.41907,0.57494,3.62991,,,,,420.0
"11B FOSTER STREET, SOUTH GEELONG",3.0,1.0,1,3220,203021039,House,80.52486,0.42613,0.52586,1.85439,0.40981,1.41035,2.41421,,310.0
"12 / 2 GIBSON STREET, CAULFIELD EAST",2.0,1.0,1,3145,208021177,Apartment,14.36554,2.44458,4.80734,0.65225,1.10705,,,2.7398200000000004,430.0
"12 ALBERT STREET, TRENTHAM",3.0,2.0,2,3458,201021011,House,92.83697,25.65024,0.65112,23.29401,0.29117,0.57321,0.5388,,350.0
"12 ALFRED STREET, NOBLE PARK",3.0,2.0,4,3174,212041460,House,34.90616000000001,1.00525,0.3885099999999999,,2.7715,,,,340.0
"12 AMARANTH AVENUE, ALTONA NORTH",3.0,2.0,1,3025,213021343,House,13.59394,1.51711,1.08292,1.6423599999999998,2.80438,,1.47579,0.91396,385.0
"12 ANDERSON AVE, SANDY POINT",3.0,2.0,0,3959,205031087,House,189.47983,22.89792,20.6171,27.18193,20.72156,27.0701,27.79607,,1000.0
"12 ASHLEIGH CRESCENT, BELL PARK",3.0,1.0,2,3215,203021047,House,72.36103999999999,1.92202,0.7078,0.60564,4.07652,,,,300.0
"12 ASPENDALE PLACE, LYNDHURST",4.0,2.0,2,3975,212031306,House,44.2169,2.72795,2.60242,,3.88357,,,,420.0
"12 AYLMER STREET, BALWYN NORTH",3.0,2.0,2,3104,207011148,House,12.33631,1.58253,0.97657,1.1734,,,,,465.0
"12 BALLARTO ROAD, CLYDE",4.0,2.0,4,3978,212031303,House,58.59651,11.68072,0.4113799999999999,,0.85741,,,,505.0
"12 BEECH STREET, WODONGA",3.0,2.0,2,3690,204031492,House,313.69194,0.6025499999999999,1.2838900000000002,1.18623,2.57736,1.6500899999999998,2.01825,,200.0
"12 BROWN STREET, DEVENISH",2.0,1.0,1,3726,204021064,House,230.36934,20.54943,0.7464500000000001,26.133740000000003,0.25714,,,,185.0
"12 BROWN STREET, LILYDALE",3.0,1.0,1,3140,211051278,House,41.99773,1.00716,0.39165,2.0948800000000003,1.75104,,2.03846,,350.0
"12 BURKE STREET, SWAN HILL",3.0,1.0,1,3585,215031404,House,340.78219,0.72758,1.67406,1.41404,0.77009,1.17292,1.28547,,270.0
"12 BUTTERFLY LANE, GOLDEN POINT",2.0,2.0,1,3451,201011483,House,114.43729,0.29911,0.22708,0.38137,,,,,290.0
"12 CAMPBELL STREET, GARFIELD",2.0,1.0,1,3814,212011547,House,79.41414,1.22898,0.5743400000000001,,0.62086,4.0649,3.97478,,270.0
"12 CANTERBURY AVENUE, SUNBURY",3.0,2.0,2,3429,210041240,House,44.00268,,2.66167,2.61817,,,3.397,,360.0
"12 CARINYA ROAD, BENTLEIGH EAST",3.0,1.0,2,3165,208021426,House,21.26679,0.09969,0.94496,3.04409,,1.6105699999999998,,,480.0
"12 CARLYLE STREET, SCARSDALE",4.0,2.0,3,3351,201031015,House,139.079,2.09789,1.26494,,0.2962599999999999,,4.76174,,345.0
"12 CHARLES STREET, LUCKNOW",3.0,1.0,2,3875,205021081,House,283.14494,6.0293,2.61481,2.6577800000000003,2.84246,4.738689999999999,1.79202,,250.0
"12 CITRON AVENUE, BALWYN NORTH",4.0,1.0,1,3104,207011148,House,15.98009,1.1098,1.03345,1.00603,,,,,520.0
"12 COLLINS STREET, LINDENOW SOUTH",4.0,2.0,3,3875,205021082,House,267.81459,1.14572,0.37394,145.98520000000002,0.2118199999999999,146.08827,5.43274,,360.0
"12 COOK LANE, SANDY CREEK",4.0,2.0,1,3695,204031075,House,348.77309,25.76079,7.55694,,13.13847,36.05445,11.98558,,280.0
"12 CORONATION AVENUE, SWAN HILL",4.0,1.0,2,3585,215031404,House,341.1845,0.7331799999999999,1.22522,1.81633,1.5944,1.75425,1.68776,,250.0
"12 CRESSY STREET, CAMPERDOWN",3.0,1.0,2,3260,217031471,House,196.87534,,1.06963,1.08635,0.7383,1.64024,0.52212,,220.0
"12 CYPRESS AVENUE, GLEN WAVERLEY",3.0,2.0,1,3150,212051322,House,25.08933,2.89088,1.37841,2.96233,1.97597,,,3.03038,410.0
"12 DUNLOP PLACE, BENALLA",3.0,1.0,1,3672,204021063,House,200.90528,0.95222,,,2.35321,2.75145,0.6166799999999999,,250.0
"12 EDGEWATER TERRACE, WARNEET",3.0,1.0,1,3980,212031308,House,72.69559,1.7694,8.07803,,17.19119,,,,275.0
"12 ERSKINE STREET, MIDDLE PARK",2.0,1.0,1,3206,206051128,Apartment,5.5793,0.92771,0.14944,1.26913,0.94222,,3.58416,,795.0
"12 FULHAM CLOSE, HAMPTON PARK",3.0,1.0,0,3976,212031562,House,40.90461,,2.65354,2.6155,,,,2.86207,290.0
"12 GARFIELD STREET, FITZROY",2.0,1.0,0,3065,206071142,Apartment,2.10395,0.62859,0.83966,0.5558,1.28054,1.37375,0.91195,,500.0
"12 GARNET CLOSE, NARRE WARREN",3.0,2.0,4,3805,212021455,House,42.81033,2.44063,2.66017,,,,,,330.0
"12 GATEHOUSE DRIVE, EASTWOOD",3.0,2.0,2,3875,205021082,House,299.43806,29.37179,9.09542,137.14363,29.49369,137.24669,30.42217,,340.0
"12 GEORGINA STREET, WODONGA",3.0,2.0,2,3690,204031073,House,307.03331,1.08416,3.67141,,,,,,340.0
"12 GILLIE CRESCENT, MORWELL",3.0,1.0,3,3840,205041096,House,156.2723,1.44338,1.24087,1.75396,4.12554,4.66418,4.56689,,225.0
"12 GLADHALL AVENUE, THORNBURY",2.0,1.0,1,3071,206021112,Apartment,10.37263,0.2641,0.7848200000000001,0.4583,2.54208,,,,470.0
"12 GLENELG STREET, PORTLAND",2.0,1.0,1,3305,217011422,House,360.50716,0.57364,1.04119,0.94134,0.98868,1.67321,0.30276,,200.0
"12 GRANAULT PARADE, CORIO",3.0,1.0,2,3214,203021486,House,65.60311999999999,1.83103,0.6147999999999999,2.23238,2.2203000000000004,,,,235.0
"12 GREENWOOD DRIVE, BUNDOORA",3.0,1.0,4,3083,209011196,House,15.82968,1.30764,1.25101,1.19547,,,,2.3733,320.0
"12 HAITE PLACE, ROXBURGH PARK",3.0,1.0,1,3064,210051544,House,22.34295,,2.16824,3.00586,1.80518,,,,340.0
"12 HARWOOD COURT, BURNSIDE HEIGHTS",3.0,2.0,2,3023,213041462,House,31.40856,,0.6926,,,,,,330.0
"12 HAZELWOOD COURT, SILVERLEAVES",4.0,2.0,2,3922,205031091,House,139.23269,3.81499,2.36692,,,,3.5092800000000004,,280.0
"12 HELEN ROAD, FERNTREE GULLY",3.0,1.0,1,3156,211011447,House,35.7548,0.28489,0.46684,0.6105900000000001,5.78822,,4.6851400000000005,,320.0
"12 HEMPHILL ROAD, SUNSHINE",3.0,1.0,2,3020,213011336,House,13.03852,0.2105999999999999,1.52464,1.74003,1.14552,,2.65443,,320.0
"12 HERBERT STREET, UPFIELD",3.0,2.0,2,3047,210051243,House,17.67355,1.1104,0.41654,1.51871,2.29728,,,0.5648200000000001,330.0
"12 HITCHCOCK STREET, BREAKWATER",3.0,2.0,1,3219,203021039,House,83.52936,0.2039,0.87295,1.18809,4.10951,3.68474,5.16397,,340.0
"12 HUMBER STREET, CRAIGIEBURN",4.0,2.0,2,3064,210051442,House,34.483050000000006,1.84655,,,,,,,360.0
"12 IMMACOLATA RISE, RED CLIFFS",3.0,1.0,2,3496,215021399,House,528.232,2.95267,2.00596,1.57741,1.41596,1.29472,1.84255,,250.0
"12 IMMACOLATA RSE, RED CLIFFS",3.0,1.0,2,3496,215021399,House,528.232,2.95267,2.00596,1.57741,1.41596,1.29472,1.84255,,250.0
"12 IRVING ROAD, TOORAK",2.0,2.0,2,3142,206061138,House,8.995379999999999,0.97443,1.30718,,2.14115,,,,1200.0
"12 JEFFREY DRIVE, RINGWOOD",3.0,1.0,1,3134,211031266,House,29.2453,1.05926,0.53499,0.82536,2.88708,,2.70396,2.30087,355.0
"12 JONES AVENUE, MOUNT CLEAR",3.0,1.0,2,3350,201011483,House,119.53008,2.81203,0.63498,0.8733,,,,,280.0
"12 KARLA COURT, KIEWA",3.0,2.0,2,3691,204031075,House,330.59909000000005,10.34311,5.0751800000000005,,9.683459999999998,20.63677,4.689,,450.0
"12 KIEWA EAST ROAD, KIEWA",3.0,2.0,1,3691,204031075,House,331.70838,11.45236,2.93227,,7.54055,21.74602,2.54609,,250.0
"12 KINGFIELD COURT, CAMBERWELL",3.0,1.0,2,3124,207011149,House,13.10811,1.44987,1.7661099999999998,2.60365,2.6600300000000003,,3.575,,631.6666666666666
"12 KINGSBURY COURT, WODONGA",4.0,2.0,2,3690,204031073,House,310.01778,0.02862,1.83155,,,,,,310.0
"12 LAMBOURNE AVENUE, TRUGANINA",3.0,2.0,1,3029,213051588,House,25.49159,,2.13437,,,,,,310.0
"12 LANGS ROAD, ASCOT VALE",2.0,1.0,1,3032,206031113,Apartment,7.10163,0.84447,0.07428,,2.07415,,,,440.0
"12 LAVENDER LANE, BAXTER",4.0,2.0,2,3911,214021385,House,60.67302,1.76077,3.84361,11.53236,1.92149,,,,400.0
"12 LEHMANN PLACE, CROYDON HILLS",4.0,3.0,7,3136,211031265,House,33.35588,1.12357,2.11374,,,,,,410.0
"12 LENORE CRESCENT, WILLIAMSTOWN",3.0,1.0,2,3016,213021346,House,12.52352,1.36943,0.42337,1.04698,1.82389,1.4073,1.66928,,430.0
"12 LIBERATOR ST, ASHBURTON",3.0,1.0,2,3147,207011146,House,15.1818,0.63662,1.1541,,1.25434,,1.24171,,370.0
"12 LIBERATOR STREET, ASHBURTON",3.0,1.0,1,3147,207011146,House,15.17033,0.62515,1.14263,,1.24287,,1.23024,,370.0
"12 LONG STREET, SWAN HILL",3.0,1.0,1,3585,215031404,House,340.89631,0.84168,1.87621,1.52814,1.30622,2.07587,1.39957,,215.0
"12 MACEY STREET, CROYDON SOUTH",3.0,1.0,2,3136,211031452,House,31.88432,,0.83124,,,,,,320.0
"12 MAIRBURN ROAD, METUNG",3.0,2.0,2,3904,205021084,House,310.46671999999995,1.28825,0.309,24.5793,,,23.57779,,215.0
"12 MARTENS COURT, TAYLORS LAKES",4.0,2.0,2,3038,213011340,House,25.5798,0.93617,,,1.80964,,,,470.0
"12 MARY STREET, BALWYN NORTH",2.0,1.0,1,3104,207011148,Apartment,16.6192,1.31267,1.23631,1.20889,,,,,380.0
"12 MATILDA COURT, ELTHAM NORTH",4.0,2.0,3,3095,209031209,House,27.35736,1.97103,1.98308,4.9383,3.24697,,3.31057,,675.0
"12 MCKIM ROAD, GISBORNE",4.0,2.0,2,3437,210021232,House,55.23722,2.48327,2.27447,3.3251500000000003,2.80182,,2.16239,,360.0
"12 MCLAUGHLANS LANE, PLENTY",3.0,2.0,2,3090,209031213,House,25.90992,1.4788599999999998,1.36512,,,,,,455.0
"12 MERTON PLACE, ALBERT PARK",2.0,1.0,1,3206,206051128,Apartment,5.48396,0.3982,0.5351,0.95096,1.61661,,3.48883,,715.0
"12 MILBANKE STREET, PORTLAND",3.0,1.0,1,3305,217011422,House,358.94709,1.32084,1.44347,1.31134,1.6296700000000002,0.15543,2.07033,,290.0
"12 MILL STREET, ASPENDALE",4.0,2.0,2,3195,208031189,House,30.44237,1.77412,1.25027,0.5097,1.8807,,,,430.0
"12 MOODY COURT, SEYMOUR",3.0,1.0,1,3660,204011059,House,102.84582,0.93738,,1.19096,2.3977,2.87639,2.80964,,220.0
"12 MOORE STREET, BANNOCKBURN",3.0,2.0,2,3331,203011034,House,87.62194000000001,,,,0.89888,,0.7610800000000001,,310.0
"12 NELSE STREET, MOUNT BEAUTY",3.0,1.0,0,3699,204031069,House,351.30203,1.3115599999999998,0.9599,1.72546,32.40887,1.27983,1.51641,,180.0
"12 NORTH SHORE DRIVE, COCOROC",4.0,2.0,2,3030,213051468,House,37.49092,2.64793,0.98763,,20.20749,,,,450.0
"12 PAINE STREET, NEWPORT",2.0,1.0,0,3015,213021344,House,12.35503,1.29128,1.79801,2.5838,0.74799,,0.71392,,420.0
"12 PAMELA AVENUE, JACKASS FLAT",4.0,2.0,2,3556,202011019,House,158.28691,2.14264,3.82935,3.32646,4.77259,,4.04115,,290.0
"12 PAPYRUS STREET, MORWELL",2.0,1.0,2,3840,205041096,House,150.26072,0.74641,0.5411699999999999,0.49136,0.90843,1.88266,1.97023,,175.0
"12 PIGEON STREET, WERRIBEE",3.0,2.0,2,3030,213051467,House,32.37581,1.3075899999999998,1.33402,1.54829,,,,,260.0
"12 PILLARS ROAD, BANGHOLME",3.0,1.0,2,3175,212041566,House,43.647,3.3191,,,,,,,310.0
"12 PIPPIN AVENUE, GLEN WAVERLEY",5.0,2.0,2,3150,212051322,House,24.89169,3.30733,1.29098,2.76469,1.77833,,,2.83274,480.0
"12 RAILWAY ROAD, THORPDALE",3.0,1.0,1,3835,205011078,House,137.39327,12.07503,0.32861,10.89717,12.93712,,12.08488,,225.0
"12 RICHMOND CIRCUIT, MULGRAVE",3.0,2.0,1,3170,212051325,House,28.32023,5.53609,0.66116,3.03261,,,,,450.0
"12 RODNEY DRIVE, WOODEND",3.0,2.0,0,3442,202021031,House,71.6823,0.38896,0.99114,,1.71052,,1.40583,,350.0
"12 RYAN STREET, SEAFORD",3.0,2.0,2,3198,214011375,House,50.98396,1.08276,0.88227,7.06136,3.70877,,6.188890000000001,,300.0
"12 SARSFIELD ROAD, SEPARATION CREEK",3.0,2.0,0,3221,217031476,House,158.1492,12.38934,52.415,,56.87822,29.36982,29.62616,,280.0
"12 SCENIC COURT, MOUNT MARTHA",4.0,2.0,2,3934,214021382,House,73.99547,3.12156,1.18033,,,,,,450.0
"12 SCOTT STREET, MITCHAM",3.0,1.0,2,3132,211041270,House,29.96235,1.43429,0.89578,3.27394,2.33509,,,,350.0
"12 SEVENTH AVENUE, CHELSEA HEIGHTS",3.0,1.0,1,3196,208031187,House,46.19955,,0.77136,,,,,,370.0
"12 SILKY OAK AVENUE, WODONGA",4.0,2.0,2,3690,204031492,House,314.43465999999995,0.5677300000000001,1.93809,2.01465,3.78872,3.46866,2.96408,,355.0
"12 SKYWARD DRIVE, COCOROC",3.0,2.0,1,3030,213051368,House,45.15048,12.45983,12.90553,14.166709999999998,12.88061,12.7235,15.259379999999998,,350.0
"12 SLOANS ROAD, NORTH WARRANDYTE",4.0,2.0,4,3113,209031214,House,34.362410000000004,4.5737,4.947550000000001,,,,,,560.0
"12 SNOWGUM DRIVE, KILSYTH SOUTH",3.0,1.0,1,3137,211031263,House,37.01571,3.11941,3.48148,,,,,,330.0
"12 SODERLUND DRIVE, DONCASTER",4.0,2.0,1,3108,207021157,House,16.1214,3.4695,1.2367,0.4829,,,,2.25834,480.0
"12 SPERANZA COURT, MARSHALL",4.0,2.0,2,3216,203021485,House,89.83919999999999,1.3542,,,,,,,390.0
"12 SUNSEEKER CHASE, COCOROC",3.0,2.0,1,3030,213051368,House,45.15048,12.45983,12.90553,14.166709999999998,12.88061,12.7235,15.259379999999998,,395.0
"12 THEODORE STREET, FLORA HILL",3.0,1.0,2,3550,202011021,House,152.20638,,1.82432,0.37981,,,,,260.0
"12 TORQUAY BOULEVARD, JAN JUC",3.0,1.0,1,3228,203031053,House,105.25591,1.86265,3.98273,6.67731,,,3.69305,,295.0
"12 TRIPLETT AVENUE, ASCOT",3.0,2.0,2,3551,201021010,House,133.28647,8.07231,0.2154499999999999,,4.12268,11.57414,12.56148,,311.25
"12 UNION STREET, WEST BENDIGO",3.0,1.0,4,3550,202011018,House,150.8647,0.99717,1.5859100000000002,3.35422,4.55436,3.66818,3.04686,3.65681,250.0
"12 VIMINARIA ROAD, HARMERS HAVEN",4.0,1.0,0,3995,205031093,House,141.75385999999995,1.52406,6.6267700000000005,6.96522,7.39414,6.7082,6.77168,,500.0
"12 VIOLET CRESCENT, BRIGHTON EAST",4.0,1.0,2,3187,208011170,House,16.51052,0.60624,2.06536,1.06064,,,,,710.0
"12 WARD COURT, ALTONA MEADOWS",3.0,2.0,2,3028,213021342,House,26.21909,0.23831,3.33771,,,,,,310.0
"12 WASHINGTON DRIVE, OAKLEIGH SOUTH",3.0,2.0,1,3167,212041309,House,22.3899,1.19901,3.41053,,,,,,399.0
"12 WATERHOUSE WAY, BOTANIC RIDGE",4.0,2.0,2,3977,212031303,House,54.2819,3.72711,2.65325,,12.59349,,,,400.0
"12 WEBSTER WAY, PAKENHAM",4.0,2.0,2,3810,212011552,House,61.07323,,1.86338,2.63585,5.59,,,,340.0
"12 WESTS ROAD, MARIBYRNONG",3.0,2.0,2,3032,213031349,House,10.20207,1.0247,1.68267,1.43558,,,,1.55123,400.0
"12 WHITEGUM DRIVE, EAST WARBURTON",3.0,1.0,2,3799,211051286,House,84.36466,12.35817,3.97693,19.81538,,,9.5993,,240.0
"12 WILMINGTON AVENUE, HOPPERS CROSSING",3.0,2.0,3,3029,213051362,House,32.49818,3.81182,4.00209,4.26039,,,,,295.0
"12 WREN STREET, TOOLAMBA",3.0,1.0,2,3614,216031419,House,173.39111,16.60168,0.8803300000000001,,0.4642799999999999,16.11855,14.81957,,235.0
"12-14 CAMPUS GATE, CHIRNSIDE PARK",5.0,2.0,2,3116,211051275,House,39.81768,3.71735,3.88964,,,,,,390.0
"12/1 COLLINS STREET, THORNBURY",1.0,1.0,1,3071,206021112,Apartment,8.59636,0.85201,0.59805,1.45126,0.51422,,,,250.0
"12/10 CAVELL STREET, TONGALA",2.0,1.0,1,3621,216011407,Apartment,211.56181,8.36183,0.23796,16.45005,0.46163,15.05541,0.41625,,150.0
"12/103 BARKERS ROAD, KEW",2.0,1.0,2,3101,207011521,Apartment,5.71825,0.94304,,,,3.19512,1.4581099999999998,,400.0
"12/113 ADDISON STREET, ELWOOD",1.0,2.0,1,3184,206051129,Apartment,9.22091,0.82772,1.57052,0.63606,,,0.39632,,350.0
"12/115 VICTORIA ROAD, HAWTHORN EAST",2.0,1.0,1,3123,207011152,Apartment,9.09467,0.8188099999999999,0.68402,3.19748,0.8219099999999999,,,,340.0
"12/12 MAWBEY STREET, KENSINGTON",2.0,2.0,1,3031,206041121,House,6.10834,1.40325,1.78428,,2.00524,,,,407.5
"12/13 EMPIRE STREET, FOOTSCRAY",1.0,1.0,1,3011,213031348,Apartment,8.44248,0.15706,1.15067,0.85378,1.85997,0.95772,2.4148,,250.0
"12/140 BLYTH STREET, BRUNSWICK EAST",2.0,1.0,1,3057,206011106,Apartment,5.31064,0.45722,0.82097,,,,,,310.0
"12/141 CLARKE STREET, NORTHCOTE",1.0,1.0,1,3070,206021500,Apartment,5.86467,0.2455,0.9596,0.78389,0.32679,,,,320.0
"12/141 YARRA STREET, GEELONG",2.0,2.0,1,3220,203021039,House,80.17811999999999,1.30001,0.64634,1.25292,0.79346,0.43563,1.55551,,500.0
"12/148 GLEN HUNTLY ROAD, ELWOOD",1.0,1.0,1,3184,206051129,Apartment,9.42637,0.91025,1.3403900000000002,0.57278,,,0.32306,,255.0
"12/1657-1659 SYDNEY ROAD, CAMPBELLFIELD",1.0,1.0,1,3061,210051243,Apartment,16.8357,2.92634,0.82892,3.43418,1.18968,,,3.36688,185.0
"12/167 FITZROY STREET, ST KILDA",1.0,1.0,1,3182,206051514,Apartment,7.77709,1.30879,0.59876,,0.4632799999999999,,,,430.0
"12/196 QUEEN STREET, ALTONA",1.0,1.0,1,3018,213021341,Apartment,19.25454,1.00525,0.44783,1.4975,1.00933,0.75967,,,265.0
"12/22 ROSELLA STREET, MURRUMBEENA",1.0,1.0,1,3163,208021181,Apartment,19.05357,2.01684,2.40055,2.1909,0.4569,,0.7831699999999999,,230.0
"12/23 GEORGE STREET, FITZROY",1.0,1.0,1,3065,206071142,Apartment,2.2053000000000003,0.99527,0.95192,1.88568,1.02203,1.36168,0.83488,,277.5
"12/291 CRANBOURNE FRANKSTON ROAD, LANGWARRIN",2.0,1.0,1,3910,214011374,Apartment,54.76086,1.7126,,2.11774,5.54117,,,,280.0
"12/299 DANDENONG ROAD, PRAHRAN",2.0,1.0,1,3181,206061136,Apartment,8.932139999999999,,1.99945,1.98877,1.79631,,1.82995,,400.0
"12/321 CHAPEL STREET, PRAHRAN",2.0,1.0,0,3181,206061136,Apartment,6.70758,,0.82443,0.66307,0.5987899999999999,,0.67028,,430.0
"12/33 CUMBERLAND DRIVE, MARIBYRNONG",1.0,1.0,1,3032,213031349,Apartment,9.05598,0.61597,2.97507,1.79162,,,,2.30016,360.0
"12/34 LILLIMUR ROAD, ORMOND",1.0,1.0,1,3204,208021182,Apartment,16.0405,1.32748,1.6523599999999998,,0.43679,,1.39441,,285.0
"12/35 JACKSON STREET, ST KILDA",1.0,1.0,0,3182,206051514,Apartment,8.19903,1.42797,1.0207,,0.88522,,,,290.0
"12/35-47 TULLIDGE STREET, MELTON",3.0,2.0,2,3337,213041577,House,44.458870000000005,1.70796,1.65942,,,,1.67082,,270.0
"12/37 OSBORNE AVENUE, GLEN IRIS",1.0,1.0,1,3146,208041194,Apartment,11.82471,1.0766600000000002,0.06964,,0.79103,,2.17931,,1130.0
"12/380 HIGH STREET, KEW",2.0,1.0,1,3101,207011521,Apartment,7.11847,0.58265,,,,1.96003,0.54146,,450.0
"12/40 CLARENDON STREET, THORNBURY",1.0,1.0,1,3071,206021112,Apartment,8.08567,1.57579,0.7536,0.74749,0.78303,,,,295.0
"12/42 MORANG ROAD, HAWTHORN",1.0,1.0,1,3122,207011520,Apartment,6.468100000000001,2.84754,1.23036,1.38501,1.60636,,1.54376,,325.0
"12/50 PAKINGTON STREET, KEW",2.0,1.0,1,3101,207011522,Apartment,9.07639,0.64315,1.0458,,,2.38337,,0.83947,320.0
"12/51 STEPHEN STREET, YARRAVILLE",2.0,1.0,1,3013,213031352,Apartment,7.58819,0.36202,1.14206,3.3261,0.7543099999999999,,0.60694,,285.0
"12/51 STEPHEN STREET, YARRAVILLE",2.0,1.0,1,3013,213031352,House,7.58819,0.36202,1.14206,3.3261,0.7543099999999999,,0.60694,,285.0
"12/52 ALMA ROAD, ST KILDA",1.0,1.0,1,3182,206051513,Apartment,6.98418,1.3551099999999998,1.69302,0.7200700000000001,,,,,295.0
"12/527 PRINCES HIGHWAY, NOBLE PARK",2.0,1.0,1,3174,212041459,House,31.49198,0.4996,2.00882,2.53788,2.0825500000000003,,,,295.0
"12/6 ELDRIDGE STREET, FOOTSCRAY",2.0,1.0,1,3011,213031348,Apartment,8.30867,0.22372,1.35914,0.71997,1.78198,1.16618,2.33681,,220.0
"12/6 ROSAMOND ROAD, FOOTSCRAY",2.0,2.0,1,3011,213031348,House,9.04209,1.16206,0.0453299999999999,1.4533900000000002,2.45958,0.5514600000000001,3.01441,,370.0
"12/7 SCOTT STREET, ELWOOD",1.0,1.0,1,3184,206051129,Apartment,9.07084,1.60434,0.4428399999999999,1.42152,,,1.23448,,310.0
"12/71 GEELONG ROAD, TORQUAY",2.0,1.0,1,3228,203031053,Apartment,101.97238,1.14883,7.35663,3.75809,,,0.77383,,300.0
"12/72 COBDEN STREET, KEW",2.0,1.0,1,3101,207011522,Apartment,7.37026,0.84869,0.98068,,,2.31825,,1.26956,350.0
"12/72 PATTERSON STREET, MIDDLE PARK",1.0,1.0,1,3206,206051128,Apartment,6.53206,2.15138,1.4849,2.22189,1.04519,,4.53693,,280.0
"12/8 - 32 HOWLETT STREET, KENSINGTON",2.0,1.0,1,3031,206041121,Apartment,6.11179,1.4067,1.78773,,2.00869,,,,385.0
"12/8-12 MCCLARES ROAD, VERMONT",2.0,1.0,1,3133,211041272,Apartment,27.13442,1.52194,0.9725,2.03385,,,,,330.0
"12/9 HUDSON STREET, CAULFIELD NORTH",1.0,1.0,1,3161,208021177,Apartment,12.72884,1.30579,3.07095,0.8334,1.11649,,,1.60104,240.0
"12/9 ST GEORGES ROAD, ARMADALE",1.0,1.0,2,3143,206061135,Apartment,10.20984,0.81076,1.27352,,0.5835199999999999,,,,300.0
"12/92 GREY STREET, ST KILDA",1.0,1.0,0,3182,206051514,Apartment,7.96005,0.93644,0.7817200000000001,,0.64625,,,,250.0
"12/980 LYGON STREET, CARLTON NORTH",1.0,1.0,1,3054,206071140,Apartment,3.336,2.52598,0.4326,0.49644,,,,,315.0
"120 DAY AVENUE, OMEO",3.0,1.0,1,3898,205021082,House,401.23859,0.5103,0.4189,0.23559,89.82245,0.13254,0.8001,,220.0
"120 EXCELSIOR DRIVE, FRANKSTON NORTH",3.0,1.0,1,3200,214011372,House,51.17626,0.6469,0.53446,1.73636,,,,8.56994,285.0
"120 GLEN HUNTLY ROAD, ELWOOD",4.0,4.0,2,3184,206051129,House,10.06421,1.3271400000000002,0.8403099999999999,0.85651,,,0.66947,,650.0
"120 HEPBURN NEWSTEAD ROAD, ELEVATED PLAINS",3.0,1.0,1,3461,201021011,House,119.36497,1.46846,2.49633,8.20218,7.646649999999999,6.3469,6.67519,,325.0
"120 MACALISTER STREET, SALE",4.0,1.0,2,3850,205051103,House,213.9262,2.28386,0.44616,1.23455,2.14909,,1.12041,,295.0
"120 MAIN ROAD, HEPBURN SPRINGS",2.0,1.0,1,3461,201021011,House,116.04664,1.38263,0.82224,4.883850000000001,4.32831,3.02856,3.35686,,295.0
"120 MOORES ROAD, BELLBRAE",3.0,2.0,2,3228,203031053,House,100.11923,7.5024,1.4907,9.63283,,,6.89609,,490.0
"120 POWER AVENUE, CHADSTONE",3.0,1.0,1,3148,212051319,House,18.64212,0.973,2.28041,0.8472999999999999,,,,,400.0
"120 ROWE STREET, OUYEN",3.0,1.0,1,3490,215021398,House,441.77772,23.52359,1.11345,1.16903,1.42629,1.82452,1.59083,,150.0
"120 TOPE STREET, SOUTH MELBOURNE",2.0,1.0,1,3205,206051512,Apartment,4.26833,0.57587,,,0.94508,,0.73709,,410.0
"120/42 PORTER STREET, PRAHRAN",1.0,1.0,0,3181,206061136,Apartment,6.5124,,0.92998,1.01901,0.90982,,1.09318,,240.0
"1204 WHITTLESEA KINGLAKE ROAD, KINGLAKE WEST",3.0,1.0,0,3757,209031211,House,61.37399,26.90103,1.60371,,,,,,280.0
"1204 WHITTLESEA-KINGLAKE ROAD, KINGLAKE WEST",3.0,1.0,0,3757,209031211,House,61.37399,26.90103,1.60371,,,,,,280.0
"1205/15 CARAVEL LANE, DOCKLANDS",2.0,2.0,2,3008,206041118,Apartment,2.80235,1.98654,,,0.15193,,,2.4899,630.0
