address,nbed,nbath,ncar,postcode,SA2_CODE,residence_type,dist_to_cbd_KM,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,weekly_rent
"65 RALEIGH STREET, PRAHRAN",3.0,2.0,0,3181,206061136,Other,6.4213000000000005,,0.53759,0.45299,0.75048,975.0
"65 REID STREET, FITZROY NORTH",3.0,2.0,2,3068,206071143,House,4.292020000000001,0.3755199999999999,0.42249,0.98236,1.59692,910.0
"65 ROBB STREET, ESSENDON",3.0,2.0,2,3040,206031502,House,8.54569,2.4338200000000003,1.58349,1.23304,2.10214,850.0
"65 ROBB STREET, MOONEE PONDS",3.0,2.0,2,3039,206031502,Other,8.54569,2.4338200000000003,1.58349,1.23304,2.10214,850.0
"65 SCARBOROUGH DRIVE, PATTERSON LAKES",4.0,2.0,2,3197,208031185,House,47.00705,1.60006,0.6399400000000001,,1.66143,665.0
"65 WALSGOTT STREET, NORTH GEELONG",3.0,2.0,1,3215,203021047,House,71.02599000000001,0.24424,1.5326300000000002,1.1541,2.04511,290.0
"65 WATERHAVEN BOULEVARD, POINT COOK",2.0,2.0,1,3030,213051581,Other,27.43045,,2.446,2.71535,,370.0
"65 WINDSOR BOULEVARD, DERRIMUT",2.0,1.0,1,3030,213011570,House,24.83946,0.47056,0.22297,,,360.0
"65 WINTER CRESCENT, RESERVOIR",3.0,1.0,2,3073,209021525,House,13.73125,3.28,0.6387,1.4278,,375.0
"650 CLYDEBANK ROAD, CLYDEBANK",3.0,2.0,0,3850,205051100,House,225.5823,18.79791,4.0461,,,350.0
"650 STUD ROAD, SCORESBY",3.0,2.0,2,3179,211011254,House,35.969300000000004,0.5409400000000001,0.7618400000000001,0.8565900000000001,,400.0
"652 STATION STREET, CARLTON NORTH",2.0,1.0,1,3054,206071140,House,4.173649999999999,3.36363,0.97206,1.35859,,605.0
"655 TOWER ROAD, MOUNT TAYLOR",3.0,1.0,4,3875,205021082,House,297.56081,27.248150000000003,7.21815,109.57069,27.61641,300.0
"656 CANNING STREET, CARLTON NORTH",2.0,1.0,0,3054,206071140,Other,4.07516,3.26514,0.91011,1.2601099999999998,,630.0
"657 WHITEHORSE ROAD, MITCHAM",4.0,3.0,2,3132,211041270,House,26.95932,1.03898,1.4907,3.07684,0.64078,730.0
"65A ELGIN STREET, MYRTLEFORD",2.0,2.0,0,3737,204031071,Other,285.76069,0.78723,1.48034,1.76499,1.33957,270.0
"65A P ELGIN STREET, MYRTLEFORD",1.0,1.0,2,3737,204031071,Other,285.78306,0.80962,1.50273,1.7873800000000002,1.36196,185.0
"65A SWANS WAY, CAPEL SOUND",3.0,2.0,2,3940,214021384,House,94.44455,0.7118300000000001,2.77493,2.46996,,380.0
"65C CALEANA ROAD, JUNORTOUN",1.0,1.0,2,3551,202011024,Other,151.97233,7.00799,5.86311,8.13773,,235.0
"66 ALBERT STREET, GEELONG WEST",3.0,1.0,1,3218,203021040,House,76.99892999999999,0.47326,1.006,2.19978,,420.0
"66 ALMA STREET, TOOTGAROOK",4.0,2.0,2,3941,214021383,House,96.11085,0.86575,1.53679,,,370.0
"66 ASHLEIGH AVENUE, FRANKSTON",3.0,1.0,1,3199,214011372,Other,55.60524,0.34448,0.93973,0.11356,,380.0
"66 BATES ROAD, LARA",3.0,2.0,2,3212,203021043,House,58.94311,0.41675,3.89314,2.60035,0.7051499999999999,380.0
"66 BEACHCOMBER AVENUE, SMITHS BEACH",3.0,1.0,1,3922,205031091,House,135.67829999999998,4.80513,6.89448,4.20949,,370.0
"66 BOOROOK STREET, MORTLAKE",3.0,1.0,0,3272,217041477,Other,217.28689000000003,14.56841,0.71624,1.64581,36.21719,220.0
"66 DONNELLY AVENUE, NORLANE",2.0,1.0,1,3214,203021488,Other,67.5547,0.6376900000000001,0.67138,3.44578,1.01868,275.0
"66 DOVER STREET, FLEMINGTON",4.0,2.0,2,3031,206031115,House,6.09609,0.1412,1.5528,1.5358900000000002,1.51963,900.0
"66 ELLIOTT AVENUE, BALWYN",3.0,1.0,1,3103,207011147,House,13.60448,0.65685,1.80352,2.17262,,495.0
"66 FRASER STREET, AIRPORT WEST",3.0,2.0,1,3042,210011226,House,14.88658,0.96383,0.51218,1.1464,,420.0
"66 FRASER STREET, GLEN WAVERLEY",3.0,1.0,2,3150,212051322,House,23.97672,1.3144,0.63525,2.74568,2.50752,405.0
"66 FULLBROOK DRIVE, SUNBURY",4.0,2.0,2,3429,210041541,House,43.57756,3.80279,0.44725,4.312600000000001,,440.0
"66 GALVIN ST, BENDIGO",3.0,1.0,2,3550,202011018,House,152.05232999999998,0.85712,0.8337,0.8949400000000001,0.37245,330.0
"66 GALVIN STREET, BENDIGO",3.0,1.0,2,3550,202011018,House,152.05232999999998,0.85712,0.8337,0.8949400000000001,0.37245,330.0
"66 GOLDSMITH AVENUE, RINGWOOD NORTH",4.0,3.0,4,3134,211031268,Other,29.07337,0.84209,1.14474,2.7538400000000003,,575.0
"66 HALCYON WAY, NARRE WARREN",6.0,3.0,8,3805,212031458,House,44.10087,2.94773,4.76789,3.99495,,800.0
"66 HARGREAVES STREET, BENDIGO",3.0,1.0,1,3550,202011018,House,152.08614,0.89154,0.77055,0.19631,2.38723,580.0
"66 HINKLER ROAD, GLEN WAVERLEY",4.0,2.0,1,3150,212051321,Other,25.55792,1.67948,1.13821,2.6737100000000003,,560.0
"66 HUNTER STREET, HEYWOOD",3.0,1.0,2,3304,217011420,House,351.1355,4.23338,1.05531,0.22426,1.20202,220.0
"66 KATRINA STREET, BLACKBURN NORTH",3.0,1.0,1,3130,207031161,House,19.75431,1.81787,0.83209,0.57138,2.89087,410.0
"66 LINCOLN AVENUE, GLEN WAVERLEY",3.0,1.0,1,3150,212051322,House,24.17395,1.32675,0.88962,1.09574,0.85758,445.0
"66 MERRETT, PETERBOROUGH",4.0,1.0,1,3270,217041477,House,256.08681,1.361,11.78864,73.06608,41.65761,270.0
"66 MIDLOTHIAN STREET, MALVERN EAST",3.0,1.0,3,3145,208041195,House,16.49883,0.82099,0.91802,1.2081099999999998,1.39527,425.0
"66 MINTARO WAY, SEABROOK",3.0,2.0,2,3028,213021345,House,24.42229,1.14091,0.59053,,,420.0
"66 PRIORS ROAD, THE PATCH",4.0,2.0,2,3792,211051279,Other,53.73047,,1.38224,3.39537,,480.0
"66 RIDGE ST, WEDDERBURN",4.0,1.0,0,3518,202031033,House,214.35525,0.43742,0.3025799999999999,0.92419,0.86827,260.0
"66 RIDGE STREET, WEDDERBURN",4.0,1.0,0,3518,202031033,House,214.35577,0.43689,0.30205,0.92366,0.8687999999999999,253.33333333333334
"66 ROSEMAN ROAD, CHIRNSIDE PARK",3.0,1.0,1,3116,211051275,House,40.670300000000005,3.2987100000000003,3.19225,5.12717,,370.0
"66 SOMERLAYTON CRESCENT, FAWKNER",3.0,1.0,1,3060,210031237,House,15.24768,1.57304,0.4811999999999999,0.8474299999999999,2.84597,380.0
"66 SOUTH STREET, HADFIELD",3.0,1.0,1,3046,210031440,House,12.42132,0.92921,1.01719,,2.91019,400.0
"66 THOMPSON STREET, WILLIAMSTOWN",2.0,1.0,0,3016,213021346,House,13.94216,0.48493,0.72466,1.88205,0.52567,410.0
"66 VINCENT ROAD, MORWELL",4.0,1.0,1,3840,205041096,House,152.77202,0.7970900000000001,0.51001,1.44852,2.00155,260.0
"66 WHITE STREET, TORQUAY",3.0,2.0,2,3228,203031053,Other,101.22188,0.8121,2.2770900000000003,0.52938,,500.0
"66 WITHERS STREET, ALBERT PARK",3.0,2.0,1,3206,206051128,House,6.081390000000001,0.59078,0.89423,0.34374,2.29054,997.5
"66/949 DANDENONG ROAD, MALVERN EAST",1.0,1.0,0,3145,208041195,Other,14.4741,0.8499800000000001,1.38586,2.14696,2.85652,325.0
"660 RESERVOIR ROAD, MOUNT MORIAC",5.0,2.0,2,3240,203011036,House,94.98743,1.07279,2.15804,,4.622319999999999,700.0
"661 FERNTREE GULLY ROAD, GLEN WAVERLEY",3.0,1.0,2,3150,212051321,House,24.14103,0.6377200000000001,1.08287,0.8949600000000001,,500.0
"6633 MAROONDAH HIGHWAY, YARCK",3.0,1.0,0,3719,204011054,Other,153.06009,8.26563,0.91546,15.58907,0.8765700000000001,230.0
"669 SWANS LANE, NARINGAL",3.0,1.0,1,3277,217041477,House,240.73498,15.241700000000002,4.337680000000001,36.55561,4.15069,250.0
"66A CHEDDAR ROAD, RESERVOIR",3.0,2.0,1,3073,209021523,House,14.11285,0.6305599999999999,0.33361,,1.173,370.0
"66B OCEAN REACH, CAPE WOOLAMAI",3.0,2.0,3,3925,205031091,Other,128.40496000000002,2.94455,3.61793,3.6266,,360.0
"66C JAMES STREET, NORTHCOTE",3.0,2.0,1,3070,206021499,House,6.4225200000000005,1.1056,0.57178,1.15879,1.07554,750.0
"67 APOLLO ROAD, TAYLORS LAKES",3.0,2.0,2,3038,213011340,Other,23.97446,0.68296,0.25859,0.11001,2.3678600000000003,380.0
"67 AVONHURST DRIVE, GLEN WAVERLEY",3.0,1.0,2,3150,212051322,House,22.70471,2.94634,1.59058,4.37762,3.83182,420.0
"67 BALTIMORE DRIVE, POINT COOK",3.0,2.0,2,3030,213051581,Other,26.09368,,1.46495,1.7343,,450.0
"67 BALWYN ROAD, BALWYN",3.0,3.0,7,3103,207011147,House,10.93542,0.35355,0.25507,1.1708900000000002,,895.0
"67 CARR ST, SOUTH GEELONG",3.0,1.0,1,3220,203021039,House,81.22891,0.7084199999999999,0.82432,1.92445,0.80726,345.0
"67 CARR STREET, SOUTH GEELONG",3.0,1.0,1,3220,203021039,House,81.22891,0.7084199999999999,0.82432,1.92445,0.80726,345.0
"67 CHUM STREET, GOLDEN SQUARE",3.0,1.0,1,3555,202011022,House,149.92620000000002,1.25669,0.99375,3.50806,2.6684,260.0
"67 CHURCH STREET, KANGAROO FLAT",3.0,2.0,2,3555,202011022,House,144.8138,1.67388,0.96547,2.21923,1.5693,340.0
"67 GIDDINGS STREET, NORTH GEELONG",3.0,1.0,2,3215,203021047,House,70.85889999999999,0.2478,1.47824,1.09971,1.87802,325.0
"67 HARDY AVENUE, CANNONS CREEK",2.0,2.0,2,3977,212031308,House,68.30830999999999,9.5934,8.99361,,14.66832,450.0
"67 HIGH STREET, LANCEFIELD",3.0,1.0,1,3435,210021235,Other,75.11298,,0.31033,16.34202,25.07046,345.0
"67 HOMEBUSH ROAD, AVOCA",3.0,1.0,0,3467,201031013,House,183.96888,1.97523,0.95867,7.368930000000001,1.14035,220.0
"67 JEFFREY STREET, ELMORE",4.0,1.0,2,3558,202031032,Other,165.52648000000002,1.21872,0.44571,,1.2235,200.0
"67 MACKELROY ROAD, PLENTY",5.0,2.0,5,3090,209031213,House,26.60546,0.74265,0.86115,,,850.0
"67 MADIGAN DRIVE, GLEN WAVERLEY",5.0,3.0,2,3150,212051321,House,26.08845,2.21572,2.11142,4.09469,,700.0
"67 MAIN ROAD, TYERS",3.0,2.0,2,3844,205041098,House,160.28519,0.091,0.34406,,9.73588,310.0
"67 MANIFOLD STREET, WOOLSTHORPE",3.0,1.0,2,3276,217041477,Other,277.59534,5.416939999999999,0.52344,61.7451,40.85126,230.0
"67 MARINE PARADE, MARLO",3.0,2.0,3,3888,205021085,House,385.74584,0.81965,1.053,7.57461,17.27111,580.0
"67 MARSHALL STREET, WODONGA",3.0,1.0,2,3690,204031073,House,309.10844000000003,0.13801,0.8485,0.96771,,295.0
"67 MILLER ROAD, INVERGORDON",5.0,1.0,1,3636,216021413,House,219.91119,4.28548,3.6385,21.05496,18.8274,210.0
"67 NELSON PLACE, WILLIAMSTOWN",4.0,3.0,2,3016,213021346,House,13.71197,0.46387,0.7359199999999999,2.3956,0.35949,1150.0
"67 NEWGROVE ROAD, HEALESVILLE",4.0,2.0,2,3777,211051276,Other,67.86641,1.38262,0.9094,3.24943,2.46375,410.0
"67 OU0027SHANNASSY PARADE, LUCAS",3.0,2.0,2,3350,201011001,House,125.96045,2.90208,2.49769,,,335.0
"67 THE PARKWAY, CAROLINE SPRINGS",4.0,1.0,1,3023,213041463,House,30.24004,,1.52411,1.37733,,382.5
"67 WEBSTER STREET, WYCHEPROOF",3.0,1.0,0,3527,215031400,House,275.75922,1.33198,0.98264,1.45868,1.33822,220.0
"67 WEST MELTON DRIVE, MELTON WEST",3.0,1.0,2,3337,213041358,Other,46.78007,,0.62471,1.16951,,330.0
"67 WHITE STREET, KILMORE",3.0,1.0,2,3764,204011056,House,63.93808,,0.86676,0.27248,4.832050000000001,350.0
"67 WILLIAM ST, LISMORE",3.0,2.0,0,3324,217031474,House,166.27016,0.4246999999999999,0.14486,11.10197,2.45002,200.0
"67 WILLIAM STREET, LISMORE",3.0,2.0,0,3324,217031474,House,166.27016,0.4246999999999999,0.14486,11.10197,2.45002,200.0
"67 WOOD STREET, CALIFORNIA GULLY",1.0,1.0,1,3556,202011019,House,154.4585,0.97047,0.6517000000000001,2.10957,2.87896,290.0
"67 WURROOK CIRCUIT, NORTH GEELONG",4.0,2.0,1,3215,203021047,House,71.71046000000001,0.81909,1.80119,1.42266,2.3102600000000004,332.0
"671A INKERMAN ROAD, CAULFIELD NORTH",2.0,1.0,2,3161,208021177,House,10.68648,1.0574,0.8153400000000001,0.79389,2.2402,630.0
"675 STUD ROAD, SCORESBY",5.0,2.0,5,3179,211011254,House,36.36159,0.54067,1.57455,0.81328,,500.0
"677 RODBOROUGH ROAD, MAJORCA",3.0,1.0,1,3465,201031017,House,166.535,6.98134,8.01106,,11.31035,270.0
"677B SOUTH RD, BENTLEIGH EAST",4.0,3.0,3,3165,208021427,House,24.195970000000003,1.8141,1.24101,0.86739,,730.0
"68 BLACK RANGE CREEK ROAD, EDI UPPER",3.0,1.0,0,3678,204021067,House,268.69166,42.03023,1.0046,,43.05425,223.33333333333334
"68 BRUCE STREET, COBURG",3.0,1.0,1,3058,206011498,Other,9.75681,0.74678,0.4095,1.31605,1.83246,510.0
"68 CASTLEMAINE STREET, YARRAVILLE",2.0,1.0,0,3013,213031352,House,8.60942,0.87085,0.61339,2.77105,0.98068,480.0
"68 CHAPMAN ST, SWAN HILL",3.0,2.0,1,3585,215031404,House,342.75731,0.84948,0.44203,0.54112,1.78729,350.0
"68 CHAPMAN STREET, SWAN HILL",3.0,2.0,1,3585,215031404,House,342.75731,0.84948,0.44203,0.54112,1.78729,350.0
"68 CHURINGA AVENUE, MITCHAM",3.0,2.0,2,3132,211041270,Other,28.69722,0.47786,0.50208,4.29354,1.37866,490.0
"68 COMMERCIAL ROAD, FOOTSCRAY",3.0,2.0,1,3011,213031348,Other,8.249780000000001,0.70986,0.5182899999999999,0.54174,1.00164,490.0
"68 CUNNINGHAM CHASE, BURNSIDE HEIGHTS",3.0,2.0,2,3023,213041462,House,31.93403,,0.50857,,,375.0
"68 FLEETWOOD CRESCENT, FRANKSTON SOUTH",4.0,1.0,2,3199,214011373,House,57.04014,0.91842,1.72533,3.12753,,480.0
"68 FOURTH AVENUE, CHELSEA HEIGHTS",3.0,2.0,4,3196,208031187,Other,46.21418,,0.82809,,,500.0
"68 FRANCIS STREET, ASCOT VALE",2.0,1.0,1,3032,206031113,Other,6.26179,0.7225499999999999,0.94635,,0.55856,525.0
"68 HIGH STREET, AXEDALE",3.0,2.0,2,3551,202021029,House,139.75259,25.43573,0.193,,,210.0
"68 KENMARE STREET, MONT ALBERT",5.0,2.0,2,3127,207031167,Other,18.72668,2.80227,1.55018,,0.82516,520.0
"68 LILYDALE GROVE, HAWTHORN EAST",3.0,1.0,1,3123,207011152,House,8.82608,0.51355,0.61107,2.80591,0.5166499999999999,575.0
"68 MYRTLE ROAD, ASCOT",4.0,2.0,3,3551,202011025,House,158.49705,0.52866,0.93053,4.87399,0.33426,390.0
"68 PAYNE ROAD, NEW GISBORNE",3.0,2.0,2,3438,210021232,House,56.80495,5.60845,3.19906,6.016850000000001,4.08185,600.0
"68 PURDEY STREET, TONGALA",2.0,1.0,1,3621,216011407,House,211.30122,8.10124,0.28579,14.36202,0.93677,240.0
"68 RIVER STREET, NEWPORT",3.0,2.0,0,3015,213021344,Other,12.03136,0.36083,1.41593,2.93704,0.5774400000000001,690.0
"68 SOUTHERN ROAD, HEIDELBERG HEIGHTS",4.0,2.0,2,3081,209011199,House,14.07618,0.22951,0.74603,1.4321400000000002,,480.0
"68 SWEENEY DRIVE, NARRE WARREN",3.0,1.0,2,3805,212021456,House,44.20793,0.69921,1.42955,4.41536,1.53798,330.0
"68 THE CRESCENT, SASSAFRAS",2.0,2.0,0,3787,211051282,House,48.56382,1.0382,2.43384,,,365.0
"680 PRINCES HIGHWAY, NICHOLSON",4.0,1.0,1,3882,205021082,House,288.86725,2.39196,3.09748,90.96569,2.51386,280.0
"681 LANG LANG POOWONG ROAD, NYORA",4.0,2.0,0,3987,205031089,House,99.86892,1.98086,2.15324,8.04739,1.85109,430.0
"682 GLENMORE ROAD, ROWSLEY",3.0,1.0,4,3340,201021009,House,69.71298,15.78509,10.76006,,13.95602,400.0
"685 CLIFTON ROAD, ATHLONE",3.0,1.0,4,3818,205011076,House,113.43269,16.737009999999998,2.17519,15.24597,16.54595,420.0
"68A HAWKES DRIVE, MILL PARK",3.0,2.0,1,3082,209041221,House,21.13227,,1.33333,,,350.0
"68A KERFERD STREET, TATURA",2.0,1.0,1,3616,216031419,House,172.6815,12.00311,0.3795,0.69213,0.36951,260.0
"68A POWER STREET, ST ALBANS",3.0,2.0,2,3021,213011334,House,22.78469,0.32074,0.4840299999999999,1.57389,2.00822,395.0
"69 ADELAIDE STREET, MORNINGTON",3.0,2.0,2,3931,214021592,House,74.06994,0.33793,1.23903,0.7244400000000001,,550.0
"69 CAMPBELL STREET, COBURG",2.0,2.0,1,3058,206011497,Other,7.15245,0.8055800000000001,0.4846,0.59021,,545.0
"69 CAWKWELL ST, MALVERN",3.0,1.0,2,3144,208041194,House,10.93714,0.75203,0.83711,1.51672,0.6899400000000001,825.0
"69 CAWKWELL STREET, MALVERN",3.0,1.0,2,3144,208041194,Other,10.94178,0.7566799999999999,0.84175,1.5213599999999998,0.69459,825.0
"69 COLLIERS LANE, FLYNN",4.0,1.0,2,3844,205051102,Other,180.93622,7.48,6.21791,,10.22885,420.0
"69 FOURTH AVENUE, ROSEBUD",2.0,2.0,1,3939,214021384,House,91.14798,0.88455,1.25212,2.33352,,270.0
"69 GREENHAM STREET, DARTMOOR",2.0,2.0,2,3304,217011420,Other,390.65506,0.35612,0.17112,42.00025,0.41485,190.0
"69 HADE AVE, BASS",3.0,2.0,2,3991,205031093,House,112.61338,1.77802,7.30023,20.69621,11.80578,380.0
"69 JACKSON ST, CASTERTON",4.0,1.0,2,3311,217011420,House,374.65972,0.6433,0.99239,1.08314,0.79347,230.0
"69 JACKSON STREET, CASTERTON",4.0,1.0,2,3311,217011420,House,374.65972,0.6433,0.99239,1.08314,0.79347,230.0
"69 KING STREET, BENDIGO",2.0,1.0,0,3550,202011018,House,150.60656,1.1756300000000002,0.9924,0.77415,1.35744,520.0
"69 KINGSWAY DRIVE, LALOR",3.0,1.0,2,3075,209041530,House,18.70846,,0.76337,0.4890799999999999,1.29352,385.0
"69 LILLIS LANE, MOUNT EGERTON",3.0,1.0,2,3352,201021012,House,104.30977,12.25456,5.138319999999999,,8.84767,350.0
"69 LYDIA STREET, BRUNSWICK",3.0,1.0,1,3056,206011496,House,4.943560000000001,0.40163,1.01121,0.50593,1.42956,630.0
"69 LYONS STREET, PORT MELBOURNE",2.0,2.0,1,3207,206051130,House,4.82548,0.78608,1.78784,,0.91544,795.0
"69 MARSON CRESCENT, HALLAM",3.0,2.0,2,3803,212021297,House,39.98348,0.85556,3.0004,2.99836,2.73229,400.0
"69 MCCRAE RD, ROSANNA",3.0,1.0,2,3084,209011198,House,16.86445,0.5362100000000001,0.71529,1.85258,1.50441,440.0
"69 MCCRAE ROAD, ROSANNA",3.0,1.0,2,3084,209011198,House,16.86445,0.5362100000000001,0.71529,1.85258,1.50441,440.0
"69 MOLLISON STREET, MALMSBURY",3.0,1.0,0,3446,202021030,House,95.65373,9.97348,0.35463,1.18268,1.4198,495.0
"69 MOORE ROAD, AIRPORT WEST",2.0,1.0,0,3042,210011226,House,15.55432,1.6061500000000002,0.7373500000000001,3.58502,,360.0
"69 MOUNT ERIN CRESCENT, FRANKSTON SOUTH",4.0,3.0,0,3199,214011373,House,60.15408,0.8085800000000001,0.98348,1.1391099999999998,,550.0
"69 OAKWOOD ROAD, ALBANVALE",3.0,1.0,1,3021,213011333,House,27.99289,1.04566,1.13428,2.46736,,320.0
"69 OU0027SHANNASSY PARADE, LUCAS",4.0,2.0,2,3350,201011001,House,125.96045,2.90208,2.49769,,,350.0
"69 PEEL STREET, KEW",2.0,1.0,1,3101,207011522,House,8.97503,0.87207,1.3056800000000002,2.70002,,575.0
"69 ROBERTSON STREET, MORWELL",3.0,1.0,1,3840,205041096,House,154.33753,1.00456,0.2906499999999999,0.80374,3.54863,190.0
"69 SHERBROOKE AVENUE, OAKLEIGH SOUTH",3.0,1.0,2,3167,212041309,Other,22.87575,0.95374,2.79868,,,550.0
"69 SOUTH GIPPSLAND HIGHWAY, TOORADIN",4.0,2.0,4,3980,212031308,House,70.99345,9.38857,0.99353,,4.151140000000001,470.0
"69 TARELLA DRIVE, KEILOR DOWNS",3.0,2.0,2,3038,213011332,House,23.18235,0.51923,0.87233,0.82259,,430.0
"69 TOPPING STREET, SALE",2.0,1.0,2,3850,205051103,Other,214.31289,1.3117,1.44949,1.56413,0.7676499999999999,280.0
"69 VISTULA AVENUE, BELL PARK",1.0,1.0,0,3215,203021047,Other,74.7388,0.65622,0.54555,0.92268,2.93187,205.0
"69 WARBURTON DRIVE, LUCAS",3.0,2.0,2,3350,201011001,House,125.6787,2.2463,1.84191,,,430.0
"69 WILLOW DRIVE, HAMPTON PARK",3.0,1.0,1,3976,212031562,Other,40.99591,3.02163,2.19447,2.34272,,413.3333333333333
"69-71 MAIN ROAD, TYERS",2.0,1.0,1,3844,205041098,House,160.38384,0.1896699999999999,0.44273,,9.63721,250.0
"690 KANGAROO GROUND ST ANDREWS ROAD, PANTON HILL",5.0,3.0,6,3759,209031212,House,39.5231,0.7509,1.22257,13.81656,,1150.0
"690 KANGAROO GROUND, ST ANDREWS ROAD, PANTON HILL",5.0,3.0,4,3759,209031212,Other,39.37129,0.90272,1.07076,13.66475,,1150.0
"696-698 PARK ROAD, PARK ORCHARDS",4.0,2.0,3,3114,211021261,House,31.1868,1.18248,1.0673499999999998,3.90726,,600.0
"698 BUCKLAND VALLEY ROAD, POREPUNKAH",2.0,1.0,0,3740,204031069,House,316.40813,7.58121,7.75037,44.23768,8.15458,295.0
"699 TAYLOR ROAD, MEREDITH",3.0,1.0,3,3333,203011035,House,111.57711,13.71346,1.43237,,1.73022,290.0
"69A SILVEREYE CRESCENT, WERRIBEE",3.0,1.0,1,3030,213051467,House,31.40876,2.96331,2.30779,2.10578,,310.0
"6A ALBERT STREET, MINERS REST",3.0,1.0,1,3352,201011008,Other,124.21834,6.102930000000001,0.7128300000000001,6.54805,,260.0
"6A BINNAK WAY, MOOROODUC",2.0,1.0,0,3933,214021385,Other,64.95504,3.03128,4.4019200000000005,4.02382,4.92233,350.0
"6A DUNCAN STREET, BALLAN",2.0,1.0,1,3342,201021009,House,80.08122999999999,12.75438,0.12513,,0.66937,325.0
"6A HAYNES COURT, ASPENDALE GARDENS",3.0,1.0,1,3195,208031183,Other,46.019400000000005,0.92135,0.95796,,,501.0
"6A MANNIX SQUARE, WANTIRNA",3.0,2.0,1,3152,211011259,House,33.605160000000005,1.80415,1.02606,0.97579,,500.0
"6A RIDGE AVENUE, HAMPTON EAST",3.0,1.0,1,3188,208011172,Other,19.1602,0.54448,0.42898,2.39826,3.44336,480.0
"6A STADIUM CRES, MULGRAVE",4.0,3.0,2,3170,212051325,House,26.86235,3.98485,1.7193,3.5143,,670.0
"6A STADIUM CRESCENT, MULGRAVE",4.0,3.0,2,3170,212051325,House,26.86235,3.98485,1.7193,3.5143,,670.0
"6A TARELLA DRIVE, MOUNT WAVERLEY",4.0,2.0,2,3149,212051323,Other,18.12679,2.33672,2.07923,1.15662,2.39753,720.0
"6B LORRAINE STREET, CHELTENHAM",2.0,2.0,2,3192,208031188,Other,29.0996,2.63233,1.4521400000000002,3.46639,3.02099,515.0
"6B NAPIER STREET, SOUTH MELBOURNE",1.0,1.0,1,3205,206051512,Other,4.07133,0.5767899999999999,1.51653,,1.48822,350.0
"6B PARK STREET, MORDIALLOC",3.0,3.0,1,3195,208031193,House,34.59172,0.7696000000000001,0.47145,2.57294,0.84086,620.0
"6B WALSH STREET, ORMOND",4.0,3.0,2,3204,208021182,Apartment,16.84132,0.79565,1.37851,,0.61146,850.0
"7 / 10 ANGLERS WAY, MARIBYRNONG",1.0,1.0,1,3032,213031349,Other,8.54122,0.22081,1.17613,2.39284,,320.0
"7 / 115 NEERIM ROAD, GLEN HUNTLY",2.0,1.0,1,3163,208021182,Apartment,14.03614,0.55072,2.76603,,0.79304,405.0
"7 / 21 ROYAL AVENUE, GLEN HUNTLY",2.0,1.0,1,3163,208021182,Other,14.96224,0.85939,2.3569,,0.299,400.0
"7 / 27 BEENA AVENUE, CARNEGIE",2.0,1.0,1,3163,208021176,Other,16.06832,1.51129,1.19884,,1.22727,340.0
"7 ADARE PLACE, WERRIBEE",4.0,2.0,3,3030,213051467,House,33.47371,0.9899,0.66061,1.19544,,341.0
"7 ADELPHI CLOSE, DELACOMBE",4.0,2.0,2,3356,201011006,Other,120.65561,0.21369,1.66368,,8.25112,400.0
"7 ALBERT CRESCENT, ST ALBANS",3.0,1.0,4,3021,213011334,House,23.34533,0.29328,0.5444500000000001,1.2084,2.37882,400.0
"7 ALFRED ROAD, ESSENDON",3.0,1.0,2,3040,206031502,House,10.90951,1.555,1.52267,1.68308,0.47493,550.0
"7 ALMURTA AVENUE, COOLAROO",3.0,1.0,1,3048,210051243,Other,19.53135,1.85797,0.7933300000000001,0.7954600000000001,1.67479,350.0
"7 ALTNA AVENUE, AIRPORT WEST",2.0,1.0,1,3042,210011226,Other,14.99747,1.00813,0.4335799999999999,0.99352,,390.0
"7 ANNE CRESCENT, BRIGHTON",3.0,1.0,2,3186,208011169,Other,12.81677,1.09723,1.0473599999999998,0.44148,0.44572,795.0
"7 ANNIVERSARY AVENUE, WYNDHAM VALE",4.0,2.0,2,3024,213051589,Other,40.90514,6.424729999999999,,,,390.0
"7 APPLEBERRY CLOSE, KNOXFIELD",3.0,2.0,2,3180,211011254,House,35.6218,0.9162,2.67545,3.80158,,480.0
"7 APRIL CLOSE, BERWICK",3.0,2.0,2,3806,212021553,Other,49.92532,3.42246,0.79622,2.86571,,420.0
"7 ARRAWALLI AVENUE, ASCOT",4.0,2.0,2,3551,202011025,Other,159.98969,2.46577,2.4231700000000003,6.36664,2.63352,330.0
"7 ASHWOOD GROVE, PAKENHAM",4.0,2.0,2,3810,212011552,House,58.4292,,1.63604,1.08907,3.26843,395.0
"7 ATKINSON STREET, BENDIGO",2.0,1.0,0,3550,202011018,House,150.83008999999998,0.93152,0.71885,0.89678,2.92323,350.0
"7 ATTUNGA COURT, BERWICK",3.0,1.0,1,3806,212021293,House,45.88286,1.13989,0.45752,0.4862599999999999,4.639069999999999,370.0
"7 AUTUMN COURT, GLEN WAVERLEY",4.0,2.0,2,3150,212051322,Other,24.67655,3.35419,2.04893,2.14214,1.18108,820.0
"7 BARBARA STREET, MOORABBIN",3.0,2.0,2,3189,208031191,Other,21.53519,2.05782,0.50979,1.22029,2.4485,590.0
"7 BARRETT LANE, MORNINGTON",1.0,1.0,2,3931,214021592,Other,73.9573,0.2469799999999999,1.00054,1.37708,,1192.0
