address,nbed,nbath,ncar,postcode,SA2_CODE,residence_type,dist_to_cbd_KM,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,weekly_rent
"141 FARRELL STREET, PORT MELBOURNE",2.0,1.0,1,3207,206051130,Apartment,4.92116,1.37648,0.51849,,0.55048,505.0
"141 RICHARDSON STREET, MIDDLE PARK",3.0,1.0,3,3206,206051128,House,5.61446,0.89255,0.11427,1.2749,0.90706,795.0
"141 STILLWELLS DEVIATION, AVONSLEIGH",1.0,1.0,1,3782,212011289,House,61.548660000000005,2.78008,5.40061,3.28464,5.64313,170.0
"141 VICTORIA STREET, FLEMINGTON",3.0,1.0,1,3031,206031115,House,4.34958,0.09354,0.18853,0.47184,0.97685,530.0
"1416/100 HARBOUR ESPLANADE, DOCKLANDS",1.0,1.0,1,3008,206041118,Apartment,2.96705,0.90845,,,0.16624,485.0
"142 POMFRETS ROAD, WOOLAMAI",3.0,2.0,1,3990,205031093,House,122.3268,11.49144,9.49112,14.36511,10.66786,230.0
"142 SETTLERS RUN, BOTANIC RIDGE",4.0,2.0,2,3977,212031303,House,56.39566000000001,2.72585,1.65199,6.4062600000000005,11.36406,460.0
"143 BARNARD STREET, BENDIGO",2.0,1.0,1,3550,202011018,Apartment,152.00044,0.62213,1.1675,0.70862,2.54301,330.0
"143 GREENS ROAD, BENA",2.0,1.0,0,3946,205031089,Apartment,115.1863,8.6518,0.82508,9.67342,1.68717,290.0
"143 LENNOX STREET, RICHMOND",2.0,1.0,1,3121,206071518,House,3.73887,2.16554,0.4309599999999999,0.64012,0.7293099999999999,630.0
"143 MURRINDAL DRIVE, ROWVILLE",3.0,2.0,1,3178,211011257,House,37.68507,1.76785,0.97107,,,350.0
"143 SPENSLEY STREET, CLIFTON HILL",3.0,1.0,1,3068,206071145,House,5.8006,0.5145,1.47736,3.75247,0.59145,695.0
"143/115 NEERIM ROAD, GLEN HUNTLY",2.0,1.0,1,3163,208021182,Apartment,14.02864,1.88881,2.7585300000000004,,0.78554,400.0
"1430 RIVER ROAD, TOOLAMBA",4.0,2.0,2,3614,216031419,House,165.92159,9.0882,6.34399,18.72923,9.1381,312.5
"1432 YACKANDANDAH-DEDERANG ROAD, DEDERANG",3.0,2.0,0,3691,204031069,House,317.58775,19.21667,2.89097,38.85974,62.5285,260.0
"1434 KORUMBURRA WONTHAGGI ROAD, KONGWAK",5.0,2.0,3,3951,205031089,House,133.27625,1.1500899999999998,0.93103,11.32979,14.17838,330.0
"144 DARREN ROAD, KEYSBOROUGH",5.0,2.0,1,3173,212041565,House,37.91544,0.41833,0.71823,1.1053499999999998,,470.0
"144 IRONSTONE ROAD, ASCOT",3.0,2.0,2,3551,201021010,House,133.28647,8.07231,0.2154499999999999,,4.12268,300.0
"144 LIGHTWOOD ROAD, NOBLE PARK",3.0,1.0,2,3174,212041460,House,34.380720000000004,0.4798199999999999,1.12142,,2.61152,300.0
"1449 PRINCES HIGHWAY, KILLARNEY",2.0,1.0,1,3283,217041478,Apartment,280.20428000000004,6.15972,8.28492,28.63841,10.38567,280.0
"145 BOXWOOD ROAD, DEVENISH",3.0,1.0,2,3726,204021064,House,231.82925,19.90941,1.15223,25.49371,1.71705,260.0
"145 CHERRY LANE, TOOLANGI",4.0,2.0,3,3777,209031211,House,76.76877,4.40756,0.20342,,,390.0
"145 CORNWALL ROAD, SUNSHINE",4.0,1.0,2,3020,213011336,House,13.02254,0.87226,0.53942,2.21689,1.77024,310.0
"145 GAYS ROAD, WHEATSHEAF",2.0,1.0,0,3461,201021011,House,104.42876,12.5463,5.80682,10.19014,9.30692,300.0
"145 GREAT ALPINE ROAD, HARRIETVILLE",2.0,1.0,1,3741,204031069,House,338.29706,0.49394,0.23928,43.45267,24.20541,160.0
"145 LANGRIDGE STREET, COLLINGWOOD",3.0,1.0,0,3066,206071141,House,2.82612,,,0.5755800000000001,,725.0
"145 ORANGE AVENUE, MILDURA",3.0,1.0,0,3500,215021469,House,542.84938,0.75678,0.89366,0.88859,1.62061,245.0
"145 PHILLIP DRIVE, SUNBURY",4.0,2.0,2,3429,210041541,House,42.25882,2.4840500000000003,1.2725499999999998,2.99386,,360.0
"145 SPLIT ROCK ROAD, BEACONSFIELD UPPER",5.0,4.0,2,3808,212011289,House,57.311150000000005,1.72103,5.45086,13.45359,10.87755,533.3333333333334
"145A JUMPING CREEK ROAD, WONGA PARK",3.0,1.0,2,3115,211021262,House,34.73786,1.96629,2.0965100000000003,6.07253,,380.0
"146 CAPE SCHANCK ROAD, CAPE SCHANCK",3.0,1.0,2,3939,214021378,House,103.37294,1.38403,7.29658,,,320.0
"146 IRONSTONE ROAD, ASCOT",3.0,2.0,2,3551,202011025,House,159.77883,2.2549,2.2123000000000004,6.15577,5.04046,310.0
"1465 BLACKGATE ROAD, FRESHWATER CREEK",6.0,1.0,1,3216,203011036,House,98.09927,11.32109,6.22067,,9.51911,335.0
"147 ARMSTRONG STREET, COLAC",3.0,1.0,2,3250,217031472,House,153.80607999999998,1.00036,0.83161,0.5634,1.74818,270.0
"147 GRAHAM STREET, PORT MELBOURNE",4.0,3.0,3,3207,206051130,House,5.73115,0.5176799999999999,1.12946,,1.00631,895.0
"147 GREVILLEA DRIVE, ENFIELD",4.0,2.0,0,3352,201031015,House,136.02545,2.67883,7.50113,,24.51975,330.0
"147 HERVEY STREET, ELMORE",3.0,1.0,1,3558,202031032,House,166.0608,1.27581,0.98002,,1.2805799999999998,170.0
"147 NEVILLE STREET, MIDDLE PARK",2.0,2.0,1,3206,206051128,House,6.20981,1.66847,0.94098,1.89964,0.72293,580.0
"147 ROSANNA ROAD, ROSANNA",3.0,2.0,2,3084,209011198,House,15.33834,1.1109,0.90734,1.3076199999999998,0.7218600000000001,350.0
"147 SETTLERS RUN, BOTANIC RIDGE",4.0,2.0,2,3977,212031303,House,56.29679,2.62699,1.55313,6.307390000000001,11.2652,450.0
"1478 MT CLAY ROAD, TYRENDARRA",4.0,1.0,1,3285,217011420,House,339.31747,12.29188,8.02225,14.17166,13.17094,260.0
"147A REEVE STREET, SALE",2.0,2.0,2,3850,205051103,House,214.40031,0.2822,1.53692,1.04105,1.59888,350.0
"148 ALBION STREET, BRUNSWICK",2.0,1.0,1,3056,206011495,Apartment,6.17276,0.40134,0.8665499999999999,,0.71938,480.0
"148 BURNLEY STREET, RICHMOND",3.0,2.0,2,3121,206071518,House,4.98087,1.14942,0.35986,0.6769,1.26574,780.0
"148 CAPE SCHANCK ROAD, CAPE SCHANCK",3.0,1.0,0,3939,214021378,House,103.36795,1.29566,7.29159,,,395.0
"148 EASTFIELD ROAD, CROYDON SOUTH",3.0,1.0,2,3136,211031452,House,31.91969,,1.1089,,,345.0
"148 F REID DR, KILMANY",3.0,1.0,0,3851,205051102,House,199.33825,0.26799,5.55206,,0.04142,240.0
"148 F REID DRIVE, KILMANY",3.0,1.0,0,3851,205051102,House,199.33825,0.26799,5.55206,,0.04142,240.0
"148/139 LONSDALE STREET, MELBOURNE",2.0,1.0,0,3000,206041503,Apartment,0.84572,0.52647,,0.4926,0.67192,400.0
"1486 BOLINDA ROAD, DARRAWEIT GUIM",3.0,1.0,1,3756,210021235,House,62.21835,,0.37539,27.1564,21.981810000000003,250.0
"149 GOULBURN ROAD, ECHUCA",4.0,2.0,2,3564,216011406,House,212.71658,3.46021,0.7797200000000001,2.29783,1.02759,420.0
"149 HUNTS ROAD, WILLOW GROVE",4.0,3.0,2,3825,205011077,House,144.57769,2.96806,3.3690100000000003,39.08433,,320.0
"149 OAK STREET, BEAUMARIS",5.0,2.0,2,3193,208011168,House,23.14405,0.97081,0.3430299999999999,0.97021,,830.0
"149 RICHARDSON STREET, MIDDLE PARK",3.0,2.0,1,3206,206051128,House,5.60966,0.89735,0.11907,1.2797,0.91186,950.0
"14A HARDWICK STREET, COBURG",2.0,1.0,0,3058,206011497,House,7.75888,0.67115,0.6129199999999999,0.5663400000000001,,430.0
"14A JUDD STREET, CAMBERWELL",2.0,1.0,2,3124,207011149,Apartment,10.42762,1.39626,0.76477,1.82056,1.34482,480.0
"14A KESWICK AVENUE, BELGRAVE HEIGHTS",1.0,1.0,0,3160,211051274,Apartment,49.28439,1.94717,1.65518,3.80735,3.4878400000000003,225.0
"14A NEVILLE STREET, ALBERT PARK",2.0,1.0,0,3206,206051128,House,5.75431,0.7854500000000001,0.2207599999999999,1.16781,1.27056,480.0
"14B OLD MAIN ROAD, EGANSTOWN",3.0,2.0,1,3461,201021011,House,115.4963,6.0844,6.88394,7.90795,7.35234,340.0
"15 ALDER STREET, CAULFIELD SOUTH",3.0,1.0,0,3162,208021178,House,12.6885,1.34874,0.8548300000000001,0.16076,,510.0
"15 ALFRED STREET, NOBLE PARK",3.0,1.0,1,3174,212041460,House,34.8078,0.9069,0.42719,,2.67315,370.0
"15 ARKELL COURT, PORTLAND",3.0,1.0,2,3305,217011422,House,364.54425,2.17268,1.42398,2.33863,2.53449,205.0
"15 BECKWITH STREET, CLUNES",3.0,1.0,2,3370,201021010,House,146.72669,0.24921,1.70078,,1.24448,190.0
"15 BELLEVILLE CLOSE, BURNSIDE HEIGHTS",4.0,2.0,2,3023,213041462,House,32.70093,,1.66343,,,365.0
"15 BELVISTA WAY, BOTANIC RIDGE",4.0,2.0,2,3977,212031303,House,56.43395,2.76414,1.69028,6.44455,11.40235,465.0
"15 BERRYS ROAD, HARMERS HAVEN",4.0,2.0,0,3995,205031093,House,140.73825,0.38896,5.611149999999999,5.94961,6.37853,270.0
"15 BONDI AVENUE, CAPE WOOLAMAI",4.0,2.0,4,3925,205031091,House,129.03646,1.74583,4.24943,4.258100000000001,,290.0
"15 BRUNNING CRESCENT, FRANKSTON NORTH",3.0,1.0,1,3200,214011372,House,50.66626,0.52249,0.16021,0.25571,,285.0
"15 BUDGE STREET, NOBLE PARK",5.0,2.0,3,3174,212041460,House,35.0355,1.1345999999999998,1.77621,,3.26631,425.0
"15 CASHMERE CLOSE, PEARSONDALE",4.0,2.0,2,3851,205051103,House,213.30552,4.05484,2.98878,4.57467,5.49701,410.0
"15 CASSIA STREET, CAPE PATERSON",3.0,2.0,0,3995,205031093,House,143.81642000000002,0.6689700000000001,8.03639,7.593439999999999,8.82192,1190.0
"15 CATHERINE ROAD, SEABROOK",3.0,1.0,2,3028,213021345,House,24.33827,,0.2855899999999999,,,320.0
"15 CATHERINE STREET, GEELONG WEST",2.0,1.0,0,3218,203021040,Apartment,76.69677,3.86858,0.48019,1.89763,,360.0
"15 CHELBARA COURT, CHELSEA",3.0,2.0,1,3196,208031186,House,47.72209,2.81512,1.89759,3.60189,1.46391,400.0
"15 CHUCKLECREEK LANE, ARMSTRONG CREEK",4.0,2.0,2,3217,203031489,House,92.59736,4.38863,12.77316,0.93876,,370.0
"15 CHURCH STREET, NHILL",3.0,1.0,1,3418,215011390,House,374.2715,21.44515,0.12084,1.95407,1.46932,200.0
"15 CLAIRMONT AVENUE, CRANBOURNE",3.0,1.0,2,3977,212031300,House,50.12391,5.27628,1.1652,2.2616,1.33607,300.0
"15 COOKE DRIVE, PYALONG",3.0,1.0,2,3521,204011060,House,88.22422999999999,13.79345,0.92089,,27.05444,290.0
"15 COOPER STREET, OMEO",3.0,1.0,1,3898,205021082,House,401.17209,0.5556,0.4642,0.85063,89.75597,200.0
"15 CORNELL PLACE, HAMPTON PARK",4.0,2.0,2,3976,212031561,House,44.96439,,0.7423500000000001,,,330.0
"15 CRAVEN STREET, ALFREDTON",4.0,2.0,2,3350,201011001,House,120.12571,0.6648,0.09398,,,280.0
"15 CREEK STREET, BENDIGO",3.0,1.0,1,3550,202011018,House,150.58423000000002,1.99778,0.86382,0.63015,2.14612,230.0
"15 CUNNINGHAM CHASE, BURNSIDE HEIGHTS",3.0,2.0,2,3023,213041462,House,32.28296,,0.85751,,,340.0
"15 CURRINGA COURT, CHURCHILL",4.0,2.0,2,3842,205041094,House,161.65088,1.12448,1.53218,1.73152,,300.0
"15 DOBIE COURT, NORTH GEELONG",4.0,2.0,2,3215,215011387,House,201.40516,4.71479,22.70806,62.85443,5.49988,530.0
"15 DUNOON STREET, DONCASTER",3.0,1.0,1,3108,207021157,House,19.47666,2.12713,2.32304,1.6841199999999998,,420.0
"15 DYE STREET, HEYWOOD",3.0,1.0,2,3304,217011420,House,351.29088,15.71646,2.74359,1.8568,0.8560800000000001,180.0
"15 ERSKINE PLACE, NORTH MELBOURNE",3.0,1.0,2,3051,206041506,Apartment,3.53133,,1.35734,0.71617,1.22416,520.0
"15 FLINDERS CHASE, SANDHURST",4.0,2.0,2,3977,214011376,House,48.25514,,5.656899999999999,,,600.0
"15 FORE STREET, LAKE WENDOUREE",3.0,2.0,1,3350,201011002,House,116.46591,1.81415,1.57797,1.2175,3.6242,390.0
"15 FRANCIS GROVE, THORNBURY",2.0,1.0,1,3071,206021112,House,8.46971,1.49031,0.31804,0.32415,1.93849,510.0
"15 GALAXIAS TERRACE, BANDIANA",3.0,2.0,2,3691,204031491,House,316.09594,2.40718,2.66719,6.28789,8.43001,335.0
"15 GARNET CLOSE, SKYE",3.0,2.0,2,3977,214011376,House,53.80618,,0.76089,,,350.0
"15 GEELONG ROAD, PORTARLINGTON",2.0,1.0,2,3223,203031051,House,108.46784,0.6589299999999999,1.03197,,,280.0
"15 GLADSTONE STREET, LILYDALE",3.0,2.0,2,3140,211051278,House,40.58268,1.57913,1.14225,1.09715,1.07487,450.0
"15 GOOCH COURT, WHEATSHEAF",2.0,1.0,4,3461,201021011,Apartment,102.54734,10.19819,3.45871,7.84204,6.958810000000001,270.0
"15 GRANTON AVENUE, ENDEAVOUR HILLS",4.0,2.0,2,3802,212021454,House,37.75437,1.30171,0.6074700000000001,5.1732,,480.0
"15 HEADINGLEY ROAD, MOUNT WAVERLEY",3.0,2.0,3,3149,212051323,House,19.43316,2.00953,0.8588899999999999,0.82943,2.0703400000000003,480.0
"15 HOAD STREET, SUNSHINE NORTH",2.0,1.0,2,3020,213011337,House,15.35219,1.0658299999999998,0.46932,1.58099,,280.0
"15 HOWITT STREET, NORTHCOTE",2.0,2.0,1,3070,206021499,House,7.95218,0.95326,1.72277,2.66205,1.12398,530.0
"15 HUON KIEWA ROAD, TANGAMBALANGA",4.0,1.0,2,3691,204031075,House,334.57684,14.32085,0.3536,,4.66326,275.0
"15 JOHNS ROAD, MORNINGTON",3.0,1.0,1,3931,214021592,House,75.03504,1.82825,2.58393,2.40087,,355.0
"15 KENNEDY STREET, EUROA",3.0,1.0,2,3666,204011055,House,153.03117,17.83015,0.47998,0.45769,1.33572,240.0
"15 KILFINAN CRESCENT, BRIGHT",3.0,2.0,2,3741,204031069,House,315.35394,1.25863,5.72496,31.49738,0.6298400000000001,390.0
"15 KIPLING STREET, NORTH MELBOURNE",2.0,1.0,0,3051,206041506,Apartment,3.41698,,1.24299,0.46601,1.0503399999999998,420.0
"15 LITTLE PAGE STREET, ALBERT PARK",2.0,1.0,1,3206,206051128,Apartment,5.76409,0.43281,0.5769299999999999,0.3676399999999999,2.29521,737.5
"15 LLOYD STREET, DERRINALLUM",2.0,1.0,1,3325,217031474,Apartment,177.27619,39.63361,11.23496,0.40022,2.1603000000000003,180.0
"15 LONGLEY STREET, BALLARAT",4.0,2.0,2,3350,201011001,House,118.57286,2.3849,1.6578199999999998,,,305.0
"15 LOWRY CRESCENT, MINERS REST",4.0,2.0,2,3352,201011008,House,122.25394,4.138529999999999,3.79887,4.58364,,360.0
"15 LYLE STREET, BRUNSWICK",2.0,1.0,0,3056,206011496,House,7.02266,0.4715899999999999,1.52676,0.63616,1.00712,400.0
"15 MANNA COURT, FRANKSTON NORTH",3.0,1.0,2,3200,214011372,House,51.36318,0.5201399999999999,0.92326,0.94582,,250.0
"15 MATHESON STREET, OUYEN",3.0,1.0,1,3490,215021398,House,441.29219,23.61856,1.27406,0.3773999999999999,0.93816,190.0
"15 MAYFIELD STREET, COBURG",4.0,2.0,1,3058,206011498,House,9.29923,0.6123200000000001,1.53903,1.92236,1.0212,560.0
"15 MC KAY ROAD, KERNOT",4.0,1.0,0,3979,205031093,House,117.54359,19.51039,2.24051,18.6977,9.867209999999998,320.0
"15 MCGREGOR STREET, ELDORADO",2.0,1.0,2,3746,204021067,Apartment,263.00934,31.13909,4.98124,,8.99307,245.0
"15 MIMOSA CRESCENT, CHURCHILL",3.0,1.0,2,3842,205041094,House,159.51688,0.92136,0.47293,1.67861,,205.0
"15 MONTALBO ROAD, RINGWOOD NORTH",4.0,2.0,1,3134,211031268,House,28.68819,0.47316,0.65475,3.947,,485.0
"15 MONTGOMERY STREET, SALE",4.0,2.0,2,3850,205051103,House,215.343,1.66681,1.4184100000000002,2.14164,3.92726,340.0
"15 MOONA STREET, BURWOOD EAST",3.0,1.0,2,3151,207031166,House,18.42042,0.69645,0.6003200000000001,3.62471,1.91746,393.3333333333333
"15 MYERS DRIVE, SHOREHAM",3.0,2.0,2,3916,214021378,House,92.65621,5.0019,10.77238,,,475.0
"15 MYRTLE GROVE, ALTONA",4.0,2.0,3,3018,213021341,House,21.13695,1.07525,0.92245,1.19668,1.24682,550.0
"15 NORTH OATLANDS ROAD, YARRAMBAT",4.0,2.0,4,3091,209031213,House,30.77169,3.09464,0.40697,,,700.0
"15 O'GRADYS ROAD, KILMORE EAST",3.0,2.0,2,3764,204011056,House,68.18786999999999,,3.98537,4.23946,0.31216,340.0
"15 ORRS ROAD, BULLARTO",3.0,1.0,1,3461,201021011,House,105.43361,15.31425,1.10101,12.95809,2.38878,300.0
"15 OSBORNE STREET, TRARALGON",3.0,1.0,1,3844,205041494,House,164.37258,,1.53122,0.29932,,250.0
"15 PARKES WAY, BURNSIDE HEIGHTS",3.0,2.0,2,3023,213041462,House,33.603660000000005,,1.6963,,,365.0
"15 PAYNE STREET, GLADSTONE PARK",4.0,2.0,1,3043,210051245,House,19.09859,1.45872,0.2304199999999999,0.95025,,440.0
"15 PEAKE STREET, BALLARAT",4.0,1.0,0,3350,201011483,House,114.84053,0.5591799999999999,0.5588099999999999,0.78461,,272.5
"15 PEAKE STREET, GOLDEN POINT",4.0,1.0,2,3451,201011483,House,114.84053,0.5591799999999999,0.5588099999999999,0.78461,,295.0
"15 PINEGROVE ROAD, POOWONG NORTH",3.0,2.0,3,3988,205031089,House,119.64166,8.1883,3.85306,9.17077,15.37024,490.0
"15 QUEENS AVENUE, DONCASTER",3.0,1.0,2,3108,207021157,House,18.72348,0.961,0.6031599999999999,0.91095,,410.0
"15 RALSTON STREET, KATUNGA",3.0,1.0,2,3640,216021413,House,228.71948,0.29363,0.42977,9.94651,0.81456,230.0
"15 RICHARDSON STREET, ALBERT PARK",2.0,1.0,0,3206,206051128,House,5.54045,0.47485,0.61898,0.62524,2.33726,570.0
"15 ROSALIE COURT, WANTIRNA SOUTH",4.0,2.0,2,3152,211011260,House,33.31248,0.7824099999999999,2.3177600000000003,1.6323,,415.0
"15 ROSEA COURT, ASCOT",3.0,2.0,2,3551,202011025,House,160.01958,2.49565,2.45306,6.396520000000001,5.28121,320.0
"15 ROSEBERRY AVENUE, PRESTON",4.0,1.0,1,3072,209021428,House,10.5934,1.97417,1.15694,0.76748,1.30785,430.0
"15 ROSSLYN STREET, HAWTHORN EAST",4.0,2.0,2,3123,207011152,House,10.822,0.92948,0.5017699999999999,0.6555700000000001,1.82577,785.0
"15 ROWAN STREET, BENDIGO",2.0,1.0,1,3550,202011018,House,151.10603,0.76839,0.4393399999999999,0.5153099999999999,1.70359,550.0
"15 SARSFIELD ROAD, NICHOLSON",3.0,1.0,1,3882,205021082,House,291.0925,0.29998,1.17234,89.04055,0.28826,220.0
"15 SILVERCREST WAY, CONNEWARRE",4.0,2.0,2,3228,203031489,House,93.79473,4.08929,12.47381,1.7506199999999998,,420.0
"15 ST JAMES AVENUE, KALLISTA",3.0,1.0,1,3791,211051282,House,51.42853,0.68983,0.99945,,,395.0
"15 STEPHENS ROAD, BASS",4.0,2.0,2,3991,205031093,House,112.35784,1.52248,7.044689999999999,21.62451,11.55024,350.0
"15 STRABANE WAY, HAMPTON PARK",3.0,2.0,2,3976,212031562,House,43.54386,,0.96713,1.04798,,330.0
"15 TALBOT ROAD, MOUNT WAVERLEY",3.0,1.0,1,3149,212051324,House,21.57253,1.22806,0.61634,2.61661,,402.5
"15 TELOPEA AVENUE, WALLAN",4.0,2.0,2,3756,209041224,House,53.42182,44.32279,2.56968,3.1858,5.30736,340.0
"15 THIRTEENTH STREET, MILDURA",3.0,1.0,2,3500,215021469,House,541.33063,2.3297600000000003,0.84862,0.7240700000000001,3.19359,31.0
"15 THREADNEEDLE STREET, BALWYN",1.0,1.0,1,3103,207011147,Apartment,17.82585,0.28143,1.86779,1.33265,,495.0
"15 TROTMAN DRIVE, WANGARATTA",3.0,2.0,2,3677,204021066,House,243.48756,1.6032,1.73478,1.3796199999999998,4.385020000000001,340.0
"15 TULLOCH DRIVE, SANDHURST",4.0,2.0,2,3977,214011376,House,46.47394,,5.26562,,,510.0
"15 ULEY STREET, BENDIGO",2.0,1.0,1,3550,202011018,House,152.12859,0.75028,1.00232,0.83677,2.6974,470.0
"15 VAN DER HAAR AVENUE, BERWICK",4.0,2.0,2,3806,212021293,House,44.41807,1.09734,0.52787,2.15986,2.50938,390.0
"15 VICTORIA ROAD, CHIRNSIDE PARK",2.0,1.0,5,3116,211051275,House,39.22603,3.1257,3.298,3.6829,,300.0
"15 VICTORIA STREET, RIPPLESIDE",2.0,2.0,1,3215,203021047,House,71.19588,0.75734,0.74405,2.8390500000000003,0.16162,300.0
"15 WALSGOTT STREET, NORTH GEELONG",3.0,1.0,1,3215,203021047,House,76.12925,1.4443,1.81352,1.43499,1.55932,300.0
"15 WARBURTON ROAD, CAMBERWELL",3.0,1.0,1,3124,207011149,House,10.62929,0.86411,2.16244,0.6817000000000001,0.42332,750.0
"15 WATERMOOR AVENUE, KILSYTH SOUTH",3.0,1.0,2,3137,211031263,House,36.19849,0.88983,1.35794,,,365.0
"15 WATTLE TREE ROAD, BRIDGEWATER",3.0,1.0,0,3516,202031033,House,178.27808,0.64198,1.03597,37.65598000000001,1.07945,280.0
"15 WAXFLOWER CRESCENT, BUNDOORA",2.0,2.0,2,3083,209041217,House,17.32512,1.02795,0.5176499999999999,0.89203,,330.0
"15 WEXFORD COURT, KEILOR DOWNS",3.0,2.0,2,3038,213011332,House,24.7656,0.90279,0.48555,0.96245,,380.0
"15 WHYTE STREET, COLERAINE",3.0,1.0,2,3315,217011423,House,344.0,1.05849,1.02871,41.92941,1.05992,175.0
"15/1 HATFIELD COURT, WEST FOOTSCRAY",1.0,1.0,1,3012,213031351,Apartment,9.87348,0.64197,0.87987,,2.12143,180.0
"15/10 MITFORD STREET, ST KILDA",1.0,1.0,0,3182,206051513,Apartment,7.88897,0.39253,1.28671,0.6942999999999999,,270.0
"15/106 ASCOT VALE ROAD, FLEMINGTON",1.0,1.0,1,3031,206031115,Apartment,5.874,0.35751,1.33071,1.3138,1.33623,210.0
"15/114 MASON STREET, NEWPORT",2.0,1.0,1,3015,213021344,Apartment,12.36347,0.45319,0.8304,1.78545,1.43932,360.0
"15/12 GARTON STREET, CARLTON NORTH",1.0,1.0,1,3054,206071140,Apartment,3.75623,2.94621,1.0968,0.11652,,350.0
"15/132 PRINCES STREET, FLEMINGTON",2.0,2.0,1,3031,206031115,House,4.3460600000000005,0.20617,0.2932099999999999,0.3152799999999999,0.98321,410.0
"15/14 HUTTON STREET, THORNBURY",1.0,1.0,1,3071,206021112,Apartment,8.5313,0.48506,0.2311,1.3862,0.14712,255.0
"15/147 MALE STREET, BRIGHTON",3.0,3.0,1,3186,208011169,House,12.7053,0.8326699999999999,1.57321,1.13063,0.68814,695.0
"15/155 POWER STREET, HAWTHORN",2.0,1.0,1,3122,207011520,Apartment,6.80971,2.06517,0.66675,1.38256,1.6039100000000002,357.5
"15/190 MURRUMBEENA ROAD, MURRUMBEENA",1.0,1.0,1,3163,208021181,House,16.52408,0.6588999999999999,0.5600599999999999,0.85327,1.0546300000000002,300.0
"15/20 NOBLE STREET, NOBLE PARK",2.0,1.0,2,3174,212041460,Apartment,34.56105,0.66015,0.3498799999999999,,2.4264,280.0
"15/23 ALEXANDRA AVE, KALIMNA",2.0,1.0,1,3909,205021084,House,314.41013,3.48721,2.07089,5.06892,,160.0
"15/23 GEORGE STREET, FITZROY",1.0,1.0,1,3065,206071142,Apartment,2.2053000000000003,0.99527,0.95192,1.23679,1.02203,350.0
"15/232 ASCOT VALE ROAD, ASCOT VALE",1.0,1.0,1,3032,206031113,Apartment,6.06811,0.0479099999999999,0.38908,,0.45598,230.0
"15/24 ELPHIN GROVE, HAWTHORN",2.0,1.0,1,3122,207011519,Apartment,7.42991,0.52732,2.95149,,2.3303000000000003,350.0
"15/30 KELVINSIDE ROAD, NOBLE PARK",2.0,1.0,1,3174,212041459,Apartment,33.810660000000006,1.0391199999999998,1.40417,1.1162999999999998,0.66096,250.0
"15/30 STRETTLE STREET, THORNBURY",2.0,1.0,1,3071,206021112,Apartment,7.51742,1.34497,1.62677,4.00308,1.94968,325.0
"15/31 GEORGE STREET, FITZROY",2.0,1.0,1,3065,206071142,Apartment,2.12813,0.93858,0.89523,1.18011,0.95136,490.0
"15/31 JUMBUNNA ROAD, KORUMBURRA",3.0,2.0,2,3950,205031089,House,120.93802,0.98698,1.03988,1.00982,1.84015,280.0
"15/41 GREEN ISLAND AVENUE, MOUNT MARTHA",2.0,1.0,1,3934,214021382,Apartment,73.76867999999999,3.2173000000000003,2.20433,,,325.0
"15/49 DREVERMANN STREET, BAIRNSDALE",2.0,1.0,2,3875,205021081,Apartment,280.63006,1.4062,1.11277,1.43303,3.4245300000000003,320.0
"15/59 STATION STREET, FAIRFIELD",1.0,1.0,1,3078,206021110,Apartment,8.45134,1.15043,0.46704,,0.37754,290.0
"15/6 NEWMAN AVENUE, CARNEGIE",1.0,1.0,1,3163,208021176,Apartment,17.11955,1.15696,1.31316,,2.05974,240.0
"15/649 DRUMMOND STREET, CARLTON NORTH",2.0,1.0,1,3054,206071140,Apartment,2.74655,1.93653,0.68199,1.2088,,390.0
"150 BALNARRING BEACH ROAD, BALNARRING BEACH",2.0,1.0,1,3926,214021379,House,86.64572,0.56938,2.37063,11.3608,7.77254,300.0
"150 MASON ROAD, JINDIVICK",3.0,1.0,0,3818,205011077,House,103.02033,5.557390000000001,1.4866400000000002,8.843950000000001,,260.0
"150 MOORNONG ROAD, LARRALEA",4.0,1.0,2,3325,217031474,House,185.74453,40.57756,19.40396,17.802979999999998,18.31987,200.0
"150/660 BLACKBURN ROAD, NOTTING HILL",2.0,2.0,1,3168,212051567,House,22.79407,1.09717,0.38362,1.10192,,380.0
"1502 BURWOOD HIGHWAY, TECOMA",3.0,1.0,2,3160,211051284,House,44.07667,0.6478400000000001,0.46686,1.12137,0.5338200000000001,300.0
"1505/280 SPENCER STREET, MELBOURNE",1.0,1.0,0,3000,206041118,Apartment,1.7096300000000002,0.6400399999999999,,,0.7412799999999999,378.0
"151 EDDY AVENUE, MOUNT HELEN",4.0,2.0,2,3350,201011005,House,119.89156,2.51907,3.68593,,,320.0
"151 MERTON STREET, ALTONA MEADOWS",3.0,2.0,1,3028,213021342,House,23.98269,1.00621,1.2231,,,315.0
"1510 LINDENOW-GLENALADALE, WUK WUK",2.0,3.0,4,3875,205021082,House,276.54191,9.87302,3.2086,114.86559,8.865879999999999,250.0
"1514 BALLAN ROAD, KORWEINGUBOORA",2.0,1.0,1,3461,201021011,House,97.83495,11.35211,3.00287,16.91827,16.362659999999998,240.0
"1515 MCDONALDS TRACK, NARRACAN",4.0,3.0,4,3824,205011078,House,141.7425,16.42427,4.11242,15.24641,17.2863,350.0
