address,nbed,nbath,ncar,postcode,SA2_CODE,residence_type,dist_to_cbd_KM,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent
"100 FAIRY DELL ROAD, MONBULK",4.0,2.0,2,3793,211051282,House,54.66599,2.30581,3.19998,,,,10.54287,,530.0
"100 GRANTVILLE GLEN ALVIE ROAD, GRANTVILLE",3.0,1.0,1,3984,205031093,House,102.92317,5.83712,5.92341,32.16423,5.04669,34.33571,11.89825,,320.0
"100 HOVELL ST, ECHUCA",3.0,1.0,0,3564,216011406,House,212.15131,3.43281,0.7400599999999999,2.27043,0.56288,2.29367,0.84865,,365.0
"100 HOVELL STREET, ECHUCA",3.0,1.0,1,3564,216011406,House,212.15131,3.43281,0.7400599999999999,2.27043,0.56288,2.29367,0.84865,,365.0
"100 LARTER STREET, GOLDEN POINT",3.0,1.0,2,3451,201011483,House,114.57698,0.5544,0.65934,0.95378,,,,,340.0
"100 MACPHERSON STREET, NHILL",2.0,1.0,1,3418,215011390,House,373.10294,22.68461,1.37308,0.78549,1.19709,0.58881,0.78446,,180.0
"100 MAIN STREET, ELLIMINYT",3.0,1.0,1,3250,217031472,House,154.55144,2.50868,0.32073,1.92163,2.572,2.67564,3.53947,,400.0
"100 MCDONALDS LANE, KING VALLEY",4.0,2.0,5,3678,217031473,House,140.86785999999998,32.80253,11.933,,13.00955,12.273040000000002,12.14661,,460.0
"100 MERTON STREET, ALBERT PARK",3.0,2.0,0,3206,206051128,House,5.16617,0.28867,0.11772,0.88866,1.71599,,3.17104,,1100.0
"100 RUDD ROAD, SHEPPARTON",4.0,2.0,2,3630,216031416,House,185.7082,0.99569,3.36569,3.28751,,4.327439999999999,,,460.0
"100 THOMPSON ROAD, KEILOR",3.0,1.0,0,3036,213011340,House,27.600720000000003,4.90467,7.496189999999999,5.73255,6.157649999999999,,,,420.0
"100 THURLA STREET, SWAN HILL",3.0,1.0,1,3585,215031404,House,343.07575,0.80287,0.6240399999999999,0.49451,2.10574,1.28929,3.57902,,330.0
"100/115 NEERIM ROAD, GLEN HUNTLY",2.0,1.0,1,3163,208021182,Apartment,14.02867,0.54325,2.75856,,0.7855700000000001,,0.8521299999999999,,430.0
"100/466 DANDENONG ROAD, CAULFIELD NORTH",2.0,2.0,1,3161,208021177,House,10.04768,2.75972,1.80401,1.93283,3.94252,,,2.28597,872.5
"100/656 BLACKBURN ROAD, NOTTING HILL",2.0,2.0,1,3168,212051567,House,22.30052,0.60361,0.4036499999999999,1.12195,,,,,550.0
"1001 EDGARS ROAD, WOLLERT",2.0,2.0,1,3750,209041437,House,32.33237,,0.80306,0.7104600000000001,,,,,320.0
"1001/53 MERCER STREET, GEELONG",1.0,1.0,1,3220,203021039,Apartment,73.51156,0.29782,1.74082,1.09167,0.26532,1.54457,0.52395,,380.0
"1003A RIPON STREET SOUTH, REDAN",3.0,2.0,1,3350,201011484,House,117.68221,1.30236,0.30616,1.89297,,,,,380.0
"1004 NORMAN STREET, WENDOUREE",3.0,1.0,2,3355,201011008,House,120.19673,0.4951,2.01708,2.26884,,,,1.87717,300.0
"1004/105 BATMAN STREET, WEST MELBOURNE",2.0,2.0,1,3003,206041510,House,1.74703,0.7399,0.93619,0.53612,,,,,480.0
"1004/3-5 ST KILDA ROAD, ST KILDA",1.0,1.0,1,3182,206051513,Apartment,6.49016,1.04558,1.66091,0.5347799999999999,,,,,460.0
"1005 WARRENHEIP STREET, BUNINYONG",3.0,1.0,1,3357,201011005,House,121.99108,0.82239,0.5168400000000001,,,,0.56787,,335.0
"1005/40 HALL STREET, MOONEE PONDS",2.0,2.0,1,3039,206031116,House,6.80974,0.80074,0.95429,,0.67534,1.33299,0.39919,,525.0
"1006/1 ASCOT VALE ROAD, FLEMINGTON",1.0,1.0,1,3031,206031115,Apartment,5.41551,0.71117,1.46094,1.78586,0.97284,,1.41851,,370.0
"1006/18 MT ALEXANDER ROAD, TRAVANCORE",2.0,1.0,1,3032,206031115,House,3.9551,0.51235,0.60738,0.67595,1.44181,,1.23646,,350.0
"1007/5 ELGAR COURT, DONCASTER",2.0,1.0,1,3108,207021157,Apartment,17.62302,1.65095,0.699,1.6009,,,,0.83323,445.0
"1008 GREVILLEA ROAD, WENDOUREE",3.0,1.0,1,3355,201011008,House,119.56383,1.35132,1.0598800000000002,1.37925,,,,2.13673,410.0
"1008/77-89 A`BECKETT, MELBOURNE",2.0,1.0,1,3000,206041504,Apartment,0.51683,0.6099199999999999,,,0.33198,,0.3291,,405.0
"1008A TALBOT STREET SOUTH, REDAN",3.0,1.0,1,3350,201011484,House,117.4803,1.62203,0.60266,1.69106,,,,,320.0
"1009 BRANDY CREEK ROAD, ROKEBY",2.0,1.0,0,3821,205011077,Apartment,103.27468,5.6553,0.40429,8.538770000000001,,,8.07007,,295.0
"1009/40 HALL STREET, MOONEE PONDS",1.0,1.0,1,3039,206031116,Apartment,6.80974,0.80074,0.95429,,0.67534,1.33299,0.39919,,400.0
"100A MOUNTAIN VIEW ROAD, MONTMORENCY",3.0,1.0,1,3094,209011202,House,22.75767,0.98946,0.48451,1.25204,1.2588199999999998,,,,460.0
"101 ALBERT STREET, PORT MELBOURNE",3.0,2.0,0,3207,206051130,House,5.35255,1.03928,0.74079,,0.29339,,0.76544,,800.0
"101 ARTHURS CREEK ROAD, HURSTBRIDGE",4.0,2.0,4,3099,209031210,House,38.16055,0.7992400000000001,1.49479,1.3463,1.54784,,1.39448,,550.0
"101 BIRDWOOD AVENUE, SEBASTOPOL",4.0,2.0,2,3356,201011484,House,120.05971,0.5639299999999999,1.92871,1.8942,,,,,395.0
"101 BURWOOD HIGHWAY, BURWOOD EAST",3.0,2.0,1,3151,207031166,House,18.87987,1.20931,1.09343,2.67767,0.97042,,,,520.0
"101 CANTERBURY ROAD, BLACKBURN",3.0,1.0,1,3130,207031161,House,23.20286,1.18891,1.10915,3.3633,2.06481,,,3.09131,340.0
"101 GRENDA DRIVE, MILL PARK",3.0,2.0,4,3082,209041221,House,21.62391,,1.69484,,,,,,360.0
"101 HAMILTON STREET, KILMORE",4.0,2.0,0,3764,204011056,House,63.55819,,1.3249000000000002,0.7867999999999999,5.29019,1.59417,0.1907299999999999,,380.0
"101 JAMIESON WAY, POINT COOK",3.0,2.0,1,3030,213051580,House,27.24775,,1.2091500000000002,0.26768,,,,,365.0
"101 JANCOURT FOREST ROAD, CARPENDEIT",4.0,2.0,2,3260,217031475,House,190.04806,6.367319999999999,3.41555,18.82188,14.66499,49.79053,18.05727,,350.0
"101 LEMNOS NORTH ROAD, LEMNOS",3.0,1.0,1,3631,216031418,House,189.52269,8.58677,0.29947,3.68914,8.49216,,23.97054,,280.0
"101 LEMNOS NORTH ROAD, LEMNOS, LEMNOS",3.0,1.0,1,3631,216031418,House,189.52269,8.58677,0.29947,3.68914,8.49216,,23.97054,,280.0
"101 MONROE STREET, BRANXHOLME",2.0,1.0,3,3302,217011423,House,335.72913,9.75716,0.11294,33.65854,0.5495800000000001,36.58651,0.11702,,400.0
"101 POWELL DRIVE, HOPPERS CROSSING",3.0,1.0,3,3029,213051362,House,29.14481,0.81371,0.52634,2.09058,,,,,355.0
"101 SERVICE ROAD, MOE",3.0,1.0,2,3825,205041095,House,134.48539000000002,1.19107,0.8357,2.22473,2.69946,4.19531,2.82458,,370.0
"101 VICKERS STREET, SEBASTOPOL",2.0,1.0,1,3356,201011484,House,118.51784,0.15544,0.78343,0.35233,,,,,270.0
"101/1 WIMPORT STREET, HEIDELBERG",1.0,1.0,1,3084,209011198,Apartment,15.5119,0.98768,1.26422,1.50903,0.8706,0.75227,1.49042,,330.0
"101/11 HORIZON DRIVE, MARIBYRNONG",2.0,2.0,1,3032,213031349,House,9.67341,0.5007699999999999,1.1718,1.04985,,,,0.38193,400.0
"101/1131 DANDENONG ROAD, MALVERN EAST",1.0,1.0,1,3145,208041195,Apartment,15.00424,1.40202,1.81216,0.8682000000000001,1.6796300000000002,,,2.33921,385.0
"101/120 BURGUNDY STREET, HEIDELBERG",2.0,1.0,1,3084,209011198,House,14.4821,0.49005,0.23442,0.47923,0.5622699999999999,0.88698,0.46062,,500.0
"101/14 ILLOWA STREET, MALVERN EAST",1.0,1.0,1,3145,208041195,Apartment,13.25724,0.4558899999999999,0.6792100000000001,2.10056,0.16234,,,3.5715700000000004,325.0
"101/17 RAILWAY PARADE, MURRUMBEENA",2.0,2.0,1,3163,208021181,Apartment,15.96112,0.97068,1.0813199999999998,1.9275,0.49167,,0.25432,,1564.0
"101/17 ROBBS PARADE, NORTHCOTE",2.0,1.0,1,3070,206021499,Apartment,7.09388,0.82369,1.56475,0.45969,1.74625,,0.58848,,997.5
"101/18 HULL STREET, RICHMOND",2.0,2.0,1,3121,206071518,House,3.95422,2.12883,0.8131799999999999,0.3721,1.11153,,0.33835,,525.0
"101/18 LILLIMUR ROAD, ORMOND",2.0,1.0,1,3204,208021182,House,15.93151,1.21847,1.74768,,0.53212,,1.2854100000000002,,435.0
"101/1A VIVIEN STREET, BENTLEIGH EAST",2.0,2.0,1,3165,208021427,House,20.46701,1.10325,0.40361,0.05533,,,1.00645,,490.0
"101/2 LA NAUZE LANE, KENSINGTON",1.0,1.0,0,3031,206041121,Apartment,4.318779999999999,0.29863,0.36286,1.37103,0.21568,,,,395.0
"101/204-206 LOWER HEIDELBERG ROAD, IVANHOE EAST",2.0,2.0,2,3079,209011201,House,12.62203,0.72037,0.23785,,2.11624,,,,560.0
"101/38 CAMBERWELL ROAD, HAWTHORN EAST",2.0,2.0,1,3123,207011152,House,8.68691,0.77686,1.48872,2.39754,0.88397,,,,475.0
"101/38 FEHON STREET, YARRAVILLE",2.0,2.0,1,3013,213031352,House,8.614600000000001,0.10969,0.57369,1.98664,0.91751,,0.72633,,500.0
"101/460 DANDENONG ROAD, CAULFIELD NORTH",2.0,2.0,1,3161,208021177,House,10.36368,2.13737,1.8953,1.41124,3.32017,,,1.6636099999999998,500.0
"101/466 DANDENONG ROAD, CAULFIELD NORTH",2.0,2.0,1,3161,208021177,House,10.4291,2.20279,1.96072,1.47666,3.38559,,,1.72903,895.0
"101/5 CARAVEL LANE, DOCKLANDS",2.0,1.0,1,3008,206041118,Apartment,2.80264,0.67976,0.31836,,0.15221,,,2.49018,600.0
"101/59 CANTERBURY ROAD, CANTERBURY",2.0,2.0,1,3126,207011155,House,10.17502,0.19003,1.71504,0.32968,1.37098,,,,590.0
"101/6 FLORENCE STREET, BRUNSWICK",1.0,1.0,0,3056,206011495,Apartment,6.875310000000001,0.1614,1.25074,,0.06491,,0.50891,,575.0
"101/6-8 GAMBLE STREET, BRUNSWICK EAST",2.0,1.0,1,3057,206011106,Apartment,5.11219,0.2468499999999999,0.57994,,,,,,495.0
"101/677 GLEN HUNTLY RD, CAULFIELD",2.0,1.0,1,3162,208021178,Apartment,12.36771,1.39288,0.89898,0.75127,,1.0716199999999998,0.99314,,520.0
"101/7 BRIGHTON ROAD, ST KILDA",1.0,1.0,1,3182,206051513,Apartment,8.00217,0.29628,0.50984,0.65619,,,,,361.6666666666667
"101/723 TOORAK ROAD, KOOYONG",2.0,1.0,1,3144,208041194,House,9.85495,0.16377,2.06266,2.10271,0.93558,,1.77952,,525.0
"101/9 DUGGAN STREET, BRUNSWICK WEST",2.0,1.0,1,3055,206011107,Apartment,7.856409999999999,0.14267,0.52048,0.6173,,,,,425.0
"101/90 BEACH STREET, PORT MELBOURNE",2.0,2.0,1,3207,206051130,House,5.82813,1.1615799999999998,0.93237,,0.30246,,0.89443,,620.0
"1010/1 ASCOT VALE ROAD, FLEMINGTON",2.0,2.0,1,3031,206031115,House,5.30177,0.71621,1.3472,1.7909000000000002,0.8591,,1.30477,,500.0
"1011/225 ELIZABETH STREET, MELBOURNE",1.0,1.0,0,3000,206041505,Apartment,0.77054,1.68295,,0.24277,0.8520800000000001,0.70345,,,350.0
"1011/915 COLLINS STREET, DOCKLANDS",2.0,2.0,1,3008,206041118,House,3.31196,0.17984,1.71507,,0.64738,,,1.75672,680.0
"1013 PASCOE VALE ROAD, JACANA",2.0,1.0,2,3047,210051242,House,15.23411,0.94304,0.42705,1.02535,1.5578800000000002,,0.68598,0.88693,360.0
"1014 MT DANDENONG TOURIST ROAD, MONTROSE",3.0,1.0,3,3765,211051280,House,40.05876,1.27057,1.60558,,,,,,425.0
"1015 / 52 PARK STREET, SOUTH MELBOURNE",2.0,1.0,1,3205,206051512,Apartment,3.5282,1.00457,1.64066,,1.6123599999999998,,1.16579,,420.0
"1015 OLD TOLMIE ROAD, BARWITE",4.0,2.0,1,3722,204011057,House,223.3598,27.84801,17.802439999999997,18.1814,30.95641,18.11401,17.434759999999997,,650.0
"1016 NEPEAN HIGHWAY, MORNINGTON",4.0,1.0,1,3931,214021591,House,71.60824000000001,0.21439,0.894,3.13119,0.62903,,,,500.0
"101A/60 WAVERLEY ROAD, MALVERN EAST",3.0,2.0,0,3145,208041195,House,13.7947,0.86597,0.85226,2.9087,2.14147,,,4.37971,210.0
"101B/60 WAVERLEY ROAD, MALVERN EAST",3.0,2.0,0,3145,208041195,House,13.63523,0.75944,0.74574,2.8021700000000003,2.0349500000000003,,,4.27318,240.0
"101C/60 WAVERLEY ROAD, MALVERN EAST",3.0,2.0,0,3145,208041195,House,13.63523,0.75944,0.74574,2.8021700000000003,2.0349500000000003,,,4.27318,210.0
"102 / 3 PETTYS LANE, DONCASTER",2.0,2.0,2,3108,207021157,House,15.96701,2.48281,0.66998,2.11364,,,,1.6650999999999998,450.0
"102 A OAKTREE DRIVE, HAMPTON PARK",2.0,2.0,1,3976,212031562,House,41.33072,3.42585,1.3518599999999998,2.32068,,,,2.56725,380.0
"102 CLARENCE STREET, CAULFIELD SOUTH",3.0,1.0,2,3162,208021178,House,13.13313,0.84689,1.61674,1.66486,,1.83704,2.20471,,675.0
"102 DE CARLE STREET, BRUNSWICK",2.0,1.0,0,3056,206011495,House,7.00654,0.62789,0.95986,,1.07616,,0.98574,,480.0
"102 DERHAM STREET, PORT MELBOURNE",2.0,1.0,1,3207,206051130,House,4.4367600000000005,1.06035,0.8825,,0.27276,,1.22014,,650.0
"102 DUNCOMBE PARKWAY, DEER PARK",4.0,2.0,2,3023,213011569,House,25.76996,0.59111,2.8277,4.223310000000001,1.6736099999999998,,,,450.0
"102 ELIZABETH STREET, KOOYONG",2.0,1.0,1,3144,208041194,Apartment,9.88314,0.24659,2.03148,2.77779,0.75464,,2.4546,,780.0
"102 HENDERSIDE ROAD, LIMESTONE",4.0,1.0,0,3717,204011062,House,135.77797,6.55714,7.35991,8.520959999999999,2.28671,7.00453,7.060029999999999,,362.5
"102 LYTTLETON STREET, CASTLEMAINE",2.0,1.0,1,3450,202021027,Apartment,120.97411,3.21465,0.31138,0.66749,1.3126099999999998,2.62222,0.58625,,360.0
"102 MARY STREET, OFFICER",3.0,2.0,2,3809,212011546,House,55.80896,6.98973,0.71363,1.79496,6.65537,,,,360.0
"102 PROVINCE BOULEVARD, HIGHTON",4.0,2.0,2,3216,203021042,House,82.64222,0.69478,2.36669,4.22032,,,,,540.0
"102 THOMAS MITCHELL DRIVE, WODONGA",3.0,2.0,2,3690,204031492,House,313.67778000000004,0.4245899999999999,1.09876,1.17531,2.56318,2.62933,1.96623,,420.0
"102 THOMPSON ROAD, NORTH GEELONG",4.0,1.0,2,3215,203021047,House,75.82712,0.7679199999999999,1.75002,1.37149,1.6608,,,,450.0
"102 WILLS STREET, BENDIGO",2.0,1.0,1,3550,202011018,House,150.6922,1.1156400000000002,0.92587,0.8598,1.29091,2.7431,1.45375,1.00685,290.0
"102-104 RIDGE ROAD, MOUNT DANDENONG",3.0,2.0,4,3767,211051282,House,47.63651,0.34534,2.33018,,,,3.29609,,750.0
"102/1 WALLACE AVENUE, TOORAK",2.0,2.0,1,3142,206061138,House,6.81257,1.43792,0.2826,2.24863,2.1570500000000004,,,,800.0
"102/11 BENT STREET, BENTLEIGH",2.0,2.0,1,3204,208021174,House,18.05589,,1.04474,1.3840599999999998,0.13587,,0.50994,,550.0
"102/11 HILLINGDON PLACE, PRAHRAN",2.0,1.0,1,3181,206061136,Apartment,7.26935,,0.97295,0.57908,0.7473,,1.07236,,550.0
"102/138 CAMBERWELL ROAD, HAWTHORN EAST",2.0,1.0,1,3123,207011152,Apartment,9.20275,0.24985,1.70332,1.85711,1.39981,,,,400.0
"102/157-163 BURWOOD ROAD, HAWTHORN",2.0,1.0,1,3122,207011520,Apartment,6.679939999999999,0.7406900000000001,0.77964,0.93429,0.9955,,1.09305,,430.0
"102/2 PRINCES STREET, ST KILDA",2.0,2.0,1,3182,206051513,Apartment,6.514060000000001,1.1203,2.09441,0.02867,,,,,592.0
"102/26 NICHOLSON STREET, FITZROY NORTH",2.0,1.0,1,3068,206071140,House,2.9628400000000004,2.15283,0.89443,2.07014,,,,,420.0
"102/319A NEERIM ROAD, CARNEGIE",3.0,1.0,1,3163,208021176,House,15.42621,0.86918,0.5567300000000001,,0.58516,,,,525.0
"102/354 MALVERN ROAD, PRAHRAN",1.0,1.0,0,3181,206061136,Apartment,7.011229999999999,,1.33222,1.13086,1.1065699999999998,,0.16061,,400.0
"102/398 NEPEAN HIGHWAY, CHELSEA",2.0,2.0,1,3196,208031186,House,47.77745,1.90602,0.98849,2.69279,0.63335,,0.3862799999999999,,490.0
"102/53 BATMAN STREET, WEST MELBOURNE",1.0,1.0,0,3003,206041510,Apartment,1.57618,0.5690599999999999,0.76534,0.4579499999999999,,,,,255.0
"102/6 MATER STREET, COLLINGWOOD",2.0,2.0,1,3066,206071141,Apartment,3.45933,,0.76149,0.74045,,1.63379,,,470.0
"102/6 THIELE STREET, DONCASTER",1.0,1.0,1,3108,207021157,Apartment,19.33129,0.3773999999999999,1.21097,0.38739,,,,1.64637,380.0
"102/79 MERTON STREET, ALTONA MEADOWS",2.0,2.0,1,3028,213021342,House,23.35544,0.90589,0.59585,,,,,,380.0
"102/82 HAWDON STREET, HEIDELBERG",2.0,2.0,1,3084,209011198,House,14.53189,0.4422,0.2842099999999999,0.5290199999999999,0.51442,0.83913,0.6879700000000001,,410.0
"102B WARRENHEIP STREET, BUNINYONG",2.0,1.0,1,3357,201011005,House,121.49652,0.35888,1.37026,,,,0.90203,,280.0
"103 / 2 CLARK STREET, WILLIAMS LANDING, WILLIAMS LANDING",2.0,2.0,1,3027,213051363,House,24.6715,2.8675900000000003,3.66184,,0.85658,,3.33455,,410.0
"103 ANDERSON ROAD, SUNBURY",4.0,2.0,0,3429,210041540,House,38.6839,0.44241,2.36108,,1.70682,,,,435.0
"103 BRIGHTS DRIVE, RYE",2.0,1.0,2,3941,214021383,House,97.84317,0.85677,2.43082,,,,3.28469,,400.0
"103 CASSINIA CRESCENT, MEADOW HEIGHTS",3.0,2.0,0,3048,210051247,House,21.87194,1.73707,1.52731,,,,,,350.0
"103 CHARLES STREET, ABBOTSFORD",1.0,1.0,0,3067,206071139,House,3.43429,1.53177,0.8454400000000001,0.30735,0.40611,,0.38996,,425.0
"103 COISH AVENUE, BENALLA",4.0,1.0,1,3672,204021063,House,200.48758,1.7741600000000002,2.10093,1.87831,2.56796,4.426399999999999,2.29162,,370.0
"103 ELGIN STREET, MORWELL",3.0,1.0,2,3840,205041096,House,152.10289,1.23474,0.2155699999999999,2.22484,1.43897,1.29576,1.19847,,335.0
"103 FEENEYS LANE, BENLOCH",3.0,1.0,0,3435,210021235,House,85.34464999999999,19.14825,12.18934,26.57369,35.30213,,11.86218,,400.0
"103 GRIEVE PARADE, ALTONA",3.0,1.0,0,3018,213021341,House,20.48923,0.41541,0.49415,0.34137,0.69292,1.82743,,,325.0
"103 GRIFFITHS STREET, NORTH WONTHAGGI",4.0,2.0,2,3995,205031093,House,134.92864,1.03595,2.01883,2.47943,2.56323,3.8544,3.14968,,450.0
"103 HUMFFRAY STREET NORTH, BALLARAT EAST",3.0,1.0,2,3350,201011481,House,114.06731,0.64973,1.3702,1.09659,2.4910300000000003,,,,350.0
"103 IRIS LOOP, ARMSTRONG CREEK",4.0,3.0,2,3217,203021485,House,95.14359,6.15815,,2.34273,,,,,410.0
"103 KING STREET, BENDIGO",2.0,1.0,1,3550,202011018,House,150.56017,0.9836,1.00504,0.72776,1.37008,2.82227,1.3217,1.08603,390.0
"103 LITTLE DODDS STREET, GOLDEN POINT",4.0,1.0,4,3451,201011483,House,115.05688,0.5349700000000001,0.6551,0.93435,,,,,360.0
"103 MAIN ROAD, CHEWTON",3.0,1.0,0,3451,202021027,House,117.31059,6.07463,0.93626,4.02016,0.8770800000000001,5.74994,4.34094,,1647.0
"103 PEEL STREET, PRAHRAN",2.0,1.0,0,3181,206061136,House,6.64627,,0.96196,0.7350099999999999,0.54037,,2.0671,,640.0
"103 QUEEN STREET, BENDIGO",2.0,2.0,0,3550,202011018,House,150.63434,1.20341,0.80696,0.8019299999999999,1.172,2.6242,1.70783,0.88795,600.0
"103 SHAFTESBURY PARADE, THORNBURY",2.0,1.0,1,3071,206021112,House,7.44314,1.0773,0.89364,2.48246,1.58,,,,575.0
"103/100 WESTERN BEACH ROAD, GEELONG",2.0,2.0,1,3220,203021039,House,78.23519999999999,0.54959,1.60202,0.70498,0.83025,1.40574,1.08888,,500.0
"103/1065 HEIDELBERG ROAD, IVANHOE",2.0,2.0,1,3079,209011200,House,10.56233,0.42172,0.37495,,0.18831,0.2933,,,530.0
"103/115 NEERIM ROAD, GLEN HUNTLY",2.0,1.0,1,3163,208021182,Apartment,13.96837,0.48294,2.6982600000000003,,0.72527,,0.7918200000000001,,415.0
"103/127-129 DOUGLAS PARADE, WILLIAMSTOWN",1.0,1.0,1,3016,213021346,Apartment,11.90043,0.63948,1.00186,1.62547,2.11335,1.98579,1.63023,,420.0
"103/15-17 MANCHESTER GROVE, GLEN HUNTLY",2.0,2.0,1,3163,208021182,House,14.08569,0.507,2.53615,,0.35586,,0.42241,,490.0
"103/166 GERTRUDE STREET, FITZROY",1.0,1.0,0,3065,206071142,Apartment,1.93641,0.74687,0.7113200000000001,0.98839,0.75964,1.20621,0.64176,,525.0
"103/17 MULLENGER ROAD, BRAYBROOK",2.0,1.0,1,3019,213031347,Apartment,12.54243,0.43675,0.7270700000000001,0.6725399999999999,4.42862,,2.84368,,390.0
"103/172 LOWER PLENTY ROAD, ROSANNA",1.0,1.0,1,3084,209011198,Apartment,16.35042,0.75064,0.95915,2.31969,0.3131,2.34418,2.3534200000000003,,1521.0
"103/18 CADOW STREET, KEW EAST",2.0,1.0,1,3102,207011154,Apartment,10.14797,0.79371,0.36861,1.54436,,,,1.08859,420.0
"103/2 BEAVERS ROAD, NORTHCOTE",2.0,1.0,1,3070,206021500,Apartment,6.889060000000001,0.50524,1.02404,1.47917,0.3770799999999999,,,,425.0
"103/2 BEAVERS ROAD, NORTHCOTE",2.0,1.0,1,3070,206021500,House,6.889060000000001,0.50524,1.02404,1.47917,0.3770799999999999,,,,400.0
"103/2 CLARK STREET, WILLIAMS LANDING",2.0,2.0,1,3027,213051363,House,25.11797,2.5604,4.10832,,1.67916,,3.78103,,410.0
"103/2 LA NAUZE LANE, KENSINGTON",1.0,1.0,0,3031,206041121,Apartment,4.318779999999999,0.29863,0.36286,1.37103,0.21568,,,,410.0
"103/201 WHITEHORSE ROAD, BALWYN",2.0,1.0,1,3103,207011147,Apartment,10.26817,0.5286900000000001,0.92141,1.3137,,,1.31561,,465.0
"103/255 RACECOURSE ROAD, KENSINGTON",1.0,1.0,0,3031,206041121,Apartment,4.43545,0.61783,1.08395,0.6382599999999999,0.99095,,,,275.0
"103/37 CHURCHILL STREET, DONCASTER EAST",3.0,2.0,2,3109,207021425,House,22.05381,0.9894,0.4462799999999999,1.1136700000000002,,,1.3236,1.37817,550.0
"103/429 SPENCER STREET, WEST MELBOURNE",3.0,1.0,1,3003,206041510,Apartment,1.69903,0.55867,0.75495,0.48813,,,,,430.0
"103/45 ORRONG ROAD, ELSTERNWICK",2.0,2.0,1,3185,208021179,House,11.54467,,0.53731,0.85921,0.6598200000000001,,0.90604,,650.0
"103/466 DANDENONG ROAD, CAULFIELD NORTH",1.0,1.0,1,3161,208021177,Apartment,10.04768,2.75972,1.80401,1.93283,3.94252,,,2.28597,700.0
"103/470 SMITH STREET, COLLINGWOOD",2.0,2.0,1,3066,206071141,House,3.49878,,0.8009400000000001,0.7798999999999999,,1.67324,,,640.0
"103/50 JANEFIELD DRIVE, BUNDOORA",2.0,1.0,1,3083,209041216,House,20.8621,,1.0966900000000002,0.96895,,,,,964.5
"103/518 SWANSTON STREET, CARLTON",1.0,1.0,0,3053,206041117,House,1.10132,0.48991,0.93421,0.49077,1.13993,,1.42389,,330.0
"103/60 WAVERLEY ROAD, MALVERN EAST",1.0,1.0,0,3145,208041195,Apartment,13.85173,0.92287,0.90917,2.50362,2.19838,,,3.97463,220.0
"103/70 FERNTREE GULLY RD, OAKLEIGH EAST",2.0,1.0,1,3166,212051326,House,19.13934,3.5143,0.17419,1.63527,2.59631,1.89526,2.36048,,410.0
"103/72-76 HIGH STREET, PRAHRAN",1.0,1.0,1,3181,206061136,Apartment,6.28628,,0.39742,0.26821,0.6103099999999999,,1.56521,,295.0
"103/77 RIVERSDALE ROAD, HAWTHORN",2.0,1.0,1,3122,207011520,Apartment,7.97936,0.71748,0.30447,0.79874,1.18227,,0.78344,,570.0
"103/77 RIVERSDALE ROAD, HAWTHORN",2.0,1.0,1,3122,207011520,House,7.97936,0.71748,0.30447,0.79874,1.18227,,0.78344,,570.0
"103/79 MERTON STREET, ALTONA MEADOWS",2.0,2.0,1,3028,213021342,House,23.31087,0.8613200000000001,0.55128,,,,,,360.0
"103/817 CENTRE ROAD, BENTLEIGH EAST",1.0,1.0,1,3165,208021427,Apartment,21.23324,1.63974,0.88859,1.25995,,,2.07865,,360.0
"103/87-89 DUNDAS PLACE, ALBERT PARK",2.0,1.0,1,3206,206051128,Apartment,5.04555,0.16805,0.29296,1.0639,1.51888,,3.05042,,700.0
"103/881 DANDENONG ROAD, MALVERN EAST",2.0,1.0,1,3145,208041195,Apartment,14.20411,1.26735,1.49653,2.83306,2.54286,,,4.304069999999999,380.0
"1033 NORMAN ST, WENDOUREE",3.0,1.0,2,3355,201011008,House,120.19673,0.4951,2.01708,2.26884,,,,1.87717,340.0
"1037 INVERNESS ROAD, INVERGORDON",5.0,2.0,4,3636,216021413,House,215.24814,3.60804,2.66643,21.78332,15.07742,17.798939999999998,19.33629,,340.0
"1039B DANDENONG ROAD, MALVERN EAST",2.0,2.0,1,3145,208041195,House,14.76805,0.5828099999999999,1.40975,1.51268,2.22224,,,2.98369,520.0
"104 / 334 GORDON STREET, MARIBYRNONG",1.0,1.0,1,3032,213031349,Apartment,9.26274,0.52309,1.84628,0.6643600000000001,,,,1.1713699999999998,284.0
"104 AUSTIN ROAD, SEAFORD",4.0,3.0,2,3198,214011375,House,50.572300000000006,0.2241,0.27555,5.98445,2.85165,,5.331770000000001,,730.0
"104 BRIDGE ROAD, RICHMOND",4.0,1.0,1,3121,206071517,House,3.52924,0.49771,0.37585,0.76321,1.0321600000000002,,,,750.0
"104 DERBY ROAD, SUNSHINE",2.0,2.0,1,3020,213011336,House,13.27668,0.19778,0.08754,0.14121,0.8156,,1.6891500000000002,,420.0
"104 FLINNS ROAD, EASTWOOD",4.0,2.0,2,3875,205021081,House,283.564,1.28087,0.89483,4.08486,4.43007,4.79808,3.00781,,400.0
"104 IRELAND STREET, WEST MELBOURNE",2.0,1.0,1,3003,206041510,House,2.59309,0.88209,1.0654400000000002,1.26415,,,,,500.0
"104 MAIN STREET, BEEAC",3.0,1.0,2,3251,217031473,House,155.70651999999998,10.30716,1.0611,,20.32232,0.96387,0.57035,,370.0
