address,nbed,nbath,ncar,postcode,SA2_CODE,residence_type,dist_to_cbd_KM,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent
"1 SHAFTESBURY PARADE, THORNBURY",2.0,1.0,0,3071,206021112,House,8.18664,1.67676,0.61986,1.56331,0.884,,,,410.0
"1 SHELLEY STREET, HEIDELBERG HEIGHTS",4.0,1.0,1,3081,209011199,House,14.18151,0.3348399999999999,0.57884,1.35984,,,0.5712,,357.5
"1 SHORT STREET, BOX HILL",3.0,1.0,2,3128,207031163,House,21.51594,0.33905,0.48208,0.77066,1.39452,1.86634,0.73862,1.3682,400.0
"1 SLEVIN STREET, NORTH GEELONG",1.0,1.0,1,3215,203021047,Apartment,71.43488,1.21401,1.3998499999999998,2.28949,0.8174199999999999,,,,185.0
"1 SOMERS STREET, PLUMPTON",4.0,2.0,2,3335,213041574,House,30.34091,8.376299999999999,7.804939999999999,,,,,,410.0
"1 SOUTHDOWNE CLOSE, SPRINGVALE",3.0,1.0,1,3171,212041317,House,28.56801,0.97092,0.59165,0.7646000000000001,0.72568,,1.2647,,350.0
"1 ST MICHAELS PLACE, LAKE GARDENS",4.0,2.0,2,3355,201011002,House,122.53688,0.35449,2.9041,1.35092,1.5403,3.89466,5.12859,,370.0
"1 TARA ROAD, BARNAWARTHA",3.0,1.0,1,3688,204031070,House,290.80821999999995,16.64887,0.55801,,1.40447,,10.25644,,240.0
"1 TATURA ROAD, RUSHWORTH",2.0,1.0,1,3612,216011410,House,170.97610999999998,6.698390000000001,0.83074,25.33135,0.3907,0.35184,0.72362,,180.0
"1 THE AVENUE, POINT COOK",4.0,2.0,2,3030,213051580,House,26.05369,,1.235,1.24339,,,,,346.6666666666667
"1 THE RIDGE, KNOXFIELD",6.0,3.0,1,3180,211011254,House,37.16829,1.7701900000000002,0.48792,2.18731,,,,3.39723,590.0
"1 THOM STREET, NEW GISBORNE",3.0,1.0,1,3438,210021232,House,54.73989,3.19108,0.6454500000000001,4.03296,1.17279,,2.8702,,380.0
"1 TOORWOOD STREET, HEATHWOOD",4.0,2.0,2,3134,211031268,House,30.38456,0.6170599999999999,1.14107,1.10252,,,,,540.0
"1 TRISTAN DRIVE, SEBASTOPOL",3.0,2.0,2,3356,201011484,House,117.70613,1.2314,1.12947,1.2743,,,,,290.0
"1 VAN COURT, NARRE WARREN",4.0,2.0,2,3805,212021455,House,41.03207,1.76116,0.27066,,,,,,450.0
"1 VARDON AVENUE, BEAUMARIS",3.0,2.0,2,3193,208011168,House,22.67687,1.2309,0.51554,1.1633699999999998,,,1.8072,2.18941,930.0
"1 VINCENT CRESCENT, WERRIBEE",3.0,1.0,0,3030,213051467,House,32.79311,0.58029,0.51558,0.56968,,,,,320.0
"1 WAKEFIELD LANE, SHERBROOKE",2.0,1.0,3,3789,211051282,House,49.466370000000005,1.20318,2.16996,,,,6.97677,,375.0
"1 WARRAWEE CIRCUIT, FRANKSTON",3.0,1.0,2,3199,214011372,House,54.10443,0.8707999999999999,0.74952,1.5281900000000002,,,,2.62797,345.0
"1 WARREN PARADE, KILCUNDA",3.0,2.0,2,3995,205031093,House,120.86445,6.08804,8.699459999999998,13.22964,9.04409,15.40112,8.3291,,290.0
"1 WATERLOO STREET, RHYLL",3.0,1.0,2,3923,205031091,House,136.80214,0.7869400000000001,6.54208,7.27964,,,7.71563,,280.0
"1 WATERSIDE DRIVE, BURNSIDE HEIGHTS",4.0,2.0,2,3023,213041462,House,33.07877,,1.25563,,,,,,425.0
"1 WATTLETREE DRIVE, TAYLORS HILL",3.0,2.0,2,3037,213041360,House,29.22925,,0.43769,1.24334,,,,,340.0
"1 WENTWORTH LANE, BURNSIDE HEIGHTS",2.0,1.0,1,3023,213041462,House,32.61558,,0.8843300000000001,,,,,,330.0
"1 WHALERS COURT, PORTLAND",4.0,1.0,2,3305,217011422,House,358.86388,1.14828,1.91264,1.06302,1.612,0.5918,2.07516,,300.0
"1 WHITTA ST, SEBASTOPOL",3.0,1.0,0,3356,201011484,House,118.42206,0.55129,1.4949400000000002,1.14949,,,,,250.0
"1 WHITTA STREET, SEBASTOPOL",3.0,1.0,0,3356,201011484,House,118.41661,0.51534,1.48949,1.14404,,,,,250.0
"1 YARTO COURT, MEADOW HEIGHTS",3.0,2.0,2,3048,210051247,House,20.68377,0.33408,0.77397,,,,,,330.0
"1 YERRAWA DRIVE, WATSONIA",3.0,1.0,3,3087,209011204,House,20.440330000000003,0.5363,2.55396,2.7941700000000003,1.1719000000000002,,,,460.0
"1-2 TURNER COURT, GLEN WAVERLEY",4.0,3.0,3,3150,212051322,House,22.70951,2.2985900000000004,1.45554,2.02856,0.96979,,,2.63277,580.0
"1.04/398 GLENFERRIE ROAD, KOOYONG",2.0,1.0,1,3144,208041194,Apartment,10.15275,0.1614,1.75244,1.73961,0.57247,,1.4164100000000002,,425.0
"1/1 &AMP 4/1 MONASH STREET, STANHOPE",2.0,1.0,0,3623,216011410,Apartment,187.39973,0.80179,0.58531,36.06176,0.62588,16.470299999999998,0.28902,,165.0
"1/1 ASHWOOD COURT, MILDURA",3.0,2.0,1,3500,215021470,House,542.17094,0.80125,2.8528200000000004,1.48547,,,,,255.0
"1/1 BETTY AVENUE, MOUNT ELIZA",2.0,1.0,1,3930,214021381,House,61.71692,0.18039,1.12763,0.5396299999999999,6.265,,,,315.0
"1/1 CLARENDON STREET, AVONDALE HEIGHTS",3.0,1.0,1,3034,210011533,House,11.82735,1.20555,0.43604,0.38333,,,1.3185,,490.0
"1/1 FINCH STREET, BAYSWATER",2.0,1.0,1,3153,211011251,Apartment,33.36397,1.76893,0.69674,1.11968,1.59083,,,0.39573,320.0
"1/1 GRANDVIEW ROAD, NIDDRIE",2.0,1.0,1,3042,210011230,Apartment,11.46995,2.02702,0.83709,1.7321,,,,,300.0
"1/1 HOLMAN COURT, BREAKWATER",2.0,1.0,1,3219,203021039,Apartment,83.80136999999999,0.3132,2.33008,2.64522,3.64076,4.167470000000001,5.645149999999999,,250.0
"1/1 LUSK DRIVE, VERMONT",2.0,1.0,1,3133,211041272,Apartment,31.15641,0.82371,0.8711599999999999,0.62267,,,,,320.0
"1/1 MABEL STREET, IVANHOE",2.0,1.0,1,3079,209011200,House,11.728879999999998,1.1906199999999998,0.5337999999999999,,2.42803,2.02573,,,405.0
"1/1 MAHERS RAOD, WARRENHEIP",3.0,1.0,0,3352,201011481,House,107.7987,5.78995,1.64188,4.48962,2.53064,,,,220.0
"1/1 MAY AVENUE, ALTONA MEADOWS",2.0,1.0,1,3028,213021342,Apartment,24.22502,0.71438,1.46543,,,,,,300.0
"1/1 MOORE STREET, WANGARATTA",2.0,1.0,1,3677,204021066,Apartment,241.5107,0.75758,0.96836,1.01589,1.41224,1.57146,0.89803,,190.0
"1/1 NEWCOMBE STREET, MARENGO",1.0,1.0,1,3233,217031476,Apartment,203.2088,11.83484,40.84486,21.69048,45.30808,3.68558,2.61334,,195.0
"1/1 NOLAN STREET, FRANKSTON SOUTH",3.0,2.0,1,3199,214011371,House,54.55414,0.5814400000000001,1.06564,1.7281300000000002,1.6001800000000002,1.29302,1.91757,1.41344,420.0
"1/1 NORELLE CRESCENT, GOLDEN SQUARE",2.0,1.0,1,3555,202011022,Apartment,148.25795000000002,1.15732,1.89103,1.83982,2.40082,,,,240.0
"1/1 OLYMPIC STREET, BUNDOORA",3.0,2.0,1,3083,209011196,House,17.10068,0.7639,1.1203299999999998,1.02955,,,,1.02325,495.0
"1/1 RIVER AVENUE, ASCOT VALE",4.0,2.0,2,3032,206031113,House,8.14273,0.72794,1.19824,,3.11525,,,,690.0
"1/1 SHARPE STREET, RESERVOIR",2.0,1.0,1,3073,209021526,Apartment,11.34095,0.96099,1.08254,3.44931,0.41661,,1.38826,,320.0
"1/1 TEAL STREET, ROSEBUD WEST",3.0,2.0,2,3940,214021384,Apartment,94.84295,1.11023,3.1733200000000004,2.86835,,2.8740300000000003,3.34021,,360.0
"1/1 THROUGH ROAD, RINGWOOD NORTH",3.0,1.0,1,3134,211031268,House,28.50495,0.50203,0.72476,2.60385,,,,,340.0
"1/1 WILLIAMS ROAD, PRAHRAN EAST",2.0,2.0,1,3181,206061136,House,8.590399999999999,,1.38974,1.0987,1.10531,,1.4882,,550.0
"1/1-5 ROYTON STREET, BURWOOD",3.0,2.0,1,3125,207031166,House,24.96525,1.93942,0.48437,2.4378800000000003,1.13263,,,,520.0
"1/10 CALDWELL STREET, GLENROY",3.0,3.0,1,3046,210031535,House,13.20613,0.14048,1.80182,1.43475,,,,,490.0
"1/10 CALLANDER RD, PASCOE VALE",2.0,1.0,1,3044,210031538,House,12.54273,0.60262,0.80777,0.7358899999999999,,,,,450.0
"1/10 CALLANDER ROAD, PASCOE VALE",2.0,1.0,1,3044,210031538,House,12.55006,0.60995,0.81509,0.74322,,,,,450.0
"1/10 DAVISON STREET, MITCHAM",3.0,2.0,2,3132,211041270,House,28.24527,1.08251,0.32802,3.61106,1.5106400000000002,,,,495.0
"1/10 GUBBAH COURT, ASHWOOD",4.0,3.0,3,3147,212051319,House,18.6699,1.0001,1.54262,1.1876099999999998,,,,,800.0
"1/10 LEONARD AVENUE, GLENROY",2.0,1.0,1,3046,210031535,House,14.2644,0.77776,0.80559,0.38366,,,,,355.0
"1/10 LLEWELLYN PLACE, EUMEMMERRING",1.0,1.0,1,3177,212021295,Apartment,37.92646,0.31868,1.01662,2.3643,,,2.23587,,300.0
"1/10 STOCKWELL CRESCENT, KEILOR DOWNS",3.0,1.0,1,3038,213011332,House,24.62456,1.27369,1.15828,1.91236,,,,,300.0
"1/10 VINES ROAD, HAMLYN HEIGHTS",2.0,1.0,1,3215,203021040,House,75.01516000000001,0.43609,0.71224,0.44962,,,,,253.33333333333334
"1/10 WATTLE GROVE, MCKINNON",2.0,1.0,1,3204,208021174,Apartment,16.93972,,1.95303,2.40181,0.39591,,1.5968399999999998,,395.0
"1/10 WILLIAM STREET, KEILOR PARK",2.0,1.0,1,3042,210011228,House,18.02349,0.35599,0.44944,5.4182,,,,,300.0
"1/100 KELVINSIDE ROAD, NOBLE PARK",3.0,2.0,3,3174,212041459,Apartment,31.77773,0.92272,2.29457,1.73975,1.28439,,,,355.0
"1/1002 MT ALEXANDER ROAD, ESSENDON",2.0,1.0,2,3040,206031502,House,8.593309999999999,1.39132,0.91399,0.82338,0.66689,,1.1145,,410.0
"1/1009 GLEN HUNTLY ROAD, CAULFIELD",2.0,1.0,0,3162,208021178,Apartment,13.83297,1.91281,0.73265,1.32901,,1.82415,1.66491,,475.0
"1/101 EDITHVALE ROAD, EDITHVALE",2.0,1.0,1,3196,208031189,Apartment,46.01031,1.98213,0.60672,3.25764,1.30323,,,,355.0
"1/101 SUTTON STREET, ECHUCA",2.0,1.0,1,3564,216011406,Apartment,212.59077,3.5335,0.6496900000000001,2.37112,0.90179,2.39435,0.79491,,250.0
"1/103 LOWER DANDENONG ROAD, MENTONE",3.0,1.0,2,3194,208031190,House,33.19217,0.94825,0.49953,2.32248,1.83489,,2.18528,0.80901,460.0
"1/104 BENT STREET, MOONEE PONDS",2.0,1.0,1,3039,206031116,Apartment,7.95229,1.85448,0.36456,,2.12514,2.78279,1.36444,,330.0
"1/104 SWAN ST, WANGARATTA",3.0,1.0,0,3677,204021066,House,241.60359,1.30681,1.11454,1.21977,2.63899,0.83351,1.88299,,255.0
"1/105 COCHRANE STREET, BRIGHTON",3.0,1.0,2,3186,208011169,House,11.01026,0.44001,0.44492,0.37468,0.56935,2.32772,1.88945,,620.0
"1/105 MERTON STREET, ALBERT PARK",2.0,1.0,1,3206,206051128,Apartment,5.35758,0.42836,0.4779,0.93806,1.49023,,3.36245,,550.0
"1/105 PEARSON STREET, BRUNSWICK",2.0,1.0,2,3056,206011495,Apartment,7.68602,0.5565800000000001,0.00912,,1.3668,,1.51581,,390.0
"1/106 DARLING ROAD, MALVERN EAST",3.0,2.0,2,3145,208041195,House,14.70621,1.1244,1.51414,1.1121800000000002,1.68755,,,2.58319,595.0
"1/1073 HEATHERTON ROAD, NOBLE PARK",3.0,1.0,2,3174,212041460,House,34.32017,0.41927,1.06087,,2.55098,,,,320.0
"1/108 BLACKSHAWS ROAD, SOUTH KINGSVILLE",2.0,1.0,1,3015,213021344,Apartment,12.17306,0.6088899999999999,0.8952100000000001,2.7509200000000003,2.28688,,2.14662,,360.0
"1/108 YORK STREET, GOLDEN POINT",1.0,1.0,1,3451,201011483,Apartment,114.60542,0.52596,0.68779,0.92534,,,,,205.0
"1/11 ANDREWS STREET, HEIDELBERG",2.0,1.0,1,3084,209011198,Apartment,15.15897,1.32284,0.60714,1.1911500000000002,1.12766,1.76629,1.16197,,300.0
"1/11 DEAN STREET, KEW",3.0,1.0,0,3101,207011521,House,8.69891,1.2158699999999998,0.64574,1.05486,,1.65034,3.3445500000000004,,470.0
"1/11 JESSOP STREET, GREENSBOROUGH",3.0,2.0,1,3088,209011197,House,21.44623,0.56624,0.53242,1.24596,1.43437,,0.3861,,520.0
"1/11 LOWER GORDON STREET, KORUMBURRA",2.0,1.0,1,3950,205031089,House,120.40645,0.92032,0.72497,2.89891,0.59875,0.36738,0.622,,240.0
"1/11 LUSHER ROAD, CROYDON",2.0,1.0,0,3136,211031450,Apartment,32.32394,0.40691,1.85908,0.29747,,,0.56099,,320.0
"1/11 PALMERSTON STREET, MELTON",2.0,1.0,1,3337,213041577,House,46.5295,1.15175,1.04246,,,,1.11462,,240.0
"1/11 PASSFIELD STREET, BRUNSWICK WEST",1.0,1.0,1,3055,206011107,Apartment,6.94493,0.12966,0.7076399999999999,1.40202,,,,,245.0
"1/11 PAYNE PLACE, SOUTH MORANG",3.0,2.0,1,3752,209041436,House,24.80691,,0.55883,3.89514,,,,,380.0
"1/11 PITT STREET, RINGWOOD",3.0,1.0,2,3134,211031266,House,28.04991,0.5704,0.4780899999999999,0.62053,0.60164,,0.94496,0.6103500000000001,480.0
"1/11 WILLIAMS STREET, FRANKSTON SOUTH",2.0,1.0,2,3199,214011371,Apartment,54.62023000000001,0.37339,1.13172,1.79421,1.66626,1.58317,1.98365,1.47952,275.0
"1/11 WILLOW STREET, ESSENDON",2.0,1.0,2,3040,206031502,House,8.165560000000001,0.81655,0.5397000000000001,0.60923,0.6447200000000001,,1.72455,,420.0
"1/11-13 PALMER DRIVE, NARRE WARREN",3.0,2.0,1,3805,212021456,House,44.93327,1.72692,2.11898,5.65484,2.61681,,,3.66302,340.0
"1/110 BILLINGHAM ROAD, DEER PARK",3.0,2.0,2,3023,213011569,House,27.24783,0.7427699999999999,0.71401,0.17454,3.3252,,,,310.0
"1/1100 HEIDELBERG ROAD, IVANHOE",2.0,1.0,1,3079,209011200,Apartment,10.69692,0.50152,0.32359,,0.36046,0.12123,,,400.0
"1/111 MILLER STREET, FITZROY NORTH",2.0,1.0,1,3068,206071143,Apartment,5.61504,1.66458,0.3402,1.68015,1.4048900000000002,,,,390.0
"1/112 COOPER STREET, ESSENDON",2.0,1.0,1,3040,206031501,House,10.95058,0.67344,0.73634,0.6745,,,,,425.0
"1/112 SEVERN ST, YARRAVILLE",2.0,2.0,2,3013,213031352,House,10.43157,0.89774,0.73278,1.0856199999999998,1.91023,,1.71905,,550.0
"1/114 KELVINSIDE ROAD, NOBLE PARK",2.0,1.0,1,3174,212041459,House,31.34859,0.6729400000000001,1.86542,1.85813,1.40278,,,,270.0
"1/114 MAIN ROAD, HEPBURN SPRINGS",2.0,1.0,1,3461,201021011,House,116.00121,1.42803,0.86764,4.8385,4.2828800000000005,2.98314,3.31143,,326.6666666666667
"1/115 MERTON STREET, ALTONA MEADOWS",2.0,1.0,2,3028,213021342,Apartment,23.6595,1.0946600000000002,0.8999199999999999,,,,,,330.0
"1/115 WATERDALE ROAD, IVANHOE",1.0,1.0,1,3079,209011200,Apartment,11.5413,0.6186900000000001,0.0799,,0.97293,0.57062,,,240.0
"1/118 HAVERFIELD ST, ECHUCA",2.0,1.0,0,3564,216011406,Apartment,211.02528,2.87357,0.99388,2.24857,2.00877,0.68672,1.78535,,300.0
"1/119 TENNYSON STREET, ESSENDON",2.0,1.0,1,3040,206031502,House,9.15046,1.23284,1.0520999999999998,1.1216400000000002,1.53952,,2.70337,,300.0
"1/119A JOHNSTON STREET, COLLINGWOOD",3.0,1.0,0,3066,206071141,House,3.49291,,0.7845599999999999,0.6084400000000001,,1.25939,,,500.0
"1/12 BENTLEY STREET, SURREY HILLS",2.0,1.0,1,3127,207031167,Apartment,14.30423,,0.2201699999999999,,1.9855,,,,360.0
"1/12 BULLEN STREET, DONCASTER EAST",3.0,2.0,1,3109,207021425,House,20.8299,0.55038,0.51185,1.74985,,,1.0376,2.45919,590.0
"1/12 CUSHING AVENUE, BENTLEIGH",2.0,1.0,1,3204,208021174,House,18.6062,,0.87538,1.2147,0.90402,,1.06024,,320.0
"1/12 DAVENTRY STREET, RESERVOIR",4.0,1.0,2,3073,209021526,Apartment,13.03713,0.8732000000000001,0.90729,2.26333,1.31351,,0.65367,,380.0
"1/12 EBDEN AVENUE, BLACK ROCK",2.0,1.0,1,3193,208011173,House,20.88193,1.38059,0.55213,2.32433,3.51911,2.35812,0.90715,,450.0
"1/12 ESSEX STREET, PASCOE VALE",3.0,2.0,0,3044,210031538,House,11.34729,0.70275,0.93624,1.31721,,,,,440.0
"1/12 EVANSDALE ROAD, HAWTHORN",2.0,1.0,1,3122,207011520,Apartment,6.471640000000001,0.29754,1.27547,1.4301199999999998,1.65147,,1.58888,,430.0
"1/12 HOTHAM STREET, TEMPLESTOWE LOWER",3.0,2.0,1,3107,207021160,House,15.59842,2.00189,0.80569,0.82069,,,,,385.0
"1/12 LANCASHIRE LANE, NORTH MELBOURNE",3.0,2.0,1,3051,206041506,House,1.97071,0.62424,1.10661,0.43733,2.44736,,,,750.0
"1/12 LEONARD CRESCENT, ASCOT VALE",2.0,1.0,1,3032,206031113,Apartment,7.56154,1.30438,0.53452,,2.53405,,,,400.0
"1/12 MADELEINE ROAD, CLAYTON",3.0,1.0,1,3168,212051568,House,21.46116,1.15403,1.1786,0.80084,1.19839,0.84385,0.65664,,450.0
"1/12 MOORONG STREET, CHADSTONE",2.0,1.0,1,3148,212051319,Apartment,17.989729999999998,0.91916,0.33406,0.47789,,,,,460.0
"1/12 VILNIUS WAY, TRUGANINA",3.0,2.0,1,3029,213051588,House,25.20846,,3.40551,1.7881300000000002,,,,,320.0
"1/123 ORIEL ROAD, BELLFIELD",3.0,1.0,1,3081,209011199,House,13.14269,2.00835,1.33322,0.4666,,,1.52963,,345.0
"1/123 WARRANDYTE ROAD, RINGWOOD NORTH",2.0,1.0,1,3134,211031268,Apartment,28.32471,0.1061599999999999,0.54452,2.25833,,,,,320.0
"1/124 HAYES STREET, SHEPPARTON SOUTH",2.0,1.0,1,3630,216031594,Apartment,180.29658,5.07195,0.08558,1.61027,0.95206,,1.4723499999999998,,220.0
"1/125 FERGUSON STREET, WILLIAMSTOWN",1.0,1.0,1,3016,213021346,Apartment,13.89695,0.55184,0.64508,0.7310599999999999,1.50798,1.09138,1.79119,,285.0
"1/125 MANSFIELD STREET, BERWICK",2.0,1.0,1,3806,212021293,Apartment,44.37663,1.11749,0.1875,2.11842,2.52954,,2.17431,2.26261,320.0
"1/126 APPIN STREET, WANGARATTA",2.0,1.0,1,3677,204021066,Apartment,241.29672,2.59492,0.28291,1.06233,3.77026,2.12162,3.0787600000000004,,225.0
"1/1271 MALVERN ROAD, MALVERN",1.0,1.0,0,3144,208041194,Apartment,10.57093,0.52147,0.5154,1.34949,1.0755,,1.02629,,290.0
"1/128 LUDSTONE STREET, HAMPTON",3.0,2.0,2,3188,208011172,House,16.10724,0.19979,0.08984,0.31721,1.07684,1.47882,,,680.0
"1/1280 PRINCES HIGHWAY, KILLARNEY",1.0,1.0,1,3283,217041478,Apartment,278.37613,7.98788,9.27487,30.01208,8.55751,9.87856,9.20639,,200.0
"1/13 DAVID STREET, ALTONA",3.0,2.0,2,3018,213021341,House,18.71704,0.6417999999999999,0.37098,1.55618,0.46208,0.39623,,,530.0
"1/13 DESROY AVENUE, MILDURA",2.0,1.0,1,3500,215021469,House,544.2095,0.56985,0.89451,1.26431,2.52052,0.85441,2.09309,,240.0
"1/13 DOVER ROAD, WILLIAMSTOWN",2.0,1.0,1,3016,213021346,Apartment,12.2427,0.7313500000000001,0.83199,1.63819,1.74217,1.9985,1.2591199999999998,,340.0
"1/13 FRANK STREET, VERMONT",3.0,1.0,1,3133,211041272,House,29.03196,0.85812,0.5863200000000001,1.72421,,,,,425.0
"1/13 GILLIGANS COURT, ROWVILLE",3.0,2.0,1,3178,211011256,House,33.022330000000004,1.44559,0.98706,0.99014,,,,,460.0
"1/13 GILLIGANS CT, ROWVILLE",3.0,2.0,1,3178,211011256,House,33.022330000000004,1.44559,0.98706,0.99014,,,,,460.0
"1/13 LAKEVIEW AVENUE, ROWVILLE",2.0,2.0,1,3178,211011256,House,34.54789,0.75905,1.15389,1.15698,,,,,395.0
"1/13 PEARSON STREET, BAIRNSDALE",2.0,2.0,1,3875,205021081,House,281.08909,0.99772,1.21154,0.7974600000000001,1.28715,2.56544,1.56078,,230.0
"1/13 THE AVENUE, BELMONT",3.0,2.0,1,3216,203021037,House,80.31064,0.24161,0.72629,0.80213,,,,,390.0
"1/134 SCORESBY ROAD, BORONIA",3.0,2.0,2,3155,211011251,House,34.860730000000004,2.31837,1.12602,1.84969,1.62735,,,2.7391,400.0
"1/137 GREAVES STREET, WERRIBEE",2.0,1.0,1,3030,213051468,House,36.01445,2.68904,0.50438,,18.73102,,,,275.0
"1/1385 DANDENONG ROAD, MALVERN EAST",3.0,2.0,1,3145,208041195,House,17.939259999999997,2.22487,2.3219000000000003,2.07193,2.83569,,,1.13672,516.0
"1/139 EAST STREET, HADFIELD",2.0,1.0,1,3046,210031440,Apartment,13.81808,0.3174599999999999,1.09741,,2.15476,,2.71911,,307.5
"1/139 LENNOX STREET, RICHMOND",1.0,1.0,0,3121,206071518,Apartment,3.73261,2.12536,0.42469,0.59994,0.72305,,0.5661900000000001,,390.0
"1/14 FOSTER AVENUE, GLEN HUNTLY",3.0,2.0,2,3163,208021182,House,14.97227,0.76697,1.6367,,1.24363,,1.31018,,560.0
"1/14 MCCRACKEN AVE, PASCOE VALE",2.0,1.0,1,3044,210031537,Apartment,11.00537,1.70391,1.4554,3.01146,0.36712,,,,325.0
"1/14 MILAN STREET, MENTONE",2.0,1.0,2,3194,208031190,Apartment,25.94643,0.7288,1.7326400000000002,1.12485,1.51707,,0.80703,3.29561,350.0
"1/14 SYNNOTT STREET, HAMLYN HEIGHTS",3.0,1.0,1,3215,203021040,House,74.99251,1.48108,0.75781,0.36444,,,,,325.0
"1/14 YALLAMBEE DRIVE, KENNINGTON",2.0,1.0,1,3550,202011020,House,153.92901999999998,1.34181,1.1156700000000002,1.70975,,,,,180.0
"1/14-16 MATHER ROAD, NOBLE PARK",2.0,1.0,1,3174,212041460,House,34.78343,1.07238,0.96251,,1.87534,,,,330.0
"1/140 WARRIGAL ROAD, CAMBERWELL",4.0,3.0,2,3124,207011149,House,13.63225,0.7162000000000001,1.89332,3.12778,3.18438,,4.09914,,800.0
"1/145 SPLIT ROCK ROAD, BEACONSFIELD UPPER",4.0,3.0,2,3808,212011289,House,57.311150000000005,1.72103,5.45086,13.45359,10.87755,,11.846290000000002,,500.0
"1/148 CUTHBERT STREET, BROADMEADOWS",2.0,1.0,1,3047,210051242,House,16.32593,1.2842,0.482,1.1148,0.09663,,1.5149,1.71585,350.0
"1/15 ASHLEY STREET, IRONBARK",2.0,1.0,1,3550,202011018,House,151.93363,0.16356,0.87727,1.26214,3.2772,2.39103,1.76971,2.37966,210.0
"1/15 EVANS STREET, CHADSTONE",3.0,1.0,1,3148,212051319,House,17.489939999999997,2.00684,1.06927,0.90236,,,,,430.0
"1/15 GREAT OCEAN ROAD, MARENGO",2.0,1.0,1,3233,217031476,House,203.15939,11.86376,40.79545,21.64107,45.25867,3.63617,2.56394,,285.0
"1/15 MONASTERY DRIVE, WENDOUREE",2.0,1.0,1,3355,201011008,Apartment,121.98751,1.27528,0.71916,2.25796,,,,1.05813,320.0
"1/15 MORSE AVENUE, SORRENTO",2.0,1.0,1,3943,214021383,House,112.65886,0.14997,0.2625,,,,0.44525,,400.0
"1/15 MUNRO STREET, KEW EAST",2.0,2.0,1,3102,207011154,House,11.68342,0.9695,1.63708,0.59511,,,,1.48444,565.0
"1/15 OMAR STREET, MAIDSTONE",2.0,1.0,1,3012,213031347,House,11.14428,0.52536,1.28586,1.20509,2.99714,,0.86109,,235.0
"1/15 PINE AVE, NORTH SHORE",3.0,1.0,2,3214,203021488,House,68.55717,1.61939,2.19434,4.96874,1.27887,,2.20134,,310.0
"1/15 PINE AVENUE, NORTH SHORE",3.0,1.0,2,3214,203021488,House,68.35491999999999,1.41713,1.99209,4.76649,1.0766099999999998,,1.99909,,310.0
"1/15-17 ARLINGTON STREET, RINGWOOD",2.0,1.0,1,3134,211031266,Apartment,27.30785,0.88397,1.11659,1.2999,0.69653,,0.91456,1.25374,310.0
"1/15-17 ARLINGTON STREET, RINGWOOD",2.0,1.0,1,3134,211031266,House,27.30785,0.88397,1.11659,1.2999,0.69653,,0.91456,1.25374,310.0
"1/15-19 FOSTERS ROAD, KEILOR PARK",3.0,1.0,1,3042,210011228,House,17.4513,0.5115299999999999,0.69565,4.84602,,,,,330.0
"1/150 RYAN STREET, BROWN HILL",3.0,2.0,2,3350,201011481,House,110.7842,2.51233,1.39504,1.5981500000000002,3.02318,,,,371.25
"1/151 GRAND BOULEVARD, MONTMORENCY",1.0,1.0,1,3094,209011202,House,23.34333,1.70095,0.6702400000000001,3.84192,1.91576,,,,270.0
"1/152 GREY STREET, TRARALGON",1.0,1.0,1,3844,205041494,Apartment,163.69428,,0.50554,0.24738,,2.92226,,,180.0
"1/155 LOWER HEIDELBERG ROAD, IVANHOE EAST",3.0,1.0,2,3079,209011201,House,13.03151,1.1298499999999998,0.69111,,1.70682,,,,430.0
"1/155 PHILLIPSON STREET, WANGARATTA",2.0,1.0,1,3677,204021066,Apartment,242.5058,2.1763000000000003,0.51054,0.15537,3.54284,1.7373599999999998,2.78519,,200.0
"1/157 BEACH STREET, PORT MELBOURNE",2.0,2.0,1,3207,206051130,House,6.56236,1.29721,1.02475,,1.2178099999999998,,1.80978,,650.0
"1/157-159 ST LEONARDS ROAD, ASCOT VALE",2.0,1.0,1,3032,206031113,House,7.65202,0.36911,0.17196,,1.57973,,,,300.0
"1/16 ELM GROVE, PARKDALE",3.0,1.0,1,3195,208031193,House,27.6052,0.68211,0.52311,2.38553,0.5429299999999999,0.83294,1.39971,2.04404,330.0
"1/16 MUNRO STREET, MURTOA",1.0,1.0,1,3390,215011394,House,294.63044,11.12994,0.13122,0.31876,0.99362,0.6730700000000001,0.91634,,110.0
"1/16 PARKSIDE DRIVE, SHEPPARTON",3.0,2.0,2,3630,216031416,House,184.29175,0.40888,1.64848,0.29467,,2.11838,,,310.0
"1/16 PLOVER STREET, LARA",3.0,1.0,1,3212,203021043,House,60.87583,0.5092300000000001,2.95643,2.71013,1.77465,,3.19696,,340.0
"1/16 ROACH DRIVE, ALTONA MEADOWS",3.0,1.0,2,3028,213021342,House,25.24652,0.12653,0.47324,,,,,,300.0
"1/16-18 MARKET STREET, SALE",3.0,2.0,2,3850,205051103,House,213.95861,0.26904,0.58902,0.46784,2.5561100000000003,,1.15283,,350.0
"1/161 LAWRENCE STREET, WODONGA",2.0,2.0,1,3690,204031492,House,312.55631,0.4193199999999999,0.83156,0.97546,1.42081,1.97227,0.5698200000000001,,245.0
