address,latitude_ori,longitude_ori,year,month,nbed,nbath,ncar,postcode,SA2_CODE,residence_type,dist_to_cbd_KM,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent
"15 KIPLING STREET, NORTH MELBOURNE",-37.795131,144.942325,2019,6,2.0,1.0,0,3051,206041506,Apartment,3.41698,0.59524,1.24299,0.46601,1.0503399999999998,,,,440.0
"15 LAN AVE, ALTONA MEADOWS",-37.876133,144.768215,2019,3,3.0,1.0,1,3028,213021342,House,24.88813,1.2888499999999998,2.14674,,,,,,360.0
"15 LAN AVENUE, ALTONA MEADOWS",-37.876133,144.768215,2019,3,3.0,1.0,1,3028,213021342,House,24.88813,1.2888499999999998,2.14674,,,,,,360.0
"15 LAN AVENUE, ALTONA MEADOWS",-37.876133,144.768215,2019,4,3.0,1.0,1,3028,213021342,House,24.88813,1.2888499999999998,2.14674,,,,,,360.0
"15 LANDY STREET, BRIAGOLONG",-37.846154,147.073939,2019,7,3.0,3.0,1,3860,205051101,House,243.91872,0.48634,0.8869900000000001,20.03087,14.99867,19.67607,0.67843,,290.0
"15 LARKSPUR AVENUE, DONCASTER",-37.794384,145.131767,2019,11,3.0,1.0,4,3108,207021157,House,18.66792,1.85425,1.49641,1.8042,,,,1.93181,435.0
"15 LEGACY DRIVE, TORQUAY",-38.30431002,144.3366461002,2019,8,4.0,2.0,2,3228,203031053,House,100.66563,0.84338,0.51297,2.27286,,,4.295979999999999,8.35777,550.0
"15 LETHBRIDGE STREET, MOONEE PONDS",-37.75868,144.925633,2019,10,2.0,1.0,0,3039,206031116,House,7.3851,1.00341,0.7679600000000001,,1.59409,2.25175,0.8334,,540.0
"15 LITHGOW WAY, MOOROOLBARK",-37.7889942002,145.3097989002,2019,10,2.0,2.0,2,3138,211051281,House,36.16778,1.62431,0.13325,0.7784500000000001,0.66899,,0.36518,,385.0
"15 LITTLE PAGE STREET, ALBERT PARK",-37.845978,144.950894,2019,3,2.0,1.0,1,3206,206051128,Apartment,5.76409,0.43281,0.5769299999999999,0.3676399999999999,2.29521,,3.76896,,770.0
"15 LUSATIA PARK ROAD, LAUNCHING PLACE",-37.791954,145.556318,2019,1,3.0,1.0,0,3139,211051286,House,61.19296,2.63597,2.90306,8.47133,,,6.28228,,420.0
"15 MALLACOOTA CRESCENT, ARMSTRONG CREEK",-38.2393012,144.3422921,2019,8,3.0,2.0,2,3217,203021485,House,91.85987,5.98343,,1.68208,,,,,410.0
"15 MALLACOOTA CRESCENT, ARMSTRONG CREEK",-38.2393012,144.3422921,2019,10,3.0,2.0,2,3217,203021485,House,91.85987,5.98343,,1.68208,,,,,400.0
"15 MAPLEWOOD COURT, CARRUM DOWNS",-38.104511,145.19013,2019,8,4.0,2.0,2,3201,214011370,House,49.47605,1.48801,0.6192300000000001,1.88647,,,,,420.0
"15 MARKET COURT, SKYE",-38.094544,145.198906,2019,8,3.0,1.0,2,3977,214011376,House,47.78803,,3.83273,,,,,,420.0
"15 MARSHALL CRESCENT, KENNINGTON",-36.768104,144.299069,2019,7,4.0,2.0,2,3550,202011020,House,153.3108,1.21951,0.1886,1.30355,,,,,600.0
"15 MARSHALL CRESCENT, KENNINGTON",-36.768104,144.299069,2019,12,4.0,2.0,2,3550,202011020,House,153.3108,1.21951,0.1886,1.30355,,,,,650.0
"15 MARTIN STREET, SILVERLEAVES",-38.454127,145.259758,2019,6,4.0,2.0,1,3922,205031091,House,138.7097,3.292,1.84393,5.02971,,,2.98629,,420.0
"15 MARY STREET, WINDSOR",-37.854192,144.997139,2019,1,2.0,2.0,0,3181,206061136,House,7.32421,,0.3896,0.4025,0.8523200000000001,,1.54428,,720.0
"15 MAXWELL STREET, SHEPPARTON",-36.386896,145.413647,2019,2,3.0,1.0,1,3630,216031594,House,181.66231,0.59061,0.74842,1.5758599999999998,1.02123,,2.0442,,310.0
"15 MAXWELL STREET, SHEPPARTON",-36.386896,145.413647,2019,5,3.0,1.0,1,3630,216031594,House,181.66231,0.59061,0.74842,1.5758599999999998,1.02123,,2.0442,,300.0
"15 MAXWELL STREET, SHEPPARTON",-36.386896,145.413647,2019,6,3.0,1.0,1,3630,216031594,House,181.66231,0.59061,0.74842,1.5758599999999998,1.02123,,2.0442,,300.0
"15 MCCOLL STREET, BENDIGO",-36.748722,144.271831,2019,10,3.0,1.0,1,3550,202011018,House,153.17011,1.03364,0.60036,0.8744400000000001,2.80083,1.82938,2.84713,1.97499,290.0
"15 MERTON STREET, ALTONA MEADOWS",-37.866791,144.778375,2019,9,3.0,1.0,3,3028,213021342,House,22.50217,0.35363,0.36416,,,,,,360.0
"15 MERTON STREET, ALTONA MEADOWS",-37.866791,144.778375,2019,12,3.0,1.0,3,3028,213021342,House,22.50217,0.35363,0.36416,,,,,,360.0
"15 MICHAEL COURT, WOORI YALLOCK",-37.778733,145.537329,2019,2,3.0,1.0,2,3139,211051286,House,59.64741,0.80262,1.57258,9.90326,,,7.71421,,360.0
"15 MILAWA-BOBINAWARRAH ROAD, MILAWA",-36.433506,146.434469,2019,3,3.0,1.0,2,3678,204021067,House,248.05423,23.58259,1.24191,,11.53334,,22.62098,,375.0
"15 MIRRIAM AVENUE, CAPEL SOUND",-38.3642939002,144.88008655754,2019,10,3.0,2.0,4,3940,214021384,House,92.56504,1.37906,1.31131,1.00634,,0.75325,1.47819,,380.0
"15 MISTANA COURT, EASTWOOD",-37.816001,147.63576001,2019,12,4.0,2.0,2,3875,205021081,House,284.32372,0.93412,1.65453,4.28929,4.47397,5.55778,3.4235300000000004,,430.0
"15 MONASH STREET, MARIBYRNONG",-37.784695,144.888983,2019,8,3.0,1.0,2,3032,213031349,House,9.24403,0.51361,2.17822,0.74466,,,,1.50331,450.0
"15 MORA AVENUE, OAKLEIGH",-37.901987,145.089117,2019,12,3.0,1.0,2,3166,212051326,House,18.67172,3.19018,0.38887,2.65722,0.35384,1.34195,0.9596,,490.0
"15 MURPHY STREET, KENNINGTON",-36.7608001,144.29654001,2019,11,3.0,2.0,2,3550,202011020,House,153.43867,0.85146,0.91285,1.2194,,,,,340.0
"15 MURRONG AVENUE, BENTLEIGH EAST",-37.9070205002,145.060388002,2019,11,3.0,1.0,1,3165,208021426,House,17.8707,3.78637,1.2735,0.8656200000000001,,2.48941,,,560.0
"15 MYRTLE GROVE, ALTONA",-37.871597,144.815009,2019,8,4.0,2.0,3,3018,213021341,House,21.13696,0.21568,0.92245,1.19668,1.24683,1.39772,,,570.0
"15 NATALIE STREET, BROOKFIELD",-37.706651,144.549678,2019,5,3.0,2.0,2,3338,213041571,House,49.48947,,,2.8589,,,,,360.0
"15 NICHOLSON STREET, OLINDA",-37.85606,145.359916,2019,10,3.0,1.0,2,3788,211051282,House,49.39339,1.96276,1.2313,,,,0.57704,,450.0
"15 NICKSON STREET, BUNDOORA",-37.69702001,145.05712001,2019,10,3.0,1.0,3,3083,209041217,House,17.498900000000003,1.19478,0.37622,0.6949299999999999,,,,,450.0
"15 NICKSON STREET, BUNDOORA",-37.69702001,145.05712001,2019,11,3.0,1.0,3,3083,209041217,House,17.498900000000003,1.19478,0.37622,0.6949299999999999,,,,,450.0
"15 NIKI COURT, BENTLEIGH EAST",-37.936772,145.075791,2019,1,3.0,1.0,1,3165,208021427,House,22.96237,0.17451,1.21649,1.2737,,,3.68091,,450.0
"15 NOBEL DRIVE, CRANBOURNE WEST",-38.0966917,145.2514255,2019,10,4.0,2.0,2,3977,212031304,House,49.61473,3.04652,3.23419,1.70529,,,,,390.0
"15 OAK TERRACE, WHEELERS HILL",-37.9092798,145.1909141,2019,7,3.0,2.0,2,3150,212051327,House,28.32291,1.52576,1.3181500000000002,1.9799,,,,3.9474,570.0
"15 OAK TERRACE, WHEELERS HILL",-37.9092798,145.1909141,2019,8,3.0,2.0,2,3150,212051327,House,28.32291,1.52576,1.3181500000000002,1.9799,,,,3.9474,570.0
"15 OAK TERRACE, WHEELERS HILL",-37.9092798,145.1909141,2019,9,3.0,2.0,2,3150,212051327,House,28.32291,1.52576,1.3181500000000002,1.9799,,,,3.9474,560.0
"15 OAKDALE STREET, CHARLEMONT",-38.2147562002,144.3638255002,2019,8,4.0,2.0,2,3217,203021485,House,90.46641,2.38105,,4.76661,,,,,400.0
"15 OLYMPIC STREET, GIRGARRE",-36.395412,144.978842,2019,12,3.0,1.0,2,3624,216011410,House,193.34695,1.12478,0.8557899999999999,42.00898,0.98752,22.41753,6.1485,,220.0
"15 OSBORNE AVENUE, NORTH GEELONG",-38.1197883,144.34266065,2019,6,2.0,1.0,1,3215,203021047,House,76.03398,0.53859,1.71053,1.332,1.6629500000000002,,,,320.0
"15 PADOVA AVENUE, WERRIBEE",-37.91771001,144.63322001,2019,6,4.0,2.0,2,3030,213051468,House,37.98086,3.51034,3.2052,,15.64454,,,,380.0
"15 PALOMA STREET, BENTLEIGH EAST",-37.914785,145.0803,2019,9,3.0,1.0,1,3165,208021426,House,20.22482,1.12365,1.12429,2.53854,,2.45421,,,440.0
"15 PALOMA STREET, BENTLEIGH EAST",-37.914785,145.0803,2019,11,3.0,1.0,1,3165,208021426,House,20.22482,1.12365,1.12429,2.53854,,2.45421,,,430.0
"15 PAMAY ROAD, MOUNT WAVERLEY",-37.86135,145.147002,2019,3,3.0,1.0,1,3149,212051323,House,19.75303,3.80782,1.41219,2.62772,3.86863,,,,520.0
"15 PAMAY ROAD, MOUNT WAVERLEY",-37.86135,145.147002,2019,4,3.0,1.0,1,3149,212051323,House,19.75303,3.80782,1.41219,2.62772,3.86863,,,,520.0
"15 PARK LANE, KEW",-37.813921,145.045913,2019,1,5.0,4.0,6,3101,207011521,House,7.65726,0.00938,0.9223,0.48542,,1.61566,1.92538,,1400.0
"15 PARK LANE, KEW",-37.813921,145.045913,2019,9,5.0,4.0,6,3101,207011521,House,7.65726,0.00938,0.9223,0.48542,,1.61566,1.92538,,1350.0
"15 PARKLANDS PLACE, MORWELL",-38.22701433,146.4332344,2019,8,3.0,1.0,1,3840,205041096,House,156.52578,1.84588,1.61611,0.20145,4.379029999999999,4.91767,4.82038,,325.0
"15 PARKLANDS PLACE, MORWELL",-38.22701433,146.4332344,2019,9,3.0,1.0,1,3840,205041096,House,156.52578,1.84588,1.61611,0.20145,4.379029999999999,4.91767,4.82038,,320.0
"15 PARTON COURT, CARNEGIE",-37.890772,145.047012,2019,12,4.0,1.0,4,3163,208021176,House,15.61736,1.78404,0.4533899999999999,,2.0775300000000003,,,,600.0
"15 PAYNE STREET, GLADSTONE PARK",-37.686422,144.885033,2019,3,4.0,2.0,1,3043,210051245,House,19.09859,1.45872,0.2304199999999999,0.95025,,,1.70147,0.70758,430.0
"15 PEAKE STREET, GOLDEN POINT",-37.571738,143.862705,2019,7,4.0,1.0,2,3451,201011483,House,114.84054,0.5591799999999999,0.5588099999999999,0.78461,,,,,285.0
"15 PENGELLY ROAD, LUCAS",-37.5532805,143.7718219,2019,6,4.0,2.0,2,3350,201011001,House,126.67752,2.936,2.53161,,,,,,420.0
"15 PERRY STREET, MARLO",-37.7961033002,148.5357216002,2019,11,3.0,1.0,3,3888,205021085,House,385.06225,0.15527,0.0597899999999999,8.567770000000001,16.587529999999997,17.32243,15.57653,,230.0
"15 PHILLIP ROAD, AVONSLEIGH",-37.9208807,145.4730828,2019,5,4.0,2.0,2,3782,212011289,House,59.83842,1.06984,3.69037,1.5744,3.93289,,3.13361,,520.0
"15 PHILLIP ROAD, AVONSLEIGH",-37.9208807,145.4730828,2019,11,4.0,2.0,2,3782,212011289,House,59.83842,1.06984,3.69037,1.5744,3.93289,,3.13361,,520.0
"15 PINOAK DRIVE, YARRA GLEN",-37.655812,145.376105,2019,9,3.0,2.0,1,3775,211051276,House,53.90088,9.68126,1.06684,16.27472,0.84494,15.51598,0.65487,,395.0
"15 PLOVER GROVE, METUNG",-37.878875,147.827694,2019,5,3.0,2.0,2,3904,205021084,House,311.40063,4.70408,3.81725,25.51321,,,24.5117,,400.0
"15 PRECINCT ROAD, CHARLEMONT",-38.213847,144.362199,2019,3,4.0,3.0,2,3217,203021485,House,90.52108,2.43572,,4.82128,,,,,420.0
"15 PROUD TERRACE, FLORA HILL",-36.784997,144.298317,2019,7,3.0,1.0,2,3550,202011021,House,152.71902,2.42482,2.29732,1.0871300000000002,,,,,300.0
"15 PROUD TERRACE, FLORA HILL",-36.784997,144.298317,2019,8,3.0,1.0,2,3550,202011021,House,152.71902,2.42482,2.29732,1.0871300000000002,,,,,300.0
"15 PRUE COURT, FAWKNER",-37.7129005002,144.9670096002,2019,7,4.0,2.0,2,3060,210031237,House,12.45255,0.67372,0.88374,1.37431,2.03242,,,,490.0
"15 QUAMBY AVENUE, COLAC",-38.333898,143.595916,2019,8,3.0,2.0,1,3250,217031472,House,151.15472,0.11643,0.5871000000000001,2.19313,1.99371,1.83576,0.8627100000000001,,280.0
"15 QUAMBY AVENUE, COLAC",-38.333898,143.595916,2019,10,3.0,2.0,1,3250,217031472,House,151.15472,0.11643,0.5871000000000001,2.19313,1.99371,1.83576,0.8627100000000001,,280.0
"15 QUEEN STREET, FRANKSTON",-38.14159001,145.13321001,2019,8,2.0,1.0,1,3199,214011371,Apartment,54.46466,0.35502,1.44729,0.8776900000000001,0.92454,1.81535,1.18971,1.61968,330.0
"15 RAGLAN STREET, MAIDSTONE",-37.782544,144.877166,2019,12,3.0,1.0,2,3012,213031347,House,10.41111,0.17758,1.34699,1.71065,3.50271,,0.46284,,470.0
"15 RED ROCK RESERVE ROAD, ALVIE",-38.24586001,143.51434001,2019,12,4.0,1.0,2,3249,217031473,House,168.50323,17.20132,1.31298,,19.45468,18.72853,18.65637,,350.0
"15 REDFERN COURT, BONNIE DOON",-37.037961,145.87138,2019,9,4.0,3.0,2,3720,204011057,House,186.79238,16.47437,2.63656,22.81175,3.10271,22.20925,21.53,,340.0
"15 REGENCY DRIVE, KILSYTH SOUTH",-37.826204,145.306199,2019,12,4.0,2.0,2,3137,211031263,House,35.948440000000005,1.0764200000000002,2.4142,,,,,,550.0
"15 REGENT STREET, HOPPERS CROSSING",-37.880699,144.692414,2019,7,3.0,1.0,2,3029,213051362,House,29.14127,0.52924,0.59116,1.50955,,,,,370.0
"15 REGENT STREET, HOPPERS CROSSING",-37.880699,144.692414,2019,8,3.0,1.0,2,3029,213051362,House,29.14127,0.52924,0.59116,1.50955,,,,,340.0
"15 REID STREET, NORTHCOTE",-37.7646763,145.0040819,2019,7,3.0,3.0,2,3070,206021499,House,8.03658,0.40242,1.767,0.76667,2.39955,,0.30844,,1000.0
"15 REID STREET, NORTHCOTE",-37.7646763,145.0040819,2019,8,3.0,3.0,2,3070,206021499,House,8.03658,0.40242,1.767,0.76667,2.39955,,0.30844,,1000.0
"15 RESERVOIR STREET, LETHBRIDGE",-37.96342,144.134657,2019,1,3.0,1.0,2,3332,203011035,House,96.25636,16.51785,0.76017,,0.7114400000000001,,15.70561,,360.0
"15 RICHARDSON STREET, ALBERT PARK",-37.841749,144.948159,2019,11,2.0,1.0,0,3206,206051128,House,5.54045,0.47485,0.61898,0.62524,2.33726,,3.811,,640.0
"15 RIPARIAN WAY, FERNTREE GULLY",-37.88671548,145.29988471,2019,12,4.0,2.0,2,3156,211011447,House,39.38561,1.13631,1.04745,2.70666,0.86758,,1.63856,1.56433,550.0
"15 RIVERSIDE CRESCENT, FLOWERDALE",-37.366952,145.283621,2019,12,2.0,1.0,0,3658,204011062,Apartment,75.8267,19.09615,6.62365,31.30259,32.60298,32.09791,31.45353,,270.0
"15 ROREY STREET, DELACOMBE",-37.5836615002,143.8220357002,2019,8,3.0,2.0,2,3356,201011006,House,119.28893,1.40652,0.7274299999999999,,9.41391,,,,300.0
"15 ROREY STREET, DELACOMBE",-37.5836615002,143.8220357002,2019,10,3.0,2.0,2,3356,201011006,House,119.28893,1.40652,0.7274299999999999,,9.41391,,,,300.0
"15 ROSINA DRIVE, MELTON",-37.686315,144.568745,2019,1,3.0,2.0,1,3337,213041577,House,45.10543,1.33147,2.59677,,,,1.2943399999999998,,265.0
"15 ROSS STREET, ALPHINGTON",-37.771622,145.028515,2019,2,3.0,1.0,1,3078,206021110,House,9.69322,0.74201,1.56734,,1.16911,,,,580.0
"15 ROSS STREET, ALPHINGTON",-37.771622,145.028515,2019,3,3.0,1.0,1,3078,206021110,House,9.69322,0.74201,1.56734,,1.16911,,,,580.0
"15 ROWAN STREET, BENDIGO",-36.757632,144.274757,2019,10,2.0,1.0,1,3550,202011018,House,151.10603,0.76839,0.4393399999999999,0.5153099999999999,1.70359,1.64419,1.69168,0.87775,500.0
"15 ROWAN STREET, BENDIGO",-36.757632,144.274757,2019,12,2.0,1.0,1,3550,202011018,House,151.10603,0.76839,0.4393399999999999,0.5153099999999999,1.70359,1.64419,1.69168,0.87775,500.0
"15 RUTLEDGE BOULEVARD, NORTH GEELONG",-38.11891001,144.34123001,2019,9,3.0,2.0,2,3215,203021047,House,71.48198,0.59062,1.57272,1.19419,2.08178,,,,480.0
"15 SALTAIR STREET, HAMPTON EAST",-37.941367,145.025716,2019,8,2.0,1.0,2,3188,208011172,House,19.39798,0.77885,0.61358,2.6360300000000003,3.68113,3.99617,,,485.0
"15 SALTAIR STREET, HAMPTON EAST",-37.941367,145.025716,2019,9,2.0,1.0,2,3188,208011172,Apartment,19.39798,0.77885,0.61358,2.6360300000000003,3.68113,3.99617,,,485.0
"15 SCALES LANE, BURNSIDE HEIGHTS",-37.73493814,144.75718408,2019,9,3.0,2.0,2,3023,213041462,House,31.74145,,0.31599,,,,,,450.0
"15 SCALES LANE, BURNSIDE HEIGHTS",-37.73493814,144.75718408,2019,10,3.0,2.0,2,3023,213041462,House,31.74145,,0.31599,,,,,,450.0
"15 SEASONS DR, BOTANIC RIDGE",-38.1483107002,145.2896002002,2019,11,4.0,2.0,2,3977,212031303,House,59.65958,5.98978,2.82465,3.50467,6.8775,,,,375.0
"15 SEASONS DRIVE, BOTANIC RIDGE",-38.1483107002,145.2896002002,2019,11,4.0,2.0,2,3977,212031303,House,59.65958,5.98978,2.82465,3.50467,6.8775,,,,375.0
"15 SIDFORD ST, VENTNOR",-38.46148033,145.19261198,2019,6,4.0,2.0,1,3922,205031091,House,143.528,2.77402,5.7027,9.84801,,,5.764819999999999,,350.0
"15 SIDFORD STREET, VENTNOR",-38.46148,145.192612,2019,6,4.0,2.0,1,3922,205031091,House,143.528,2.77402,5.7027,9.84801,,,5.764819999999999,,350.0
"15 SPRING STREET, HASTINGS",-38.311034,145.191596,2019,3,3.0,1.0,2,3915,214021379,House,74.68952,0.40756,1.0382,1.74697,1.06981,,0.96484,,375.0
"15 STRABANE WAY, HAMPTON PARK",-38.041171,145.261854,2019,1,3.0,2.0,2,3976,212031562,House,43.54386,0.33206,0.96713,1.04798,,,,1.4838900000000002,370.0
"15 STRATHMORE DRIVE, JAN JUC",-38.339613,144.298262,2019,10,3.0,2.0,2,3228,203031053,House,104.9316,0.8734,3.33271,3.38442,,,3.92892,2.22494,550.0
"15 STRINGYLEAF STREET, BOTANIC RIDGE",-38.1466463002,145.2889229002,2019,11,4.0,2.0,1,3977,212031303,House,57.67507,6.23146,3.0663400000000003,3.38422,6.75706,,,,365.0
"15 STUART AVENUE, MILDURA",-34.184269,142.148449,2019,1,2.0,1.0,2,3500,215021469,House,544.10075,0.8515900000000001,0.51888,0.74759,2.4117800000000003,1.13615,1.98435,,250.0
"15 SUNBURST AVENUE, BALWYN NORTH",-37.791768,145.07504,2019,3,3.0,1.0,2,3104,207011148,House,12.58862,0.5120399999999999,0.54371,1.00192,,,,,640.0
"15 TALBOT ROAD, MOUNT WAVERLEY",-37.886087,145.124142,2019,2,3.0,1.0,1,3149,212051324,House,21.57253,1.22806,0.61634,2.61661,,3.3362800000000004,0.92036,6.09504,410.0
"15 TARRANT STREET, WARRACKNABEAL",-36.251389,142.401108,2019,2,3.0,1.0,2,3393,215011394,House,334.88816,2.36613,1.2746300000000002,2.24545,0.16674,1.94504,1.08649,,170.0
"15 TARRANT STREET, WARRACKNABEAL",-36.251389,142.401108,2019,3,3.0,1.0,2,3393,215011394,House,334.88816,2.36613,1.2746300000000002,2.24545,0.16674,1.94504,1.08649,,170.0
"15 TELOPEA PLACE, BURWOOD EAST",-37.846336,145.154481,2019,1,3.0,2.0,2,3151,207031166,House,25.81228,2.19384,0.82725,1.16379,1.7003199999999998,,,,495.0
"15 TENNYSON AVENUE, PRESTON",-37.732402,145.008677,2019,9,3.0,2.0,2,3072,209021428,House,11.6672,2.66235,1.38995,1.77653,1.37465,2.33721,1.28569,2.53567,600.0
"15 TENNYSON COURT, TEMPLESTOWE",-37.766493002,145.1570836002,2019,12,4.0,2.0,2,3106,207021159,House,23.64194,0.81257,0.79444,,,,,,570.0
"15 TOLSON STREET, TEESDALE",-38.031118,144.057514,2019,7,4.0,2.0,4,3328,203011035,House,97.96631,30.58368,0.71435,,12.26482,,13.05114,,480.0
"15 ULEY STREET, BENDIGO",-36.751238,144.2831,2019,8,2.0,1.0,1,3550,202011018,House,152.12859,0.75028,1.00235,0.83677,2.6974,0.50445,2.71423,1.87165,470.0
"15 ULEY STREET, BENDIGO",-36.751238,144.2831,2019,10,2.0,1.0,1,3550,202011018,House,152.12859,0.75028,1.00235,0.83677,2.6974,0.50445,2.71423,1.87165,480.0
"15 ULEY STREET, BENDIGO",-36.751238,144.2831,2019,12,2.0,1.0,1,3550,202011018,House,152.12859,0.75028,1.00235,0.83677,2.6974,0.50445,2.71423,1.87165,470.0
"15 VAN DER HAAR AVENUE, BERWICK",-38.031361,145.330649,2019,10,4.0,2.0,2,3806,212021293,House,44.41807,1.09734,0.52787,2.15986,2.50938,,2.15415,2.30405,420.0
"15 VAN DER HAAR AVENUE, BERWICK",-38.031361,145.330649,2019,11,4.0,2.0,2,3806,212021293,House,44.41807,1.09734,0.52787,2.15986,2.50938,,2.15415,2.30405,400.0
"15 VAUGHAN DRIVE, ARMSTRONG CREEK",-38.23089001,144.36222001,2019,11,4.0,2.0,2,3217,203031489,House,92.69874,5.91979,14.30431,0.4058,,,14.25808,,405.0
"15 VICTORIA ROAD, CHIRNSIDE PARK",-37.758729,145.334339,2019,12,2.0,1.0,5,3116,211051275,House,39.22603,3.1257,3.298,3.6829,,,,,350.0
"15 VICTORIA STREET, DIMBOOLA",-36.456054,142.029059,2019,3,3.0,1.0,1,3414,215011390,House,335.49821999999995,0.23759,0.37526,1.16693,0.67541,1.25132,0.38409,,220.0
"15 VICTORIA STREET, DIMBOOLA",-36.456054,142.029059,2019,9,3.0,1.0,1,3414,215011390,House,335.49821999999995,0.23759,0.37526,1.16693,0.67541,1.25132,0.38409,,220.0
"15 VICTORIA STREET, DIMBOOLA",-36.456054,142.029059,2019,10,3.0,1.0,1,3414,215011390,House,335.49821999999995,0.23759,0.37526,1.16693,0.67541,1.25132,0.38409,,220.0
"15 WARRALONG AVENUE, GREENSBOROUGH",-37.717261,145.09367,2019,12,4.0,2.0,2,3088,209011197,House,20.11009,1.46388,1.33184,1.05846,3.27772,,1.70597,,550.0
"15 WARRINGA CRESCENT, HOPPERS CROSSING",-37.882301,144.693706,2019,3,3.0,2.0,2,3029,213051362,House,29.48604,0.6197999999999999,0.28079,1.85432,,,,,370.0
"15 WARRINGA CRESCENT, HOPPERS CROSSING",-37.882301,144.693706,2019,4,3.0,2.0,2,3029,213051362,House,29.48604,0.6197999999999999,0.28079,1.85432,,,,,370.0
"15 WAUGH STREET, CHARLTON",-36.261423,143.349418,2019,1,2.0,1.0,1,3525,215031400,House,246.33005,4.75228,1.37634,1.76154,1.25391,30.00352,1.13608,,200.0
"15 WENDY WAY, PAKENHAM",-38.073568,145.485131,2019,1,4.0,2.0,2,3810,212011551,House,60.29275,0.90165,,,1.08538,,0.64999,,400.0
"15 WHITE STREET, AVONDALE HEIGHTS",-37.770636,144.860299,2019,4,3.0,1.0,1,3034,210011533,House,11.74934,2.15192,0.46698,0.79457,,,2.26495,,410.0
"15 WIGTON STREET, ASCOT VALE",-37.779588,144.929112,2019,2,3.0,1.0,0,3032,206031113,House,5.107819999999999,1.23672,0.85876,,1.24138,,,,520.0
"15 WIGTON STREET, ASCOT VALE",-37.779588,144.929112,2019,3,3.0,1.0,0,3032,206031113,House,5.107819999999999,1.23672,0.85876,,1.24138,,,,520.0
"15 WILLIS AVENUE, MARLO",-37.79459001,148.52912001,2019,9,2.0,1.0,2,3888,205021085,Apartment,384.93297,1.23431,0.7913,9.33719,16.45826,17.19316,15.44726,,350.0
"15 WILLIS AVENUE, MARLO",-37.79459001,148.52912001,2019,10,2.0,1.0,2,3888,205021085,Apartment,384.93297,1.23431,0.7913,9.33719,16.45826,17.19316,15.44726,,350.0
"15 WILLIS COURT, ALTONA MEADOWS",-37.881901,144.77749,2019,9,3.0,1.0,2,3028,213021342,House,24.61013,0.45813,1.6442,,,,,,360.0
"15 WOOLNOUGHS ROAD, PORCUPINE RIDGE",-37.288193,144.198846,2019,2,2.0,1.0,0,3461,201021011,House,103.65288,7.02038,5.4569600000000005,9.13234,8.249120000000001,9.31971,9.19632,,370.0
"15 WYUNA AVENUE, CAPEL SOUND",-38.37121001,144.88353001,2019,8,2.0,1.0,1,3940,214021384,House,93.2065,1.2928499999999998,0.6184400000000001,1.0458900000000002,,1.73951,0.91807,,320.0
"15 YOUNG STREET, GOLDEN POINT",-37.5683517,143.863731,2019,6,3.0,1.0,3,3451,201011483,House,114.42595,0.47961,0.0443,0.3700199999999999,,,,,320.0
"15-16 DIRLTON CRESCENT, PARK ORCHARDS",-37.78359,145.216782,2019,7,4.0,3.0,2,3114,211021261,House,28.96724,0.91746,0.65823,3.64223,,,,,1000.0
"15-17 BARTLEY STREET, MOYHU",-36.578383,146.376493,2019,1,4.0,2.0,3,3732,204021067,House,250.67394,24.37382,0.95172,,25.03652,,0.12022,,330.0
"15-17 OSBORNE STREET, SKIPTON",-37.6904318,143.366741,2019,4,2.0,1.0,1,3361,217031474,House,166.95844,0.11554,0.50908,39.69885,0.65827,1.06073,1.13568,,250.0
"15-17 WAAIA-BEARII ROAD, WAAIA",-36.052227,145.3315612,2019,6,3.0,1.0,1,3637,216021413,House,228.84953,6.22767,0.33037,14.18996,0.38247,14.49834,13.36758,,260.0
"15/114 MASON STREET, NEWPORT",-37.841311,144.874056,2019,11,2.0,1.0,1,3015,213021344,Apartment,12.36347,0.45319,0.8304,1.78545,1.43932,,1.29906,,400.0
"15/116 ALBERT STREET, BRUNSWICK",-37.770025,144.971542,2019,11,3.0,2.0,1,3056,206011496,House,4.83246,0.33924,0.9156,0.60121,1.48356,,2.16901,,680.0
"15/119 ATKINSON STREET, OAKLEIGH",-37.897556,145.092233,2019,8,2.0,1.0,1,3166,212051326,House,18.33576,3.59409,0.77197,2.88992,1.03211,0.4515,0.71123,,375.0
"15/151-153 FITZROY STREET, ST KILDA",-37.8591199,144.9788941,2019,4,2.0,1.0,0,3182,206051514,Apartment,7.6216,1.56223,0.24067,0.91722,0.1052,,,,540.0
"15/155 POWER STREET, HAWTHORN",-37.824898,145.026234,2019,3,2.0,1.0,1,3122,207011520,Apartment,6.80971,0.5093799999999999,0.66675,1.38256,1.6039100000000002,,1.54131,,410.0
"15/155 POWER STREET, HAWTHORN",-37.824898,145.026234,2019,6,2.0,1.0,1,3122,207011520,Apartment,6.80971,0.5093799999999999,0.66675,1.38256,1.6039100000000002,,1.54131,,410.0
"15/17 MACQUARIE STREET, PRAHRAN",-37.85054,144.992182,2019,6,1.0,1.0,0,3181,206061136,Apartment,6.76544,,0.87658,0.16912,0.65365,,1.34207,,260.0
