,Unnamed: 0,bedrooms,bathrooms,carspaces,building_area,street_address,latitude,longitude,price,distance_to_city,weekly_rent
1098,1098,3.0,2.0,2.0,,12 Avonbury Drive Werribee VIC 3030,-37.901172,144.5958522,$350.00,33.889,350.0
1099,1099,4.0,2.0,2.0,,251 Haze Drive Point Cook VIC 3030,-37.9102858,144.7618967,$410 Per Week,20.7279,410.0
1100,1100,4.0,2.0,2.0,,21 Wolomina Crescent Werribee VIC 3030,-37.9010601,144.6112132,$420 per week,32.5888,420.0
1101,1101,4.0,2.0,2.0,,91 Songlark Crescent Werribee VIC 3030,-37.8792952,144.66818490000003,$400,27.1192,400.0
1102,1102,4.0,2.0,2.0,,16 Whalers Street Point Cook VIC 3030,-37.9093119,144.77375569999995,$440 Per Week,19.7734,440.0
1103,1103,4.0,2.0,2.0,,291 Heaths Road Werribee VIC 3030,-37.8769519,144.674337,$400 per week,26.5309,400.0
1104,1104,4.0,2.0,2.0,,38 Gillespie Avenue Werribee VIC 3030,-37.9149185,144.6081674,BRAND NEW &amp; ONLY $400.00 Per Week,33.3096,400.0
1105,1105,4.0,2.0,2.0,,126 Bondi Parade Point Cook VIC 3030,-37.906952200000006,144.7710086,$550 per week,19.8489,550.0
1106,1106,4.0,2.0,2.0,,27 Yellowbox Drive Point Cook VIC 3030,-37.9080899,144.734124,$550,22.7719,550.0
1107,1107,3.0,2.0,2.0,,78 Shaws Road Werribee VIC 3030,-37.8889982,144.64911,$375 per week,29.0184,375.0
1108,1108,3.0,2.0,2.0,,32 Grand Canal Boulevard Sanctuary Lakes VIC 3030,-37.8978298,144.7545705,$450 per week,20.6583,450.0
1109,1109,4.0,2.0,1.0,878.0,32 Tyrone Street Werribee VIC 3030,-37.8940082,144.6776598,$395 per week,26.7824,395.0
1110,1110,2.0,3.0,2.0,,2/19 Jellicoe Street Werribee VIC 3030,-37.8988179,144.66762759999997,$430 per week,27.7882,430.0
1111,1111,4.0,2.0,2.0,,108 Ambassador Crescent Point Cook VIC 3030,-37.8835511,144.7129106,$460 pw,23.476999999999997,460.0
1112,1112,4.0,2.0,2.0,510.0,Point Cook VIC 3030,-37.90028289999999,144.75354119999997,$455 per week,20.8581,455.0
1113,1113,4.0,2.0,2.0,527.0,17 Dorrington Street Point Cook VIC 3030,-37.8816082,144.7446148,$480.00 Per Week,20.7715,480.0
1114,1114,5.0,2.0,2.0,,14 Francisco Bay Point Sanctuary Lakes VIC 3030,-37.8923886,144.7754084,$550 per week,18.7464,550.0
1115,1115,5.0,2.0,2.0,,11 Whitlam Green Point Cook VIC 3030,-37.895308,144.7330394,$550 per week,22.2722,550.0
1116,1116,4.0,2.0,4.0,,49 Tristania Drive Point Cook VIC 3030,-37.9050114,144.75720980000003,$460,20.8078,460.0
1117,1117,4.0,2.0,2.0,,329 Saltwater Promenade Point Cook VIC 3030,-37.91418790000001,144.7839524,$500 weekly,19.305,500.0
1118,1118,4.0,2.0,2.0,,56 Alamanda Boulevard Point Cook VIC 3030,-37.904214,144.7420832,$500 pw,21.9546,500.0
1119,1119,4.0,2.0,2.0,,46 Lispenard Circuit Point Cook VIC 3030,-37.8846643,144.715068,$450.00 per week,23.3357,450.0
1120,1120,3.0,2.0,2.0,,21 Cruise Street Point Cook VIC 3030,-37.9074809,144.74296280000004,$450 per week,22.0464,450.0
1121,1121,4.0,2.0,2.0,,30 Columbus Street Point Cook VIC 3030,-37.895915,144.7119884,$550,24.0139,550.0
1122,1122,4.0,2.0,3.0,,18 Kiely Avenue Werribee VIC 3030,-37.913568700000006,144.6695997,$420.00 Per Week,28.1988,420.0
1123,1123,3.0,2.0,2.0,,40 Middleton Drive Point Cook VIC 3030,-37.9086305,144.758905,$450.00 per week,20.8673,450.0
1124,1124,3.0,2.0,2.0,,32 Landing Place Point Cook VIC 3030,-37.9058897,144.725372,$460 per week,23.3618,460.0
1125,1125,5.0,3.0,2.0,,131 Newmarket Road Werribee VIC 3030,-37.9190093,144.646171,$530.00 per week,30.3339,530.0
1126,1126,4.0,2.0,4.0,,7 Berkeley Avenue Point Cook VIC 3030,-37.8880542,144.75238190000005,$420,20.3933,420.0
1127,1127,4.0,2.0,2.0,516.0,36 Seychelles Street Point Cook VIC 3030,-37.9029971,144.7416112,$480PW,21.9333,480.0
1128,1128,4.0,2.0,2.0,,6 Gillian Place Point Cook VIC 3030,-37.9048061,144.7345745,$400 PER WEEK,22.5781,400.0
1129,1129,3.0,2.0,1.0,,32 Dawley Circuit Werribee VIC 3030,-37.9110302,144.603286,$360.00 Per Week,33.5806,360.0
1130,1130,4.0,2.0,2.0,,58 Lennon Boulevard Point Cook VIC 3030,-37.89086320000001,144.74013090000003,$560 pw,21.5079,560.0
1131,1131,4.0,2.0,2.0,,4 Saxony Way Point Cook VIC 3030,-37.90028289999999,144.75354119999997,$450 pw,20.8581,450.0
1132,1132,4.0,2.0,3.0,,7 Dixon Ave Werribee VIC 3030,-37.90235379999999,144.6661701,$490 per week,28.0381,490.0
1133,1133,4.0,2.0,2.0,,26 Baltic Circuit Point Cook VIC 3030,-37.9041836,144.7365267,$530 per week,22.3934,530.0
1134,1134,3.0,2.0,2.0,,4 Helmsman Walk Point Cook VIC 3030,-37.90028289999999,144.75354119999997,$410 per week,20.8581,410.0
1135,1135,4.0,2.0,3.0,,4 Beacon Avenue Point Cook VIC 3030,-37.883455700000006,144.7290829,$400,22.1266,400.0
1136,1136,4.0,3.0,2.0,512.0,5 Nossal Drive Point Cook VIC 3030,-37.8907196,144.7199668,$535 per week,23.1537,535.0
1137,1137,4.0,2.0,2.0,,33 Eaglemont Way Werribee VIC 3030,-37.9130074,144.60966919999996,$420,33.1166,420.0
1138,1138,4.0,2.0,2.0,,54 Festival Drive Point Cook VIC 3030,-37.9087147,144.7480729,$550,21.71,550.0
1139,1139,4.0,2.0,2.0,,51 Pilatus Crescent Point Cook VIC 3030,-37.8759871,144.73494419999997,$580,21.3765,580.0
1140,1140,4.0,2.0,2.0,452.0,5 Cable Drive Point Cook VIC 3030,-37.9120339,144.7669309,$485 PW Reviewing Applications,20.4434,485.0
1141,1141,3.0,2.0,2.0,,12 Tom Roberts Parade Point Cook VIC 3030,-37.8934251,144.7306703,$385 per week,22.3853,385.0
1142,1142,4.0,2.0,1.0,,16 Edgar Street Werribee VIC 3030,-37.8969683,144.64881,$460,29.296,460.0
1143,1143,3.0,2.0,2.0,,45 Denman Drive Point Cook VIC 3030,-37.9067991,144.76197109999995,$440 per week,20.5331,440.0
1144,1144,4.0,2.0,2.0,510.0,2 Contessa Court Point Cook VIC 3030,-37.8945483,144.7493994,$450.00 Per Week,20.9187,450.0
1145,1145,4.0,2.0,2.0,,12 Sorrenberg Street Point Cook VIC 3030,-37.9168317,144.78439609999995,$550,19.4373,550.0
1146,1146,4.0,2.0,2.0,,13 Morning Close Sanctuary Lakes VIC 3030,-37.8866062,144.76409819999995,$410.00 per week,19.3818,410.0
1147,1147,4.0,2.0,2.0,,2 Rona Road Point Cook VIC 3030,-37.9036728,144.7330729,$420 per week,22.6442,420.0
1148,1148,6.0,4.0,6.0,,131 Princes Highway Werribee VIC 3030,-37.8935736,144.6798893,$600,26.5813,600.0
1149,1149,4.0,2.0,2.0,,17 Cooinda Way Point Cook VIC 3030,-37.9001396,144.73300849999995,$490 per week,22.4872,490.0
1150,1150,4.0,2.0,2.0,,34 Whitetop Drive Point Cook VIC 3030,-37.9110433,144.7259726,$430,23.5595,430.0
1151,1151,4.0,2.0,2.0,,5 Highbury Road Werribee VIC 3030,-37.918729,144.6314625,$420,31.5271,420.0
1152,1152,4.0,3.0,2.0,,3 Paradise Parade Point Cook VIC 3030,-37.9006063,144.7415897,$550 per week,21.822,550.0
1153,1153,3.0,2.0,1.0,,56 Mirka Way Point Cook VIC 3030,-37.9152654,144.75979919999997,$385 per week,21.1656,385.0
1154,1154,3.0,2.0,3.0,,3 Callanan Grove Werribee South VIC 3030,-37.969572,144.6880791,$520,29.7308,520.0
1155,1155,3.0,2.0,4.0,,6 Opperman Place Point Cook VIC 3030,-37.8960422,144.72577959999995,$480 pw,22.8929,480.0
1156,1156,3.0,2.0,2.0,,18 Nostrand Walk Point Cook VIC 3030,-37.88414119999999,144.7134025,$420 PER WEEK,23.4563,420.0
1157,1157,5.0,3.0,2.0,,9 SAVERY COURT Point Cook VIC 3030,-37.88751970000001,144.7236346,$650,22.7287,650.0
1158,1158,4.0,2.0,2.0,,34 Drysdale Crescent Point Cook VIC 3030,-37.8914398,144.7374063,$440.00 per week,21.7539,440.0
1159,1159,3.0,2.0,2.0,400.0,4 Rodeo Grove Point Cook VIC 3030,-37.9115617,144.7762883,$440 Per Week,19.7136,440.0
1160,1160,3.0,2.0,2.0,,82 Exploration Avenue Werribee VIC 3030,-37.9216003,144.6372386,$420,31.1694,420.0
1161,1161,4.0,2.0,2.0,,52 Ambassador Crescent Point Cook VIC 3030,-37.88474,144.7096936,$460 per week,23.7867,460.0
1162,1162,4.0,2.0,2.0,,7 Selleck Drive Point Cook VIC 3030,-37.908228,144.7716524,$410,19.8711,410.0
1163,1163,4.0,2.0,2.0,,1 Grindall Way Point Cook VIC 3030,-37.9109873,144.7506582,$500 pw,21.6286,500.0
1164,1164,4.0,3.0,4.0,,18 Attadale Avenue Werribee VIC 3030,-37.8996152,144.5998607,$460,33.5032,460.0
1165,1165,3.0,2.0,2.0,,9 Windsong Way Point Cook VIC 3030,-37.8928291,144.752296,$400,20.6086,400.0
1166,1166,4.0,2.0,4.0,,34 Fongeo Drive Point Cook VIC 3030,-37.9107439,144.7427697,$560,22.2274,560.0
1167,1167,4.0,2.0,2.0,,12 Evening Close Point Cook VIC 3030,-37.8879669,144.7627033,$560 pw,19.5541,560.0
1168,1168,4.0,2.0,2.0,,4 Parramatta Road Werribee VIC 3030,-37.8862701,144.66164750000004,$420 pw,27.8759,420.0
1169,1169,4.0,2.0,2.0,,9 Magnetic Avenue Point Cook VIC 3030,-37.9039604,144.7392727,$490 per week,22.1649,490.0
1170,1170,4.0,2.0,2.0,,28 Beatrix Street Point Cook VIC 3030,-37.9028527,144.760563,$450.00 per week,20.4356,450.0
1171,1171,4.0,2.0,2.0,,55 Miles Franklin Boulevard Point Cook VIC 3030,-37.886859,144.7271738,$490 per week,22.4113,490.0
1172,1172,4.0,2.0,2.0,,66 Hargrave Ave Point Cook VIC 3030,-37.9007848,144.71833669999995,$420 per week,23.699,420.0
1175,1175,4.0,2.0,2.0,,44 Victorking Drive Point Cook VIC 3030,-37.9051824,144.7309492,$550,22.8842,550.0
1176,1176,4.0,2.0,2.0,,12 Oakridge Street Point Cook VIC 3030,-37.9147843,144.787407,$500 weekly,19.0904,500.0
1177,1177,3.0,2.0,2.0,,19 Mirabella Close Werribee VIC 3030,-37.8741018,144.66413380000003,$380 per week,27.3272,380.0
1178,1178,3.0,2.0,1.0,,42 Fairhall Avenue Werribee VIC 3030,-37.90434219999999,144.6119158,$360 per week,32.6346,360.0
1179,1179,3.0,2.0,2.0,,195 Saltwater Promenade Point Cook VIC 3030,-37.9100321,144.773627,$400 per week,19.8243,400.0
1180,1180,3.0,2.0,1.0,,1/16 Paola Circuit Point Cook VIC 3030,-37.8876881,144.7443266,$410 Per Week,21.0344,410.0
1181,1181,4.0,2.0,2.0,,16 Island Way Point Cook VIC 3030,-37.90346160000001,144.7412679,$420.00 per week,21.9828,420.0
1182,1182,3.0,2.0,2.0,,4 Waverley Place Point Cook VIC 3030,-37.9102973,144.7717705,Fully Furnished $510pw,19.9793,510.0
1183,1183,3.0,2.0,1.0,,1/15 Covent Gardens Point Cook VIC 3030,-37.89196210000001,144.7443774,$380.00 per week,21.2096,380.0
1184,1184,4.0,2.0,3.0,,3 Toulon Grove Point Cook VIC 3030,-37.8936518,144.7425337,$600,21.432,600.0
1185,1185,4.0,2.0,2.0,,40 Stoneyfell Road Point Cook VIC 3030,-37.9070505,144.77846430000002,$450 per week,19.2892,450.0
1186,1186,4.0,2.0,2.0,,4 Drysdale Crescent Point Cook VIC 3030,-37.8938773,144.7371918,$430 per week,21.8743,430.0
1187,1187,4.0,2.0,2.0,,21 Coastwatch Road Point Cook VIC 3030,-37.91107,144.7796367,$480 per week,19.4351,480.0
1188,1188,4.0,2.0,4.0,,28 Nantilla Crescent Werribee VIC 3030,-37.9000394,144.67435849999995,$550 pw,27.2741,550.0
1189,1189,4.0,2.0,3.0,646.0,192 Dunnings Road Point Cook VIC 3030,-37.8837476,144.7292974,$530 per week,22.1195,530.0
1190,1190,4.0,2.0,2.0,,18 College Road Werribee VIC 3030,-37.90651829999999,144.6654842,$390,28.2523,390.0
1191,1191,4.0,2.0,2.0,,12 Arrowgrass Drive Point Cook VIC 3030,-37.9090956,144.7236346,$390.00 per week,23.6508,390.0
1192,1192,4.0,2.0,2.0,,21 Jetty Road Werribee South VIC 3030,-37.96320920000001,144.7053188,$500 pw,28.084,500.0
1193,1193,4.0,2.0,2.0,,8 Juniper Avenue Point Cook VIC 3030,-37.8859467,144.7380499,$480 PER WEEK,21.4795,480.0
1194,1194,4.0,2.0,2.0,,31 Beachview Parade Point Cook VIC 3030,-37.90491420000001,144.7710086,$450 per week,19.737000000000002,450.0
1195,1195,4.0,2.0,2.0,,6 Gamesley Avenue Werribee VIC 3030,-37.9135885,144.6077397,$400,33.2978,400.0
1196,1196,5.0,2.0,2.0,,11 Stableford Street Werribee VIC 3030,-37.90004879999999,144.595124,$460 Per Week,33.917,460.0
1197,1197,3.0,2.0,2.0,,5 Lorne Way Point Cook VIC 3030,-37.91099420000001,144.7354326,$450 per week,22.8131,450.0
1198,1198,3.0,2.0,2.0,,12 Biscay Street Point Cook VIC 3030,-37.9077221,144.7360762,$480 per week,22.5999,480.0
1199,1199,4.0,2.0,2.0,539.0,2 The Breezewater Point Cook VIC 3030,-37.8873438,144.7719958,$600 Per Week,18.7791,600.0
1200,1200,4.0,2.0,2.0,,14 Brinkerhoff Crescent Point Cook VIC 3030,-37.8884893,144.7124112,$450.00 per week,23.6941,450.0
1201,1201,2.0,2.0,1.0,,4/23 Werribee Street Werribee VIC 3030,-37.907413,144.6572967,$420 per week,28.9618,420.0
1202,1202,5.0,2.0,2.0,,19 Wedgebill Circuit Werribee VIC 3030,-37.9098411,144.605211,$440.00 per week,33.3792,440.0
1203,1203,3.0,2.0,1.0,,3/53 Margaret Street Werribee VIC 3030,-37.8926951,144.65785390000005,$380 per week,28.3966,380.0
1204,1204,4.0,2.0,2.0,,23 Messina Crescent Point Cook VIC 3030,-37.8874423,144.74013090000003,$500.00 per week,21.3678,500.0
1205,1205,4.0,2.0,2.0,512.0,29 Canadian Ave Werribee VIC 3030,-37.8997995,144.6641401,$450,28.1134,450.0
1206,1206,3.0,2.0,1.0,,20/14 Mickleton Grove Point Cook VIC 3030,-37.89246970000001,144.7466301,$365,21.0494,365.0
1207,1207,4.0,2.0,2.0,,4 Carrick Street Point Cook VIC 3030,-37.91026220000001,144.7724729,$440 Per Week,19.9244,440.0
1209,1209,4.0,2.0,2.0,,64 Tristania Drive Point Cook VIC 3030,-37.9056889,144.7596132,$475,20.6565,475.0
1210,1210,3.0,2.0,2.0,,29 Caspian Circuit Point Cook VIC 3030,-37.9002294,144.7452156,$430.00 per week,21.5155,430.0
1211,1211,4.0,2.0,2.0,,7 Atherton Way Werribee VIC 3030,-37.9010132,144.59829399999995,$410 pw,33.6778,410.0
1212,1212,3.0,2.0,2.0,,17 Carrick Street Point Cook VIC 3030,-37.910529800000006,144.7722104,$370 pw,19.9595,370.0
1213,1213,4.0,2.0,2.0,,13 Buckland Circuit Werribee VIC 3030,-37.9182068,144.6466161,$420 weekly,30.2647,420.0
1214,1214,3.0,2.0,1.0,,2 Padova Avenue Werribee VIC 3030,-37.91841229999999,144.6335708,$360 per week,31.3415,360.0
1215,1215,4.0,2.0,2.0,,65 Glastonbury Circuit Point Cook VIC 3030,-37.88945579999999,144.7502577,$420.00 per week,20.6254,420.0
1216,1216,4.0,2.0,2.0,,50 Palmer Avenue Point Cook VIC 3030,-37.8939588,144.7355185,$470 per week,22.0135,470.0
1217,1217,4.0,2.0,2.0,,234 Sanctuary Lakes South Blvd Sanctuary Lakes VIC 3030,-37.9044672,144.7747001,$540 weekly,19.4302,540.0
1219,1219,4.0,2.0,2.0,,71 Lincolnheath Boulevard Point Cook VIC 3030,-37.9025052,144.74776880000005,$490 per week,21.4222,490.0
1220,1220,3.0,2.0,2.0,,63 Dunkirk Drive Point Cook VIC 3030,-37.8930201,144.73766369999996,$420,21.7994,420.0
1221,1221,4.0,2.0,2.0,,15 Malibu Boulevard Point Cook VIC 3030,-37.9087362,144.7368056,$550 per week,22.5925,550.0
1222,1222,5.0,2.0,2.0,,327 Saltwater Promenade Point Cook VIC 3030,-37.91408920000001,144.7838866,$420pw,19.3038,420.0
1223,1223,2.0,2.0,1.0,,24 Tamarind Crescent Werribee VIC 3030,-37.8884303,144.66586999999996,$380,27.5859,380.0
1224,1224,3.0,2.0,1.0,,4 Moore Court Werribee VIC 3030,-37.89645529999999,144.6479528,$380,29.3509,380.0
1225,1225,4.0,2.0,2.0,,54 Dawley Circuit Werribee VIC 3030,-37.9116374,144.6037556,$420 per week,33.5622,420.0
1226,1226,4.0,2.0,2.0,,11 Hemlock Crescent Point Cook VIC 3030,-37.8897156,144.7313139,$480.00 per week,22.1816,480.0
1227,1227,4.0,2.0,2.0,,22 Totterdown Way Werribee VIC 3030,-37.9122327,144.6015175,$375 Per Week,33.7696,375.0
1228,1228,4.0,2.0,2.0,,1 Baltimore Drive Point Cook VIC 3030,-37.8819903,144.7262944,$420,22.3059,420.0
1229,1229,4.0,4.0,2.0,,11 Beachview Parade Point Cook VIC 3030,-37.9037138,144.77122319999995,$600.00 per week,19.6556,600.0
1230,1230,4.0,2.0,2.0,,15 Meridian Close Sanctuary Lakes VIC 3030,-37.897141,144.7737128,$450 per week,19.1175,450.0
1231,1231,4.0,2.0,2.0,,14 Winterberry Road Point Cook VIC 3030,-37.9059764,144.71835819999995,$430 PER WEEK,23.927,430.0
1232,1232,4.0,2.0,2.0,,36 Tom Roberts Parade Point Cook VIC 3030,-37.8932394,144.72959780000005,$420 per week,22.4651,420.0
1233,1233,4.0,2.0,2.0,,20 Chancery Road Werribee VIC 3030,-37.9176762,144.6297907,$410 Per Week,31.6234,410.0
1234,1234,4.0,2.0,2.0,,58 Middleton Drive Point Cook VIC 3030,-37.9074451,144.7591625,$400.00 per week,20.7841,400.0
1235,1235,3.0,2.0,2.0,,28 Copeland Crescent Point Cook VIC 3030,-37.8815547,144.747168,$450,20.5586,450.0
1236,1236,3.0,2.0,2.0,,2 Treeve Parkway Werribee VIC 3030,-37.8997015,144.60994519999997,$360 Per Week,32.6536,360.0
1237,1237,4.0,2.0,2.0,,17 Citronella Circuit Point Cook VIC 3030,-37.8876172,144.73697719999996,$450.00 per week,21.6334,450.0
1238,1238,4.0,2.0,2.0,,1 Muscovy Way Werribee VIC 3030,-37.9076231,144.6076636,$450,33.0994,450.0
1239,1239,3.0,2.0,2.0,,8 Sakura Walk Point Cook VIC 3030,-37.8832391,144.71710249999995,$390 pw,23.1161,390.0
1240,1240,4.0,2.0,2.0,,8 Maritime Circuit Sanctuary Lakes VIC 3030,-37.8976815,144.7778981,$470.00 Per Week,18.8199,470.0
1241,1241,4.0,2.0,2.0,,27 Citybay Road Point Cook VIC 3030,-37.9137504,144.776782,$570,19.8064,570.0
1242,1242,4.0,2.0,,,8 Rathdowne Road Werribee VIC 3030,-37.8991844,144.5952525,$370,33.8805,370.0
1245,1245,3.0,2.0,1.0,,18 Totem Way Point Cook VIC 3030,-37.90606939999999,144.7211116,$380 pw,23.7106,380.0
1246,1246,4.0,2.0,2.0,,18 Impara Rise Werribee VIC 3030,-37.89942979999999,144.6068882,$380 per week,32.9034,380.0
1247,1247,3.0,2.0,2.0,,85 Duncans Road Werribee VIC 3030,-37.908373,144.674137,$320,27.615,320.0
1248,1248,4.0,2.0,2.0,,9 Seabird Drive Point Cook VIC 3030,-37.9118475,144.7839296,$470 per week,19.1638,470.0
1249,1249,4.0,2.0,2.0,,29 Bondi Parade Point Cook VIC 3030,-37.90586879999999,144.7752014,$600 per week,19.4696,600.0
1250,1250,3.0,2.0,1.0,,13 Wavish Court Werribee VIC 3030,-37.8815871,144.6699855,$350,27.0312,350.0
1251,1251,4.0,2.0,2.0,,12 Flatbush Avenue Point Cook VIC 3030,-37.8885221,144.7105881,$390 weekly,23.8466,390.0
1252,1252,4.0,2.0,2.0,,8 Nyanda Grove Werribee VIC 3030,-37.9031709,144.6082362,$410,32.9062,410.0
1253,1253,4.0,2.0,2.0,,44 Grassbird Drive Point Cook VIC 3030,-37.9042636,144.7226885,$400 Per week,23.502,400.0
1255,1255,4.0,3.0,3.0,,33 Stockmans Way Kensington VIC 3031,-37.7915848,144.92216059999996,$1100 pw - $4780 pcm,4.9111,1100.0
1256,1256,4.0,2.0,2.0,,2 Sambell Street Kensington VIC 3031,-37.79539949999999,144.9224605,$750,4.6462,750.0
1258,1258,3.0,2.0,2.0,,32/1 Gatehouse Drive Kensington VIC 3031,-37.7914693,144.919972,$550 per week,5.0738,550.0
1259,1259,2.0,2.0,1.0,,1710/1 Ascot Vale Road Flemington VIC 3031,-37.7867363,144.9211832,$450.00 per week,5.3176,450.0
1260,1260,2.0,2.0,1.0,,516/77 Hobsons Road Kensington VIC 3031,-37.79637520000001,144.9170122,$530pw/ $2303pcm,5.0018,530.0
1261,1261,2.0,2.0,1.0,,7/2 Newmarket Way Flemington VIC 3031,-37.78602100000001,144.9280421,$440.00,4.9357,440.0
1262,1262,2.0,2.0,1.0,,501/70 Speakmen Street Kensington VIC 3031,-37.7939683,144.9160218,$450 per week,5.2111,450.0
1263,1263,5.0,2.0,,,23 Brighton Street Flemington VIC 3031,-37.7844232,144.9298913,$850pw/ $3693pcm,4.9578,850.0
1264,1264,2.0,2.0,1.0,,12 Little Smith Street Kensington VIC 3031,-37.7916118,144.93084219999997,$590.00,4.3229,590.0
1265,1265,3.0,2.0,1.0,,301/455 Macaulay Road Kensington VIC 3031,-37.794785,144.9318352,$580 Per Week,4.0231,580.0
1266,1266,2.0,2.0,1.0,,107/40 Altona Street Kensington VIC 3031,-37.7981835,144.9268534,$460 Per Week,4.1537,460.0
1267,1267,3.0,2.0,2.0,,43 Goldsbrough Walk Kensington VIC 3031,-37.797327,144.9194782,$675 per week,4.7607,675.0
1268,1268,4.0,3.0,2.0,,5/80 Hobsons Road Kensington VIC 3031,-37.7953098,144.9168363,$850 per week,5.0736,850.0
1269,1269,4.0,3.0,,,19 Henry Street Kensington VIC 3031,-37.7949024,144.9281604,$975 Per Week,4.2674,975.0
1270,1270,2.0,2.0,1.0,,317/71 Henry Street Kensington VIC 3031,-37.7963153,144.92617140000004,$500,4.3178,500.0
1271,1271,4.0,2.0,1.0,,108 Mcconnell Street Kensington VIC 3031,-37.79344469999999,144.9287302,$680pw/ $2955pcm,4.3285,680.0
1272,1272,2.0,2.0,1.0,,26 Peppercorn Walk Kensington VIC 3031,-37.7922823,144.922226,$550 Per Week,4.8602,550.0
1273,1273,2.0,2.0,1.0,,108A/80 Speakmen Street Kensington VIC 3031,-37.7936281,144.9163124,$400.00,5.2089,400.0
1274,1274,3.0,2.0,2.0,,5 The Lairidge Kensington VIC 3031,-37.78961500000001,144.92418600000005,$560.00,4.9085,560.0
1275,1275,3.0,3.0,1.0,,162 Westbourne Road Kensington VIC 3031,-37.7945673,144.91988700000005,$500.00 per week,4.8868,500.0
1276,1276,5.0,2.0,2.0,,168 Bellair Street Kensington VIC 3031,-37.7934088,144.9298053,$1300pw/ $5649pcm,4.2583,1300.0
1277,1277,3.0,2.0,4.0,230.0,Kensington VIC 3031,-37.79412070000001,144.9276659,$645,4.3548,645.0
1278,1278,4.0,2.0,1.0,,92 Westbourne Road Kensington VIC 3031,-37.7932363,144.92167769999998,$740 Per Week,4.8377,740.0
1279,1279,3.0,2.0,2.0,,15 Howlett Street Kensington VIC 3031,-37.7902825,144.922355,$600 per week,4.9861,600.0
1280,1280,3.0,2.0,2.0,,16 Kirk Street Kensington VIC 3031,-37.7963561,144.9184849,$550 pw/ $390 pcm,4.8898,550.0
1281,1281,3.0,2.0,1.0,,3/79 Lambeth Street Kensington VIC 3031,-37.7918807,144.9341018,$675 per week,4.0963,675.0
1282,1282,2.0,2.0,1.0,,10 Rourke Lane Kensington VIC 3031,-37.7930301,144.9172153,$500 per week,5.1769,500.0
1283,1283,3.0,2.0,1.0,,40 Francis Lane Kensington VIC 3031,-37.7937127,144.91836659999996,$680 per week,5.0507,680.0
1284,1284,2.0,2.0,1.0,,903/70 Speakmen Street Kensington VIC 3031,-37.7939683,144.9160218,$420pw/$1825pcm,5.2111,420.0
1285,1285,3.0,2.0,2.0,,8 Angler Lane Maribyrnong VIC 3032,-37.7882418,144.8979874,$750pw/ $3259pcm,6.9045,750.0
1286,1286,2.0,2.0,1.0,,404/2 Wests Road Maribyrnong VIC 3032,-37.7737409,144.8816532,$450 per week,8.9704,450.0
1287,1287,3.0,2.0,1.0,,1/4 Rowe Street Maribyrnong VIC 3032,-37.7831829,144.8878426,$430.00,7.9581,430.0
1288,1288,3.0,2.0,2.0,,20 Wests Road Maribyrnong VIC 3032,-37.7723305,144.88186919999995,$580 Per Week,9.0421,580.0
1289,1289,4.0,2.0,2.0,,329A Maribyrnong Road Ascot Vale VIC 3032,-37.77043670000001,144.9020523,$700.00,7.7829,700.0
1290,1290,4.0,3.0,2.0,,1 Sanctuary Way Ascot Vale VIC 3032,-37.7763314,144.9036514,$950,7.2429,950.0
1291,1291,2.0,2.0,1.0,,61 Dutton Lane Ascot Vale VIC 3032,-37.7735561,144.9151847,$445 per week,6.7219,445.0
1292,1292,2.0,2.0,1.0,,25/22 Leonard Crescent Ascot Vale VIC 3032,-37.7847818,144.9065856,$460,6.4651,460.0
1293,1293,4.0,3.0,2.0,,15 Medley Walk Ascot Vale VIC 3032,-37.7754188,144.9069342,$850 **UNIQUE PARK FACING 3-STOREY HOME**,7.0915,850.0
1294,1294,2.0,2.0,1.0,,207/8 Horizon Drive Maribyrnong VIC 3032,-37.7753679,144.8924951,$465.00,8.083,465.0
1295,1295,3.0,2.0,1.0,,9 Haven Crescent Ascot Vale VIC 3032,-37.7749581,144.9041801,$590.00,7.3068,590.0
1296,1296,2.0,2.0,1.0,,218/66 Mt Alexander Road Travancore VIC 3032,-37.78430820000001,144.9379704,$440 per week,4.5349,440.0
1297,1297,3.0,2.0,1.0,,201A Ascot Vale Road Ascot Vale VIC 3032,-37.7775433,144.922953,$650 Per Week,5.9365,650.0
1298,1298,3.0,2.0,,,32 Harmony Road Ascot Vale VIC 3032,-37.77597100000001,144.9025457,$690pw $2998pcm,7.3433,690.0
1299,1299,3.0,2.0,1.0,,24/157 Epsom Road Ascot Vale VIC 3032,-37.7827048,144.9170552,$650 PW / $2824 PCM,5.8870000000000005,650.0
1300,1300,2.0,2.0,1.0,,32/4 Wests Road Maribyrnong VIC 3032,-37.7733871,144.8818466,$450.00,8.978,450.0
1301,1301,2.0,2.0,1.0,,29/4 Wests Road Maribyrnong VIC 3032,-37.7733871,144.8818466,$400 per week,8.978,400.0
1302,1302,4.0,2.0,1.0,,17 Allara Ave Maribyrnong VIC 3032,-37.7857573,144.8860803,$630 weekly,7.9601,630.0
1303,1303,3.0,3.0,2.0,,1/235 Ascot Vale Road Ascot Vale VIC 3032,-37.77483489999999,144.92334340000005,$790.00,6.1474,790.0
1304,1304,3.0,2.0,2.0,,85A The Parade Ascot Vale VIC 3032,-37.7725955,144.912175,$700.00,6.9807,700.0
