,bedrooms,bathrooms,carspaces,building_area,street_address,latitude,longitude,price,distance_to_city,postcode
861,4.0,2.0,2.0,,35 Maling Road Truganina VIC 3029,-37.8139679,144.7173397,$460 pw,21.9429,3029
862,4.0,2.0,2.0,,41 Maling Road Truganina VIC 3029,-37.8139679,144.7173397,$460 pw,21.9429,3029
863,3.0,2.0,2.0,,73 Baden Powell Drive Tarneit VIC 3029,-37.84183549999999,144.6962911,$410 Per Week,23.9312,3029
864,3.0,2.0,2.0,,19 Samaria Street Tarneit VIC 3029,-37.8396641,144.6846058,$390,24.9284,3029
865,3.0,2.0,3.0,,37 Award Crescent Truganina VIC 3029,-37.8484376,144.7159131,$410,22.3158,3029
866,4.0,2.0,2.0,,1 Senegal Way Tarneit VIC 3029,-37.834252299999996,144.67011409999998,$460,26.1495,3029
867,4.0,2.0,2.0,,11 Bronze Street Tarneit VIC 3029,-37.8418463,144.6411274,$480 weekly,28.7567,3029
868,3.0,2.0,1.0,,16 Caulonia Drive Truganina VIC 3029,-37.7517161,144.67735180000003,$350 pw,26.5151,3029
869,4.0,4.0,2.0,,109 Inverell Parkway Tarneit VIC 3029,-37.8439208,144.68497030000003,$700 per week,24.946,3029
870,4.0,2.0,2.0,,18 Mazel Drive Tarneit VIC 3029,-37.8354537,144.6829979,$430 pw,25.0293,3029
871,3.0,2.0,2.0,,45 Hope Way Tarneit VIC 3029,-37.8632037,144.6566108,$400 pw,27.7282,3029
872,3.0,2.0,2.0,,4 HERTALI STREET Truganina VIC 3029,-37.824688099999996,144.7493013,$420 per week,19.1402,3029
873,3.0,2.0,1.0,,9/438 Morris Road Truganina VIC 3029,-37.84425039999999,144.70776569999998,$350,22.9609,3029
874,3.0,2.0,1.0,,3A Devlin Drive Hoppers Crossing VIC 3029,-37.863418599999996,144.70530449999998,$470.00,23.5363,3029
875,3.0,2.0,1.0,,8 Maple Crescent Hoppers Crossing VIC 3029,-37.860568900000004,144.707978,$355 per week/ $1543 per month,23.2406,3029
876,3.0,2.0,1.0,,2/7 Greenleaf Circuit Tarneit VIC 3029,-37.8589269,144.6624834,$360,27.1376,3029
877,4.0,2.0,2.0,,138 Crossway Avenue Tarneit VIC 3029,-37.8351694,144.6819045,$420.00,25.1228,3029
878,4.0,2.0,4.0,,41 laflin avenue Tarneit VIC 3029,-37.8353471,144.6484128,$480,28.0613,3029
879,4.0,2.0,2.0,,15 Aquarius Street Truganina VIC 3029,-37.8325713,144.721429,$450,21.636,3029
880,4.0,2.0,2.0,,14 Thwaites Road Tarneit VIC 3029,-37.837798,144.6711645,$480,26.087,3029
881,3.0,2.0,1.0,,12 Mala Street Truganina VIC 3029,-37.8435077,144.7247929,$400,21.4659,3029
882,4.0,2.0,2.0,,59 Terracotta Avenue Tarneit VIC 3029,-37.811321500000005,144.68258630000003,$450 per week,25.006,3029
883,4.0,2.0,2.0,435.0,49 Kondalilla Drive Truganina VIC 3029,-37.83783469999999,144.704847,$430,23.1377,3029
884,4.0,2.0,2.0,,7 Amiata Drive Truganina VIC 3029,-37.756352899999996,144.6772594,$425,26.3831,3029
885,4.0,2.0,2.0,,21 Edenbridge Way Truganina VIC 3029,-37.8478641,144.74282119999998,$450,19.9699,3029
886,3.0,2.0,1.0,,1/51 Hotham Crescent Hoppers Crossing VIC 3029,-37.8753376,144.7078493,$400.00 per week,23.6387,3029
887,3.0,2.0,4.0,,5 LORENA CLOSE Hoppers Crossing VIC 3029,-37.8751393,144.6696425,410,26.8829,3029
888,3.0,2.0,1.0,,1/216 Bethany Road Tarneit VIC 3029,-37.852222,144.6661258,$350,26.7067,3029
889,3.0,2.0,2.0,,52 Everholme Drive Truganina VIC 3029,-37.8389851,144.738908,$400,20.1727,3029
890,3.0,2.0,2.0,,18 Sarette Retreat Truganina VIC 3029,-37.845535,144.7410998,$380.00 per week,20.0784,3029
891,5.0,2.0,2.0,,10 Fairway Ave Hoppers Crossing VIC 3029,-37.8831528,144.6940396,$445,25.0462,3029
892,5.0,5.0,2.0,,29 Joanne Drive Truganina VIC 3029,-37.8236066,144.7075634,$580 Per Week,22.8046,3029
893,4.0,2.0,2.0,368.53,12 Monique Way Tarneit VIC 3029,-37.8410627,144.669171,$460,26.2939,3029
894,3.0,2.0,2.0,,53 Matlock Street Hoppers Crossing VIC 3029,-37.8699999,144.7153126,$420,22.851,3029
895,3.0,2.0,1.0,,2/19 Westmeadows Lane Truganina VIC 3029,-37.8436195,144.7261549,$350 per week,21.3488,3029
896,4.0,2.0,2.0,,103 Penrose Promenade Tarneit VIC 3029,-37.835555600000006,144.675023,$440,25.7293,3029
897,3.0,2.0,1.0,473.0,34 Edmund Drive Tarneit VIC 3029,-37.84175,144.65866830000002,Application Approved !!!,27.2203,3029
898,4.0,2.0,2.0,,28 Henbury Street Tarneit VIC 3029,-37.8347491,144.6590445,$420 per week,27.1242,3029
899,4.0,2.0,2.0,,4 Sherman Court Truganina VIC 3029,-37.8499799,144.7276886,$430 Per week,21.3207,3029
900,4.0,2.0,2.0,,29 Trickett Drive Truganina VIC 3029,-37.7664166,144.689001,$450 per week,25.1055,3029
901,3.0,2.0,2.0,,23 Higgins Way Truganina VIC 3029,-37.8602583,144.73011259999998,$420,21.3315,3029
902,4.0,2.0,2.0,,2 Majella Court Hoppers Crossing VIC 3029,-37.853527,144.67648069999998,$420 Per week pw,25.8276,3029
903,4.0,2.0,2.0,,44 Emerson Drive Truganina VIC 3029,-37.8483655,144.729512,$440,21.1335,3029
904,4.0,2.0,2.0,,3 Vive Street Tarneit VIC 3029,-37.850098700000004,144.6619254,$420 per week,27.0405,3029
905,3.0,2.0,2.0,,34 Bunnorong Street Tarneit VIC 3029,-37.835974900000004,144.68722140000003,$410,24.6636,3029
906,4.0,2.0,2.0,,15 Copper Way Tarneit VIC 3029,-37.83776829999999,144.64631200000002,$400 pw,28.2647,3029
907,4.0,2.0,2.0,,7 Frolic Street Tarneit VIC 3029,-37.8162771,144.6859614,$450 per week pw,24.6979,3029
908,3.0,2.0,2.0,,2/24 Dyer Street Hoppers Crossing VIC 3029,-37.874706200000006,144.6947979,$380,24.7275,3029
909,3.0,2.0,1.0,,23 Isla Street Tarneit VIC 3029,-37.8621837,144.6506339,$360 pw,28.2253,3029
910,3.0,2.0,2.0,527.89,18 Horseshoe Circuit Truganina VIC 3029,-37.8412783,144.7222189,$425,21.6596,3029
911,4.0,2.0,2.0,400.04,5 Celestial Circuit Tarneit VIC 3029,-37.8424351,144.63788430000002,$480,29.0465,3029
912,3.0,2.0,2.0,,14 Jura Street Truganina VIC 3029,-37.7615808,144.6908886,$400,25.0743,3029
913,3.0,2.0,2.0,,54/27 Turva Ave Tarneit VIC 3029,-37.837758799999996,144.6733295,$395 PW/ $1716 PCM,25.897,3029
914,4.0,2.0,2.0,,27 Rainier Drive Truganina VIC 3029,-37.7490291,144.6782462,$430,26.5251,3029
915,4.0,2.0,2.0,,62 Stanhope Road Tarneit VIC 3029,-37.856294399999996,144.6548749,$470 per week,27.7513,3029
916,4.0,2.0,2.0,,12 Pantanal Road Tarneit VIC 3029,-37.8332338,144.6550677,$500 Per Week Only,27.4625,3029
917,3.0,2.0,2.0,,2 Solar Court Tarneit VIC 3029,-37.840154299999995,144.691338,$430 per week,24.3447,3029
918,4.0,2.0,,,10 Nyman Circuit Tarneit VIC 3029,-37.8367204,144.64926609999998,$480,27.9971,3029
919,3.0,2.0,2.0,,9 Camelot Drive Tarneit VIC 3029,-37.8405597,144.6767165,$420,25.6283,3029
920,4.0,2.0,2.0,,36 Neroli Crescent Truganina VIC 3029,-37.8411999,144.72964069999998,$500 per Week,21.0107,3029
921,3.0,2.0,2.0,,17 Alfred Park Drive Tarneit VIC 3029,-37.8400357,144.6990572,$425,23.6682,3029
922,4.0,2.0,1.0,,8 Rugby Crescent Truganina VIC 3029,-37.8456471,144.7453872,$430,19.7079,3029
923,3.0,2.0,1.0,,46 Kathleen Crescent Hoppers Crossing VIC 3029,-37.8725528,144.66698459999998,$380 Per Week,27.0444,3029
924,3.0,2.0,2.0,,20 Welford Street Tarneit VIC 3029,-37.838265299999996,144.6873715,$425 per week,24.672,3029
925,3.0,2.0,2.0,,11 Mallina Glen Tarneit VIC 3029,-37.843996000000004,144.6767594,$420 per week,25.6642,3029
926,4.0,2.0,2.0,,12 Akkersley Drive Truganina VIC 3029,-37.84634430000001,144.7328584,$450,20.8082,3029
927,3.0,2.0,1.0,536.48,154 Morris Road Hoppers Crossing VIC 3029,-37.8709533,144.70313149999998,$390,23.9142,3029
928,4.0,2.0,2.0,,7 Myrtleleaf Street Tarneit VIC 3029,-37.814991,144.6791782,$460 Per Week Only,25.2961,3029
929,4.0,2.0,2.0,,18 Surin Road Tarneit VIC 3029,-37.86068770000001,144.65006169999998,$460 per week,28.2467,3029
930,3.0,2.0,2.0,,20 Moombil Road Truganina VIC 3029,-37.7664874,144.6916852,$400,24.8739,3029
931,4.0,2.0,2.0,,26 Dublin Street Tarneit VIC 3029,-37.84515570000001,144.6432169,$450 Per Week!!,28.6096,3029
932,4.0,2.0,2.0,,18 Manning Circuit Tarneit VIC 3029,-37.83724430000001,144.6899658,$475,24.4348,3029
933,4.0,2.0,4.0,,18 Bighorn Road Truganina VIC 3029,-37.759607700000004,144.6946696,$450,24.8095,3029
934,3.0,2.0,2.0,,15 Bellvue drive Truganina VIC 3029,-37.8409748,144.7096507,$450,22.7533,3029
935,3.0,2.0,1.0,,2 Pendant Walk Truganina VIC 3029,-37.8453792,144.7406568,$420,20.1143,3029
936,4.0,2.0,,,47 Guinane Avenue Hoppers Crossing VIC 3029,-37.8751708,144.6885936,$410,25.2681,3029
937,4.0,2.0,2.0,553.0,10 Woodville Park Drive Hoppers Crossing VIC 3029,-37.879430299999996,144.6892368,$390.00 Per Week,25.3364,3029
938,4.0,2.0,2.0,,20 Pechora Street Truganina VIC 3029,-37.766646200000004,144.69142380000002,$445,24.8922,3029
939,3.0,2.0,1.0,,43 Emperor Pde Tarneit VIC 3029,-37.8498218,144.6669631,$400,26.5975,3029
940,3.0,2.0,2.0,,10 Silkwood Blvd Tarneit VIC 3029,-37.8482734,144.69680569999997,$420,23.9751,3029
941,4.0,2.0,2.0,288.0,44 Ararat Street Tarneit VIC 3029,-37.8424355,144.64282269999998,$430.00 Per Week,28.6143,3029
942,4.0,2.0,2.0,,4 Alstonville Avenue Truganina VIC 3029,-37.813392900000004,144.718765,$470 per week,21.8191,3029
943,4.0,2.0,2.0,562.0,16 Fairway Avenue Hoppers Crossing VIC 3029,-37.8834205,144.69365369999997,$410 Per Week,25.0873,3029
944,5.0,2.0,2.0,,11 Glenwood Close Hoppers Crossing VIC 3029,-37.849303799999994,144.6732438,$540,26.0426,3029
945,4.0,2.0,2.0,,79 Verdant Road Truganina VIC 3029,-37.859469,144.72260500000002,$415 per week,21.9573,3029
946,4.0,2.0,2.0,462.0,26 Claire Way Tarneit VIC 3029,-37.8515069,144.66514119999997,$440,26.7814,3029
947,4.0,2.0,2.0,400.0,51 Clara Avenue Truganina VIC 3029,-37.760684600000005,144.6925621,$550,24.9573,3029
948,4.0,2.0,2.0,,12 Wootten Road Tarneit VIC 3029,-37.85949960000001,144.6601258,$465.00,27.3525,3029
949,3.0,2.0,2.0,,11 Nettlefold Avenue Hoppers Crossing VIC 3029,-37.8649881,144.6931177,$350,24.62,3029
950,4.0,2.0,2.0,,13 Karen Road Tarneit VIC 3029,-37.8170851,144.6854216,$440 per week,24.7446,3029
951,3.0,2.0,1.0,,1/12 Vilnius Way Truganina VIC 3029,-37.8439166,144.7225966,$380,21.6632,3029
952,4.0,2.0,2.0,,8 Mornington Avenue Tarneit VIC 3029,-37.8466586,144.6402417,$450,28.8873,3029
953,3.0,2.0,4.0,,8 Keats Court Truganina VIC 3029,-37.8533987,144.71668530000002,$380 Per Week,22.3385,3029
954,4.0,2.0,2.0,,11 Elmhurst Road Truganina VIC 3029,-37.8440771,144.7392084,$450,20.2191,3029
955,4.0,2.0,2.0,,12 Stromlo Way Truganina VIC 3029,-37.765813,144.6955835,$440 per week,24.5582,3029
956,3.0,2.0,2.0,,1/7 GASCOYNE WAY Truganina VIC 3029,-37.8460684,144.72397780000003,380PW,21.5759,3029
957,3.0,2.0,3.0,507.0,452 Morris Road Truganina VIC 3029,-37.8422223,144.7081924,$450 pw,22.8964,3029
958,4.0,2.0,2.0,,12 Chopin Road Truganina VIC 3029,-37.8235974,144.70756469999998,$450,22.8045,3029
959,4.0,2.0,2.0,,2 Kindee Way Truganina VIC 3029,-37.824833399999996,144.74869909999998,$450 PER WEEK,19.1937,3029
960,5.0,2.0,2.0,,9 Farnborough Street Hoppers Crossing VIC 3029,-37.8667805,144.66739180000002,$470 per week,26.8735,3029
961,4.0,2.0,2.0,,49 Madden Boulevard Tarneit VIC 3029,-37.823165100000004,144.6789054,$430 per week,25.3227,3029
962,4.0,2.0,2.0,,32 Dowling Avenue Hoppers Crossing VIC 3029,-37.8664943,144.6787651,$355,25.8885,3029
963,4.0,2.0,2.0,,19 McDougall Place Truganina VIC 3029,-37.8461555,144.71610619999998,$450 per week,22.2622,3029
964,4.0,2.0,2.0,,5 Homebush Drive Tarneit VIC 3029,-37.8407584,144.6422479,$410,28.6478,3029
965,4.0,2.0,2.0,,15 Gilbee Road Truganina VIC 3029,-37.818806,144.7097794,$450,22.6023,3029
966,3.0,2.0,2.0,,2 Rosebud Street Tarneit VIC 3029,-37.841309499999994,144.6968271,$395,23.878,3029
967,3.0,2.0,2.0,,97 Mossfiel Drive Hoppers Crossing VIC 3029,-37.8697495,144.690609,$340.00,24.9516,3029
968,4.0,2.0,2.0,,31 Bindi Avenue Tarneit VIC 3029,-37.8372777,144.64363400000002,$ 440 PER WEEK,28.4954,3029
969,3.0,2.0,1.0,,3 Cheer Terrace Tarneit VIC 3029,-37.8307057,144.6675074,$390.00 per week,26.3548,3029
970,4.0,2.0,2.0,,13 Angaston Way Truganina VIC 3029,-37.847372,144.7412209,$460,20.0998,3029
971,4.0,2.0,2.0,,57 Terracotta Avenue Tarneit VIC 3029,-37.811321500000005,144.68258630000003,$500 per week,25.006,3029
972,4.0,2.0,2.0,,51 Hoffman crescent Truganina VIC 3029,-37.8237152,144.7154563,$480,22.1112,3029
973,4.0,2.0,2.0,,17 Rainier Drv Truganina VIC 3029,-37.749404399999996,144.67791699999998,$430,26.5407,3029
974,3.0,2.0,1.0,,1/341 Hogans Road Tarneit VIC 3029,-37.8607398,144.6636513,$380.00 per week,27.0707,3029
975,4.0,2.0,2.0,,27 Beckworth Boulevard Tarneit VIC 3029,-37.84052399999999,144.6496457,$450 per week,27.9977,3029
976,4.0,2.0,2.0,,21 Toucan Road Tarneit VIC 3029,-37.83831989999999,144.67056430000002,$460,26.1444,3029
977,4.0,2.0,2.0,,4 Jourama Road Truganina VIC 3029,-37.8377947,144.7070129,$480,22.9477,3029
978,4.0,2.0,2.0,,5 Crissa Street Tarneit VIC 3029,-37.840677500000005,144.6561822,$420 per week,27.4269,3029
979,4.0,2.0,2.0,,22 Buchan Court Hoppers Crossing VIC 3029,-37.850321799999996,144.6720219,$400,26.1642,3029
980,4.0,2.0,2.0,420.0,9 Blairmont Crescent Tarneit VIC 3029,-37.844645299999996,144.6437405,$480 per week,28.5579,3029
981,3.0,2.0,4.0,,334 MORRIS ROAD Hoppers Crossing VIC 3029,-37.8550433,144.7058764,$440,23.3059,3029
982,4.0,2.0,2.0,,2 Yamada Street Truganina VIC 3029,-37.823780799999994,144.71279030000002,$465,22.3457,3029
983,4.0,2.0,2.0,,3 Trevor Crescent Truganina VIC 3029,-37.8337542,144.7135403,$415.00,22.3375,3029
984,4.0,2.0,2.0,,14 Loretta Boulevard Tarneit VIC 3029,-37.8442081,144.673405,$400,25.9598,3029
985,3.0,2.0,1.0,,40 James Cook Drive Truganina VIC 3029,-37.8470984,144.7249645,$390,21.5068,3029
986,4.0,2.0,2.0,,28 Codrington Road Truganina VIC 3029,-37.824833399999996,144.74869909999998,$440,19.1937,3029
987,3.0,2.0,1.0,,55A Chlorinda Road Tarneit VIC 3029,-37.8508011,144.663727,$390,26.8939,3029
988,4.0,2.0,4.0,,11 Hyslop Street Hoppers Crossing VIC 3029,-37.8761651,144.68979430000002,$440 per week,25.194,3029
989,4.0,2.0,2.0,,22 Yosemite Street Truganina VIC 3029,-37.7588073,144.6944044,$450,24.8556,3029
990,4.0,2.0,2.0,,92 Powell Drive Hoppers Crossing VIC 3029,-37.88536989999999,144.69159530000002,$405,25.3235,3029
991,5.0,2.0,2.0,,18-20 Landor Close Hoppers Crossing VIC 3029,-37.863346500000006,144.7014829,$650 per week,23.8628,3029
992,4.0,2.0,2.0,,24 Botanical Drive Truganina VIC 3029,-37.8406157,144.7245355,$440,21.4487,3029
993,4.0,2.0,2.0,,130 Morris Road Hoppers Crossing VIC 3029,-37.8728008,144.7027884,$390.00,23.9946,3029
994,3.0,2.0,2.0,,54 Antonio Road Tarneit VIC 3029,-37.8320593,144.6548096,$460 per week,27.4776,3029
995,4.0,2.0,2.0,,3 Beagle Street Tarneit VIC 3029,-37.856030700000005,144.66072590000002,$450,27.2386,3029
996,3.0,2.0,1.0,,10a Palmer Court Hoppers Crossing VIC 3029,-37.8620381,144.707592,$385,23.3074,3029
997,3.0,2.0,1.0,,24 Alexandra Avenue Hoppers Crossing VIC 3029,-37.8528325,144.7086642,$385 per week,23.0224,3029
998,3.0,2.0,2.0,,14 Magenta Walk Tarneit VIC 3029,-37.8401376,144.6423772,$360 pw,28.6306,3029
999,4.0,2.0,2.0,,18 Komodo Drive Tarneit VIC 3029,-37.862184,144.6517635,$420 p.w.,28.1275,3029
1000,4.0,2.0,2.0,,7 Copper Way Tarneit VIC 3029,-37.8378366,144.64703569999998,$400 pw,28.2019,3029
1001,4.0,2.0,4.0,,109 Bethany Road Hoppers Crossing VIC 3029,-37.8540652,144.6735439,$390 per week,26.0918,3029
1002,4.0,2.0,2.0,,16 Brookwood Street Tarneit VIC 3029,-37.8327069,144.66762759999997,$400 per week,26.3567,3029
1003,4.0,2.0,2.0,,42 Rose Grange Boulevard Tarneit VIC 3029,-37.84209999999999,144.7043323,$575,23.2319,3029
1004,3.0,2.0,2.0,,33 Cindia Crescent Tarneit VIC 3029,-37.8368006,144.68199030000002,$410,25.1294,3029
1005,4.0,2.0,2.0,,3 loire close Hoppers Crossing VIC 3029,-37.858775200000004,144.67099299999998,$420,26.3975,3029
1006,3.0,2.0,1.0,,39 Empire Drive Hoppers Crossing VIC 3029,-37.8516318,144.7046326,$405,23.3503,3029
1007,3.0,2.0,1.0,,2/5 Crown Court Tarneit VIC 3029,-37.86442359999999,144.6595256,$350 per week,27.5012,3029
1008,4.0,2.0,2.0,,10 Joanne Drive Truganina VIC 3029,-37.8238201,144.7100655,$460 weekly,22.5853,3029
1009,4.0,2.0,2.0,,12 Glasshouse way Truganina VIC 3029,-37.8334651,144.71132350000002,$480,22.5294,3029
1010,4.0,3.0,3.0,540.0,18 Lindeman Street Tarneit VIC 3029,-37.842337,144.6868784,$461 per week,24.7598,3029
1011,4.0,2.0,2.0,,12 Bodmin Court Truganina VIC 3029,-37.8628994,144.7238173,$440,21.9363,3029
1012,4.0,2.0,2.0,450.0,23 Melville St Tarneit VIC 3029,-37.837953399999996,144.6874709,$415,24.6602,3029
1013,4.0,2.0,4.0,448.0,Tarneit VIC 3029,-37.8091678,144.66720790000002,$450,26.3661,3029
1014,4.0,2.0,2.0,209.43,5 Toscana Truganina VIC 3029,-37.8317261,144.72121090000002,$440,21.6484,3029
1015,3.0,3.0,1.0,,12 Sussex Court Tarneit VIC 3029,-37.8507566,144.7122332,$415 per week,22.6753,3029
1016,3.0,2.0,1.0,,4a Craig Close Truganina VIC 3029,-37.843978799999995,144.7175159,$410 per week,22.107,3029
1017,4.0,2.0,2.0,,104 Lansdowne Parade Tarneit VIC 3029,-37.85507279999999,144.6518914,$450,27.9904,3029
1018,4.0,2.0,2.0,,4 Willowmoore Grove Tarneit VIC 3029,-37.8471595,144.6516399,$390.00 Per Week pw,27.8979,3029
1019,4.0,2.0,2.0,360.0,10 Clearwood Drive Truganina VIC 3029,-37.8416217,144.71910380000003,$410.00 Per Week pw,21.936,3029
1020,4.0,2.0,2.0,,7 Ebony Way Tarneit VIC 3029,-37.8397527,144.65333180000002,$400 Per Week pw,27.6674,3029
1021,3.0,2.0,2.0,,41 Luster Crescent Tarneit VIC 3029,-37.8298589,144.675928,$375 Per Week,25.6106,3029
1022,3.0,2.0,2.0,,5 Bottlebrush Drive Hoppers Crossing VIC 3029,-37.8602567,144.6834845,$360.00 Per Week pw,25.3461,3029
1023,4.0,2.0,2.0,,Truganina VIC 3029,-37.8165724,144.7500655,Rent2own with No Deposit,19.0606,3029
1024,4.0,2.0,2.0,,36 Heartlands Boulevard Tarneit VIC 3029,-37.832935799999994,144.6617592,$390 Per Week pw,26.8733,3029
1025,3.0,2.0,1.0,261.0,1/34 Finchley Park Crescent Tarneit VIC 3029,-37.86123370000001,144.66338249999998,$350 pw,27.1036,3029
1026,4.0,2.0,2.0,,182 Heaths Road Hoppers Crossing VIC 3029,-37.8778788,144.6888509,$360,25.3234,3029
1027,3.0,2.0,2.0,,23 Higgins Way Truganina VIC 3029,-37.8603151,144.730062,$380,21.3372,3029
1028,4.0,2.0,2.0,,7 Yates Street Truganina VIC 3029,-37.8593396,144.72542869999998,$410,21.7116,3029
1029,4.0,2.0,2.0,,34 Conway Street Tarneit VIC 3029,-37.832503,144.6591202,$410,27.102,3029
1030,4.0,2.0,2.0,,Tarneit VIC 3029,-37.8091678,144.66720790000002,Why Rent When You Can Buy. Rent to Own Today,26.3661,3029
1031,4.0,3.0,2.0,,8 Latitude Promenade Truganina VIC 3029,-37.83509129999999,144.710051,$650,22.6551,3029
1032,4.0,2.0,2.0,302.0,Tarneit VIC 3029,-37.8248856,144.6782601,No Deposit Required,25.3841,3029
1033,4.0,2.0,2.0,,Tarneit VIC 3029,-37.8250362,144.6784744,Rent2own with No Deposit,25.3658,3029
1034,4.0,2.0,2.0,,5 Bindi Avenue Tarneit VIC 3029,-37.83863710000001,144.64359850000002,420,28.51,3029
1035,4.0,2.0,2.0,,Truganina VIC 3029,-37.8165724,144.7500655,Rent2own with No Deposit,19.0606,3029
1036,4.0,2.0,2.0,,70 Mercantour Boulevard Tarneit VIC 3029,-37.840306899999995,144.66569850000002,$380.00 per week,26.59,3029
1037,4.0,2.0,2.0,,49 Queensbridge Ave Tarneit VIC 3029,-37.844654399999996,144.6448657,$425,28.4596,3029
1038,1.0,2.0,,,Hoppers Crossing VIC 3029,-37.8629027,144.6854533,$150,25.2322,3029
1039,4.0,2.0,2.0,400.0,26 Cecil Rd Tarneit VIC 3029,-37.8091678,144.66720790000002,$410,26.3661,3029
1040,4.0,2.0,2.0,,4 Flower Gum Crescent Tarneit VIC 3029,-37.8622232,144.657219,$360.00,27.6562,3029
1041,4.0,2.0,2.0,,11 Outrigger Court Point Cook VIC 3030,-37.9038092,144.7772971,$550 Per Week,19.1957,3030
1042,3.0,2.0,2.0,,9 Carly Terrace Werribee VIC 3030,-37.8950506,144.669471,$395,27.502,3030
1043,4.0,2.0,2.0,,21 Tackle Drive Point Cook VIC 3030,-37.90613250000001,144.720295,$400 p.w.,23.7789,3030
1044,3.0,2.0,1.0,,9 Fiona Court Werribee VIC 3030,-37.8892543,144.65948280000003,$365.00,28.1502,3030
1045,4.0,2.0,2.0,,27 Hourigan Way Werribee VIC 3030,-37.91568360000001,144.6283333,$435,31.667,3030
1046,4.0,2.0,2.0,,33 Applebox Circuit Point Cook VIC 3030,-37.907892499999996,144.7308419,$565,23.0218,3030
1047,3.0,3.0,2.0,,134 Malibu Boulevard Point Cook VIC 3030,-37.8996232,144.73900780000002,$450 PW,21.9827,3030
1048,4.0,2.0,2.0,,14 Davern Court Werribee VIC 3030,-37.871258000000005,144.65564640000002,$500,27.986,3030
1049,4.0,2.0,2.0,,19 Wylie Way Point Cook VIC 3030,-37.8964401,144.7231198,$500 per week,23.126,3030
1050,4.0,2.0,2.0,,65 Bondi Parade Point Cook VIC 3030,-37.905724299999996,144.7740133,$420 per week,19.552,3030
1051,4.0,2.0,2.0,,23 Arbour Avenue Point Cook VIC 3030,-37.91102670000001,144.73738480000003,$550 per week,22.662,3030
1052,3.0,2.0,2.0,,92 Boardwalk Boulevard Point Cook VIC 3030,-37.8834979,144.73273380000003,$390.00 per week,21.8254,3030
1053,5.0,3.0,2.0,,6 Feijoa Court Werribee VIC 3030,-37.89358860000001,144.66775619999999,$495.00 per week,27.5955,3030
1054,4.0,2.0,2.0,,11 Aruba Avenue Point Cook VIC 3030,-37.9099865,144.741984,$460,22.2498,3030
1055,3.0,2.0,1.0,,22 Gardener Drive Point Cook VIC 3030,-37.90611699999999,144.7229053,$400,23.5694,3030
1056,3.0,2.0,2.0,,21 Neptune Drive Point Cook VIC 3030,-37.87928429999999,144.7331587,$400,21.6385,3030
1057,2.0,2.0,1.0,,6/5-6 Trinca Court Werribee VIC 3030,-37.9043581,144.66851200000002,$340,27.9198,3030
1058,3.0,2.0,2.0,,71 Aquatic Drive Werribee South VIC 3030,-37.96161970000001,144.70674240000002,$400 p.w.,27.8802,3030
1059,4.0,3.0,2.0,,41 Gershwin Street Point Cook VIC 3030,-37.8796545,144.71818000000002,$415.00 per week,22.9042,3030
1060,4.0,2.0,2.0,,49 Middle Park Drive Point Cook VIC 3030,-37.8992797,144.7583257,$430,20.4315,3030
1061,5.0,2.0,2.0,,16 Sienna Place Point Cook VIC 3030,-37.8962228,144.75062240000003,$520 per week,20.8972,3030
1062,4.0,2.0,2.0,336.0,11 Torrington Street Point Cook VIC 3030,-37.909899700000004,144.747348,$465 per week,21.8277,3030
1063,4.0,2.0,2.0,,20 Battery Road Point Cook VIC 3030,-37.8859235,144.7117334,$440 pw,23.658,3030
1064,4.0,2.0,,,18 Wagner Werribee VIC 3030,-37.91722539999999,144.6360387,390.00,31.092,3030
1065,3.0,2.0,2.0,,67 Baltimore Drive Point Cook VIC 3030,-37.8826847,144.73240790000003,$485 PER WEEK,21.8225,3030
1066,4.0,2.0,2.0,,68 Dawley Circuit Werribee VIC 3030,-37.911640500000004,144.6037841,$380 Per Week,33.5599,3030
1067,2.0,2.0,1.0,,19 Quay Boulevard Werribee South VIC 3030,-37.965084600000004,144.7055636,$350 per Week,28.1869,3030
1068,3.0,2.0,2.0,,1 Signature Boulevard Sanctuary Lakes VIC 3030,-37.8911259,144.77315480000001,$520 PER WEEK,18.8635,3030
1069,3.0,2.0,4.0,500.0,20 Deutgam Street Werribee VIC 3030,-37.9082289,144.6559679,$480 per week,29.1025,3030
1070,5.0,3.0,2.0,,21 Torrington Street Point Cook VIC 3030,-37.910048100000004,144.74774730000001,$600 per week,21.8045,3030
1071,5.0,2.0,2.0,580.0,4 Marrang Way Point Cook VIC 3030,-37.917179700000005,144.78637890000002,$550 pw,19.3159,3030
1072,3.0,2.0,2.0,,17 Kasem Drive Werribee VIC 3030,-37.8799725,144.652796,$450 per week,28.4485,3030
1073,4.0,2.0,2.0,,22 Palmer Avenue Point Cook VIC 3030,-37.8942782,144.7384146,$450.00 per week,21.7924,3030
1074,4.0,2.0,3.0,,5 Goegan Street Werribee VIC 3030,-37.90271449999999,144.66970680000003,$430 per week,27.7589,3030
1075,4.0,2.0,2.0,,8 Brooklyn Street Point Cook VIC 3030,-37.8932974,144.7128058,$450 per week,23.8434,3030
1076,4.0,2.0,2.0,,14 Hamlet Street Werribee VIC 3030,-37.918309,144.6384668,$380 per week,30.9357,3030
1077,3.0,2.0,2.0,,56 Prudence Parade Point Cook VIC 3030,-37.906611299999994,144.73676269999999,$450 per week,22.4915,3030
